           1     1.26958     1.26958 1.84833e-09
           2     1.07471     1.17214   0.0688987
           3     1.07922     1.14117   0.0524341
           4     1.07083     1.12359   0.0421711
           5     1.10607     1.12008   0.0338821
           6     1.14377     1.12403   0.0284642
           7     1.06092     1.11501   0.0257864
           8     1.08922     1.11179   0.0227638
           9      1.0911     1.10949   0.0203503
          10     1.16019     1.11456   0.0189363
          11     1.09583     1.11286   0.0172912
          12     1.11565     1.11309   0.0158518
          13     1.05678     1.10876   0.0152127
          14     1.06954     1.10596   0.0143817
          15     1.08288     1.10442   0.0135049
          16     1.08101     1.10296   0.0127399
          17     1.09939     1.10275   0.0119922
          18     1.08561     1.10179   0.0113637
          19      1.1319     1.10338   0.0108755
          20     1.13569       1.105   0.0104511
          21     1.09059     1.10431   0.0099759
          22     1.10003     1.10411  0.00952435
          23     1.08546      1.1033  0.00914472
          24     1.07489     1.10212  0.00883998
          25     1.07793     1.10115  0.00853916
          26     1.08245     1.10043  0.00824096
          27     1.11371     1.10092  0.00795039
          28      1.0881     1.10047  0.00767962
          29     1.09176     1.10017  0.00742067
          30     1.06924     1.09914  0.00724456
          31     1.07619      1.0984  0.00704857
          32     1.05989     1.09719  0.00693027
          33     1.07693     1.09658   0.0067474
          34     1.04456     1.09505  0.00672014
          35     1.09573     1.09507  0.00652816
          36     1.10859     1.09544  0.00635762
          37     1.10233     1.09563  0.00618851
          38     1.08068     1.09524  0.00603815
          39      1.1299     1.09612   0.0059484
          40     1.08053     1.09574  0.00581245
          41      1.0625     1.09492  0.00572691
          42     1.07455     1.09444  0.00561106
          43     1.08046     1.09411  0.00548998
          44     1.08711     1.09396  0.00536751
          45     1.08995     1.09387  0.00524897
          46     1.08938     1.09377  0.00513577
          47     1.08311     1.09354   0.0050315
          48     1.11763     1.09404  0.00495163
          49     1.09836     1.09413  0.00485136
          50     1.11544     1.09456  0.00477302
          51     1.10948     1.09485  0.00468839
          52     1.09489     1.09485  0.00459823
          53     1.11877      1.0953  0.00453357
          54     1.09926     1.09538  0.00445021
          55     1.09434     1.09536  0.00436933
          56     1.07871     1.09506  0.00430141
          57     1.10416     1.09522  0.00422891
          58      1.0908     1.09514  0.00415668
          59     1.09059     1.09507  0.00408694
          60     1.07795     1.09478  0.00402877
          61     1.10158     1.09489  0.00396427
          62     1.04889     1.09415  0.00396916
          63     1.04463     1.09336  0.00398321
          64     1.08855     1.09329  0.00392168
          65     1.08451     1.09315  0.00386368
          66     1.07537     1.09288  0.00381452
          67      1.0977     1.09296  0.00375826
          68     1.09802     1.09303  0.00370373
          69     1.11234     1.09331  0.00366061
          70     1.07472     1.09305  0.00361794
          71     1.09544     1.09308  0.00356714
          72     1.07171     1.09278  0.00352992
          73      1.1078     1.09299  0.00348756
          74     1.08004     1.09281  0.00344482
          75     1.12316     1.09322  0.00342257
          76     1.05999     1.09278  0.00340535
          77      1.0919     1.09277  0.00336115
          78     1.07735     1.09257  0.00332386
          79     1.12178     1.09294  0.00330229
          80     1.08933      1.0929  0.00326132
          81     1.07587     1.09269  0.00322782
          82     1.07781      1.0925  0.00319355
          83     1.04342     1.09191  0.00320936
          84       1.127     1.09233  0.00319823
          85     1.09923     1.09241  0.00316163
          86      1.0976     1.09247  0.00312544
          87     1.05588     1.09205  0.00311768
          88     1.05487     1.09163  0.00311076
          89     1.06615     1.09134  0.00308895
          90     1.03039     1.09067    0.003128
          91     1.05934     1.09032  0.00311251
          92     1.06283     1.09002  0.00309299
          93     1.09048     1.09003  0.00305974
          94      1.1074     1.09021  0.00303276
          95     1.13045     1.09064  0.00303028
          96     1.09449     1.09068  0.00299898
          97     1.08397     1.09061  0.00296886
          98     1.08156     1.09051     0.00294
          99     1.06271     1.09023  0.00292368
         100     1.09201     1.09025   0.0028945
         101     1.11236     1.09047  0.00287411
         102     1.12032     1.09076  0.00286079
         103     1.07346     1.09059  0.00283794
         104     1.08213     1.09051  0.00281182
         105     1.07614     1.09038  0.00278837
         106     1.04308     1.08993  0.00279754
         107     1.08261     1.08986  0.00277223
         108     1.08823     1.08985   0.0027466
         109     1.07003     1.08966  0.00272741
         110       1.091     1.08968  0.00270265
         111     1.10673     1.08983  0.00268266
         112     1.11792     1.09008  0.00267041
         113     1.06244     1.08984  0.00265796
         114     1.11183     1.09003  0.00264163
         115     1.08477     1.08998  0.00261906
         116     1.09175        1.09  0.00259652
         117     1.05848     1.08973  0.00258827
         118     1.07325     1.08959   0.0025701
         119     1.07839      1.0895  0.00255022
         120     1.11454      1.0897  0.00253749
         121      1.1109     1.08988  0.00252256
         122     1.06571     1.08968  0.00250965
         123     1.04933     1.08935   0.0025106
         124     1.12268     1.08962  0.00250469
         125     1.11642     1.08984  0.00249381
         126     1.09302     1.08986  0.00247415
         127      1.0872     1.08984  0.00245476
         128     1.06803     1.08967  0.00244148
         129     1.04286     1.08931  0.00244938
         130     1.05135     1.08902  0.00244787
         131     1.11117     1.08919  0.00243503
         132     1.10612     1.08931  0.00241995
         133     1.06829     1.08916  0.00240692
         134      1.0785     1.08908  0.00239027
         135     1.07529     1.08897  0.00237474
         136     1.04427     1.08865  0.00237992
         137     1.03897     1.08828  0.00239001
         138     1.10383      1.0884  0.00237534
         139     1.08352     1.08836  0.00235851
         140     1.11193     1.08853  0.00234767
         141      1.0897     1.08854  0.00233103
         142     1.10932     1.08868  0.00231921
         143     1.06062     1.08849  0.00231128
         144     1.03556     1.08812  0.00232427
         145     1.04396     1.08781  0.00232811
         146     1.11327     1.08799  0.00231868
         147     1.10172     1.08808  0.00230479
         148      1.0497     1.08782  0.00230376
         149     1.10264     1.08792  0.00229044
         150     1.06016     1.08774  0.00228263
         151     1.06292     1.08757  0.00227343
         152     1.07498     1.08749  0.00225998
         153     1.08894      1.0875  0.00224523
         154     1.08151     1.08746  0.00223099
         155     1.07406     1.08737  0.00221827
         156     1.07963     1.08732   0.0022046
         157     1.08174     1.08729  0.00219085
         158      1.0729      1.0872  0.00217887
         159     1.11457     1.08737  0.00217196
         160     1.06947     1.08726  0.00216126
         161     1.07489     1.08718   0.0021492
         162     1.08098     1.08714  0.00213628
         163     1.05672     1.08696  0.00213131
         164     1.06012     1.08679  0.00212459
         165     1.04141     1.08652  0.00212944
         166     1.10544     1.08663  0.00211966
         167     1.09815      1.0867  0.00210809
         168     1.11925     1.08689  0.00210443
         169     1.12078      1.0871  0.00210151
         170     1.12598     1.08732  0.00210156
         171     1.08488     1.08731  0.00208931
         172     1.09898     1.08738  0.00207827
         173     1.06797     1.08727  0.00206928
         174     1.05679     1.08709  0.00206479
         175     1.06955     1.08699  0.00205542
         176     1.08042     1.08695  0.00204408
         177     1.11156     1.08709  0.00203725
         178     1.10161     1.08717  0.00202744
         179     1.07856     1.08712  0.00201669
         180     1.06779     1.08702  0.00200834
         181     1.06257     1.08688  0.00200178
         182     1.06624     1.08677  0.00199399
         183     1.07459      1.0867  0.00198421
         184     1.07573     1.08664  0.00197432
         185     1.08521     1.08664  0.00196366
         186     1.11995     1.08681  0.00196126
         187     1.07065     1.08673  0.00195267
         188     1.09501     1.08677  0.00194278
         189     1.11327     1.08691  0.00193755
         190     1.10993     1.08703  0.00193114
         191     1.10062      1.0871  0.00192234
         192     1.14147     1.08739  0.00193307
         193     1.07655     1.08733  0.00192387
         194     1.10672     1.08743  0.00191655
         195      1.1588      1.0878  0.00194135
         196     1.11419     1.08793  0.00193611
         197     1.10484     1.08802  0.00192818
         198     1.10291     1.08809  0.00191991
         199     1.09493     1.08813  0.00191057
         200     1.10696     1.08822  0.00190334
