           1    -5.29363    -5.29363 3.44451e-08
         187    -5.06932    -5.02851   0.0029656
         188    -5.04335    -5.02859  0.00295087
         189     -5.0232    -5.02856   0.0029354
         190    -5.03928    -5.02861  0.00292049
         191     -5.0226    -5.02858  0.00290537
         192    -5.05605    -5.02873  0.00289376
         193    -5.04239     -5.0288  0.00287963
         194    -5.03546    -5.02883  0.00286499
         195     -4.9529    -5.02844  0.00287664
         196    -4.99505    -5.02827    0.002867
         197    -4.99782    -5.02812  0.00285661
         198     -5.0179    -5.02807  0.00284265
         199    -5.02166    -5.02803  0.00282855
         200    -5.02092      -5.028  0.00281463
