           1     1.02284     1.02284 7.71348e-09
           2    0.881319    0.952077   0.0500338
           3    0.885063    0.929739   0.0380168
           4    0.882785    0.918001   0.0302706
           5    0.916658    0.917732   0.0242177
           6    0.910994    0.916609   0.0202074
           7    0.902443    0.914585   0.0174217
           8    0.887329    0.911178   0.0155736
           9    0.905507    0.910548   0.0138559
          10     0.89512    0.909005   0.0125559
          11    0.879268    0.906302   0.0117019
          12    0.880305    0.904136   0.0109254
          13    0.895767    0.903492   0.0101039
          14     0.88685    0.902303  0.00945191
          15    0.883868    0.901074  0.00890133
          16    0.922379    0.902406    0.008444
          17    0.898822    0.902195  0.00794992
          18    0.921666    0.903277   0.0075815
          19    0.915758    0.903934  0.00721088
          20    0.901954    0.903835  0.00685101
          21    0.877534    0.902582  0.00663826
          22    0.914674    0.903132  0.00635924
          23    0.871496    0.901756  0.00622972
          24    0.875411    0.900659   0.0060661
          25    0.864716    0.899221  0.00599141
          26    0.884138    0.898641  0.00578898
          27    0.874037     0.89773  0.00564584
          28    0.892284    0.897535  0.00544755
          29    0.883956    0.897067  0.00527979
          30    0.882121    0.896569  0.00512725
          31    0.881241    0.896074  0.00498564
          32    0.891005    0.895916  0.00483235
          33    0.904879    0.896187  0.00469355
          34    0.903087     0.89639  0.00455989
          35    0.897926    0.896434  0.00442981
          36    0.884308    0.896097  0.00431955
          37    0.895356    0.896077  0.00420285
          38    0.925425     0.89685  0.00416261
          39    0.891742    0.896719  0.00405793
          40    0.916369     0.89721  0.00398611
          41     0.90498    0.897399  0.00389339
          42    0.893444    0.897305  0.00380183
          43    0.923487    0.897914  0.00376186
          44    0.878735    0.897478  0.00370153
          45    0.926851    0.898131  0.00367637
          46    0.908758    0.898362   0.0036037
          47    0.917974    0.898779   0.0035511
          48    0.901698     0.89884  0.00347764
          49    0.882832    0.898513  0.00342198
          50    0.891982    0.898383  0.00335603
          51    0.883814    0.898097  0.00330236
          52    0.858768    0.897341  0.00332434
          53    0.895157      0.8973  0.00326187
          54    0.900415    0.897357  0.00320198
          55    0.927911    0.897913  0.00319159
          56    0.889104    0.897755  0.00313847
          57    0.864754    0.897176  0.00313636
          58    0.911157    0.897418  0.00309153
          59    0.894325    0.897365  0.00303957
          60     0.87147    0.896934   0.0030194
          61     0.89809    0.896952  0.00296996
          62    0.873043    0.896567  0.00294699
          63    0.908106     0.89675   0.0029059
          64     0.85408    0.896083  0.00293598
          65    0.860586    0.895537  0.00294116
          66     0.88661    0.895402  0.00289971
          67    0.861413    0.894895  0.00290047
          68     0.88462    0.894744  0.00286175
          69    0.908997     0.89495  0.00282772
          70    0.897456    0.894986  0.00278755
          71    0.908883    0.895182  0.00275515
          72    0.917687    0.895494  0.00273456
          73     0.91039    0.895698   0.0027047
          74     0.87646    0.895438  0.00268062
          75    0.880448    0.895238  0.00265231
          76    0.897316    0.895266  0.00261756
          77    0.899108    0.895316  0.00258404
          78    0.889287    0.895238  0.00255206
          79    0.871529    0.894938  0.00253735
          80    0.900662     0.89501  0.00250664
          81    0.883464    0.894867  0.00247974
          82    0.879232    0.894677  0.00245682
          83    0.859584    0.894254  0.00246333
          84    0.896976    0.894286  0.00243422
          85    0.848864    0.893752  0.00246354
          86    0.885897     0.89366  0.00243659
          87    0.901946    0.893756  0.00241044
          88    0.900715    0.893835  0.00238435
          89    0.874998    0.893623  0.00236693
          90    0.883999    0.893516  0.00234305
          91    0.891616    0.893495  0.00231739
          92     0.92754    0.893865  0.00232156
          93    0.877019    0.893684  0.00230365
          94     0.90412    0.893795  0.00228182
          95    0.899742    0.893858  0.00225866
          96    0.935489    0.894291  0.00227638
          97    0.895871    0.894308  0.00225297
          98    0.917265    0.894542  0.00224213
          99    0.901595    0.894613  0.00222061
         100    0.919473    0.894862  0.00221228
         101    0.895815    0.894871  0.00219039
         102    0.914766    0.895066  0.00217759
         103    0.958467    0.895682  0.00224175
         104      0.8935    0.895661   0.0022203
         105    0.931295       0.896  0.00222494
         106    0.907168    0.896106  0.00220644
         107    0.905821    0.896196  0.00218769
         108    0.942849    0.896628  0.00220967
         109    0.865738    0.896345  0.00220749
         110    0.915544     0.89652  0.00219431
         111    0.931662    0.896836  0.00219727
         112    0.894831    0.896818  0.00217772
         113    0.898781    0.896836  0.00215852
         114    0.868193    0.896584  0.00215416
         115    0.915031    0.896745  0.00214139
         116    0.885017    0.896644  0.00212531
         117    0.889982    0.896587  0.00210791
         118    0.892926    0.896556  0.00209028
         119    0.868837    0.896323  0.00208565
         120    0.918506    0.896508  0.00207644
         121    0.899958    0.896536  0.00205948
         122    0.904196    0.896599  0.00204356
         123    0.874258    0.896417    0.002035
         124    0.925391    0.896651  0.00203196
         125    0.917773     0.89682  0.00202271
         126     0.88805     0.89675  0.00200786
         127    0.884474    0.896654  0.00199437
         128    0.884492    0.896559  0.00198106
         129    0.894276    0.896541  0.00196578
         130    0.873242    0.896362  0.00195881
         131    0.899374    0.896385  0.00194399
         132    0.905543    0.896454   0.0019305
         133    0.894285    0.896438  0.00191606
         134    0.885457    0.896356  0.00190351
         135    0.885987    0.896279  0.00189096
         136    0.899276    0.896301  0.00187718
         137    0.872508    0.896127   0.0018715
         138    0.903134    0.896178  0.00185862
         139    0.926273    0.896395  0.00185782
         140    0.876697    0.896254  0.00184987
         141    0.902291    0.896297  0.00183724
         142    0.921614    0.896475  0.00183294
         143     0.86795    0.896276  0.00183094
         144    0.920596    0.896445    0.001826
         145    0.903151    0.896491  0.00181399
         146    0.871629     0.89632  0.00180954
         147      0.9075    0.896397  0.00179883
         148    0.887672    0.896338  0.00178764
         149    0.895339    0.896331  0.00177566
         150    0.883486    0.896245  0.00176588
         151    0.899039    0.896264  0.00175428
         152    0.895699     0.89626  0.00174275
         153    0.887843    0.896205  0.00173222
         154    0.882231    0.896114  0.00172335
         155    0.867661    0.895931  0.00172198
         156    0.885906    0.895866  0.00171214
         157    0.882129    0.895779  0.00170347
         158    0.863313    0.895573  0.00170504
         159    0.884414    0.895503  0.00169576
         160    0.899771     0.89553  0.00168537
         161    0.914389    0.895647  0.00167897
         162    0.925861    0.895834  0.00167893
         163    0.881099    0.895743  0.00167106
         164    0.921331    0.895899  0.00166814
         165    0.900197    0.895925  0.00165823
         166    0.873942    0.895793  0.00165352
         167    0.865404    0.895611   0.0016536
         168    0.882855    0.895535   0.0016455
         169    0.933649     0.89576  0.00165115
         170    0.908203    0.895834  0.00164306
         171    0.922775    0.895991  0.00164099
         172     0.91217    0.896085  0.00163414
         173    0.906557    0.896146  0.00162581
         174    0.900712    0.896172  0.00161668
         175    0.904994    0.896222  0.00160823
         176     0.90776    0.896288  0.00160043
         177    0.883804    0.896217  0.00159294
         178    0.887147    0.896167   0.0015848
         179    0.887951    0.896121  0.00157662
         180     0.91885    0.896247   0.0015729
         181    0.906934    0.896306  0.00156532
         182    0.883816    0.896237  0.00155823
         183    0.875605    0.896125  0.00155378
         184    0.909325    0.896196  0.00154699
         185    0.943905    0.896454  0.00155998
         186    0.963386    0.896814  0.00159256
         187    0.889437    0.896775  0.00158453
         188    0.887712    0.896726  0.00157683
         189    0.892088    0.896702  0.00156868
         190     0.89475    0.896692  0.00156046
         191    0.903066    0.896725  0.00155264
         192    0.899843    0.896741  0.00154464
         193    0.894794    0.896731  0.00153667
         194    0.917431    0.896838  0.00153245
         195    0.921964    0.896967     0.00153
         196    0.877151    0.896866  0.00152553
         197     0.88435    0.896802  0.00151911
         198    0.916025    0.896899  0.00151454
         199     0.90158    0.896923  0.00150711
         200    0.899312    0.896935  0.00149962
