           1     1.00583     1.00583 3.59902e-09
           2    0.865506    0.935667   0.0496112
           3    0.870681    0.914005   0.0375064
           4    0.864603    0.901655   0.0300946
           5    0.880624    0.897449   0.0243679
           6    0.926563    0.902301   0.0207841
           7    0.910936    0.903535   0.0178515
           8    0.893672    0.902302   0.0156626
           9    0.865115     0.89817    0.014457
          10    0.888148    0.897168    0.013046
          11    0.852392    0.893097   0.0124789
          12    0.890038    0.892842   0.0114416
          13    0.873271    0.891337     0.01066
          14     0.88561    0.890928  0.00990645
          15    0.859137    0.888808  0.00947002
          16    0.861961     0.88713  0.00902557
          17    0.874651    0.886396  0.00852446
          18    0.906752    0.887527  0.00812555
          19    0.862205    0.886194  0.00780642
          20    0.896214    0.886695  0.00743216
          21    0.900522    0.887354  0.00710735
          22    0.918319    0.888761  0.00692225
          23    0.881381     0.88844  0.00662872
          24    0.860078    0.887259    0.006457
          25    0.874225    0.886737  0.00621974
          26    0.859016    0.885671  0.00607122
          27    0.873752     0.88523  0.00586238
          28     0.87416    0.884834  0.00566633
          29    0.904221    0.885503  0.00551023
          30    0.893393    0.885766  0.00533283
          31    0.848433    0.884562  0.00529504
          32    0.900933    0.885073  0.00515423
          33    0.853981    0.884131  0.00508342
          34    0.876899    0.883918  0.00493836
          35    0.869474    0.883506  0.00481448
          36    0.891077    0.883716  0.00468533
          37    0.858855    0.883044  0.00460663
          38    0.857584    0.882374  0.00453386
          39    0.874577    0.882174  0.00442202
          40    0.875301    0.882002   0.0043148
          41    0.876119    0.881859  0.00421195
          42    0.874426    0.881682  0.00411538
          43    0.886141    0.881785  0.00402098
          44     0.86453    0.881393  0.00394867
          45    0.899826    0.881803  0.00388211
          46    0.867424     0.88149  0.00381028
          47    0.853373    0.880892  0.00377588
          48    0.871106    0.880688  0.00370272
          49    0.867579    0.880421  0.00363681
          50    0.877237    0.880357  0.00356463
          51    0.896794    0.880679  0.00350927
          52    0.883288    0.880729  0.00344214
          53    0.880469    0.880725   0.0033772
          54    0.901961    0.881118  0.00333748
          55    0.901427    0.881487  0.00329716
          56    0.854247    0.881001  0.00327397
          57    0.891605    0.881187  0.00322181
          58    0.869066    0.880978  0.00317304
          59     0.87408    0.880861  0.00312141
          60    0.875768    0.880776  0.00307054
          61    0.885031    0.880846  0.00302099
          62    0.898146    0.881125  0.00298513
          63    0.894493    0.881337  0.00294528
          64     0.91831    0.881915  0.00295537
          65    0.867924    0.881699  0.00291773
          66    0.860588     0.88138    0.002891
          67    0.876554    0.881308  0.00284875
          68    0.860677    0.881004  0.00282297
          69    0.894124    0.881194  0.00278845
          70    0.806384    0.880126  0.00294631
          71    0.872124    0.880013  0.00290696
          72    0.880598    0.880021   0.0028666
          73    0.874387    0.879944  0.00282837
          74    0.887487    0.880046  0.00279199
          75    0.879639     0.88004  0.00275477
          76    0.895648    0.880246  0.00272616
          77    0.860352    0.879987  0.00270297
          78    0.846167    0.879554  0.00270287
          79    0.872907     0.87947  0.00266997
          80    0.878401    0.879456  0.00263663
          81    0.905246    0.879775  0.00262323
          82    0.871515    0.879674  0.00259317
          83    0.902371    0.879947  0.00257631
          84    0.899154    0.880176  0.00255576
          85    0.870684    0.880064  0.00252813
          86    0.894392    0.880231  0.00250422
          87    0.882873    0.880261  0.00247562
          88    0.884788    0.880313  0.00244802
          89    0.899494    0.880528  0.00242999
          90    0.855345    0.880248  0.00241904
          91    0.880595    0.880252  0.00239246
          92    0.861851    0.880052   0.0023748
          93      0.8851    0.880107  0.00234989
          94    0.876896    0.880072  0.00232514
          95    0.903238    0.880316  0.00231341
          96    0.865775    0.880165  0.00229427
          97    0.884138    0.880206  0.00227098
          98    0.897206    0.880379  0.00225443
          99    0.863537    0.880209  0.00223806
         100     0.87386    0.880146  0.00221658
         101    0.890168    0.880245  0.00219686
         102    0.865205    0.880097  0.00218026
         103    0.920783    0.880492  0.00219458
         104    0.889908    0.880583  0.00217535
         105    0.912779     0.88089  0.00217614
         106    0.895941    0.881032  0.00216023
         107    0.851986     0.88076  0.00215703
         108    0.851569     0.88049  0.00215393
         109    0.922307    0.880873  0.00216806
         110     0.87834     0.88085  0.00214848
         111    0.868268    0.880737  0.00213211
         112    0.874754    0.880684  0.00211374
         113    0.836122    0.880289  0.00213151
         114    0.860176    0.880113   0.0021201
         115     0.86965    0.880022  0.00210361
         116    0.905393    0.880241  0.00209682
         117    0.882225    0.880258  0.00207897
         118    0.869944     0.88017  0.00206318
         119    0.872838    0.880109  0.00204677
         120    0.884384    0.880144  0.00203002
         121    0.835322    0.879774  0.00204676
         122    0.912285     0.88004  0.00204726
         123    0.860214    0.879879  0.00203695
         124    0.860101     0.87972  0.00202676
         125    0.877145    0.879699  0.00201065
         126     0.88785    0.879764  0.00199573
