           1    -5.28412    -5.28412 3.42753e-08
          63    -4.97207    -5.01424  0.00645219
          64    -4.99105    -5.01388  0.00636155
          65     -5.0004    -5.01367  0.00626706
          66    -5.01949    -5.01376  0.00617272
          67    -5.00843    -5.01368   0.0060811
          68    -4.97242    -5.01308  0.00602187
          69    -5.02268    -5.01322   0.0059362
          70    -5.03576    -5.01354  0.00586013
          71    -4.99597    -5.01329  0.00578282
          72    -5.04444    -5.01372  0.00571866
          73    -4.93084    -5.01259  0.00575194
          74    -4.91613    -5.01128  0.00582004
          75    -4.98188    -5.01089  0.00575563
          76    -5.04385    -5.01133  0.00569622
          77    -5.03698    -5.01166  0.00563198
          78    -4.93681     -5.0107  0.00564092
          79     -5.0605    -5.01133  0.00560463
          80     -5.0611    -5.01195    0.005569
          81    -5.06087    -5.01256  0.00553289
          82    -5.03036    -5.01277  0.00546967
          83    -4.95871    -5.01212  0.00544242
          84    -4.96411    -5.01155  0.00540756
          85    -4.99211    -5.01132  0.00534878
          86    -4.92252    -5.01029  0.00538533
          87    -4.97833    -5.00992  0.00533595
          88    -4.99349    -5.00973  0.00527858
          89    -4.99237    -5.00954  0.00522287
          90    -5.02057    -5.00966  0.00516628
          91    -4.99189    -5.00947  0.00511319
          92    -5.02735    -5.00966  0.00506131
          93    -5.05408    -5.01014  0.00502938
          94      -4.984    -5.00986  0.00498355
          95    -5.02542    -5.01002  0.00493378
          96    -4.96373    -5.00954   0.0049059
          97     -4.9821    -5.00926  0.00486348
          98    -5.03019    -5.00947  0.00481854
          99    -5.00563    -5.00943  0.00477002
         100     -5.0649    -5.00999  0.00475447
         101    -4.98702    -5.00976  0.00471283
         102    -5.04091    -5.01007  0.00467651
         103    -5.04163    -5.01037  0.00464113
         104    -5.07736    -5.01102  0.00464099
         105    -5.09995    -5.01186  0.00467343
         106    -5.04331    -5.01216  0.00463874
         107    -5.01655     -5.0122  0.00459557
         108    -4.98612    -5.01196  0.00455936
         109    -5.04847     -5.0123  0.00452982
         110    -4.99874    -5.01217  0.00449032
         111    -4.98252    -5.01191   0.0044578
         112    -4.98449    -5.01166  0.00442472
         113    -5.06122     -5.0121  0.00440724
         114    -5.02267    -5.01219  0.00436956
         115    -5.08474    -5.01282  0.00437686
         116     -4.9968    -5.01268  0.00434131
         117    -5.04282    -5.01294  0.00431184
         118    -5.00199    -5.01285   0.0042763
         119    -4.95326    -5.01235  0.00426958
         120    -5.02024    -5.01241  0.00423451
         121    -5.01439    -5.01243  0.00419955
         122    -4.99533    -5.01229  0.00416746
         123     -5.0086    -5.01226  0.00413369
         124    -5.02995     -5.0124  0.00410281
         125    -4.95454    -5.01194  0.00409602
         126     -5.0328    -5.01211  0.00406685
         127    -5.03057    -5.01225  0.00403743
         128    -5.01751    -5.01229   0.0040061
         129     -4.9898    -5.01212  0.00397883
         130    -5.07529     -5.0126  0.00397779
         131    -5.05103     -5.0129  0.00395823
         132     -5.0077    -5.01286  0.00392844
         133    -5.07398    -5.01332  0.00392569
         134    -5.00092    -5.01322  0.00389749
         135    -5.01529    -5.01324  0.00386864
         136    -5.04618    -5.01348  0.00384777
         137    -5.00023    -5.01339   0.0038209
         138    -4.97496    -5.01311  0.00380335
         139    -4.99451    -5.01297  0.00377834
         140    -4.98113    -5.01275  0.00375819
         141    -4.97892    -5.01251  0.00373918
         142    -5.05067    -5.01277   0.0037225
         143    -5.10779    -5.01344   0.0037553
         144    -4.96898    -5.01313  0.00374189
         145    -5.00144    -5.01305  0.00371695
         146     -4.9852    -5.01286  0.00369639
         147    -5.01195    -5.01285  0.00367125
         148    -4.93942    -5.01236  0.00367982
         149     -4.9735     -5.0121  0.00366435
         150    -5.01792    -5.01213  0.00364013
         151     -5.0401    -5.01232  0.00362073
         152    -5.00125    -5.01225  0.00359764
         153    -5.01257    -5.01225  0.00357413
         154    -5.03045    -5.01237  0.00355287
         155    -5.03466    -5.01251  0.00353286
         156    -5.03668    -5.01267  0.00351361
         157     -5.0316    -5.01279   0.0034933
         158    -5.06169     -5.0131  0.00348487
         159    -5.04984    -5.01333  0.00347061
         160    -5.01007    -5.01331  0.00344898
         161     -5.0122     -5.0133  0.00342756
         162     -4.9704    -5.01304  0.00341662
         163    -5.08146    -5.01345  0.00342135
         164    -5.00721    -5.01342   0.0034007
         165    -5.01366    -5.01342  0.00338009
         166    -4.99311     -5.0133  0.00336194
         167    -5.05906    -5.01357  0.00335296
         168    -5.04932    -5.01378  0.00333975
         169    -4.98999    -5.01364  0.00332295
         170    -4.94399    -5.01323  0.00332857
         171     -5.0495    -5.01344  0.00331585
         172    -5.00708    -5.01341  0.00329678
         173    -5.04663     -5.0136  0.00328331
         174    -5.00338    -5.01354  0.00326497
         175    -5.06508    -5.01384  0.00325956
         176    -5.02088    -5.01388  0.00324129
         177    -5.02192    -5.01392   0.0032233
         178    -4.94165    -5.01351  0.00323066
         179    -4.94308    -5.01312  0.00323648
         180    -4.95914    -5.01282  0.00323237
         181    -4.98617    -5.01267  0.00321786
         182    -5.05071    -5.01288  0.00320696
         183    -5.03897    -5.01303   0.0031926
         184    -5.05351    -5.01325  0.00318283
         185     -5.0005    -5.01318  0.00316637
         186    -5.05457     -5.0134  0.00315716
         187    -5.01421     -5.0134  0.00314028
         188    -5.04925    -5.01359  0.00312935
         189     -4.9988    -5.01352  0.00311378
         190    -4.98559    -5.01337  0.00310085
         191    -5.02263    -5.01342    0.003085
         192    -5.01283    -5.01341  0.00306893
         193    -4.99867    -5.01334  0.00305398
         194    -5.02539     -5.0134  0.00303887
         195    -5.01775    -5.01342  0.00302337
         196    -4.95101     -5.0131  0.00302467
         197    -5.04715    -5.01328  0.00301424
         198    -5.01459    -5.01328  0.00299903
         199    -5.04019    -5.01342    0.002987
         200    -5.01538    -5.01343  0.00297208
