           1     1.92486     1.92486 1.44246e-08
           2     1.63091     1.77789    0.103929
           3     1.63579     1.73052   0.0793479
           4     1.62872     1.70507   0.0634615
           5     1.70186     1.70443   0.0507725
           6     1.68983       1.702   0.0423686
           7     1.67295     1.69785   0.0365185
           8     1.63949     1.69055   0.0326741
           9     1.67699     1.68905   0.0290784
          10     1.65383     1.68552   0.0263829
          11     1.62565     1.68008   0.0245396
          12     1.62607     1.67558   0.0229037
          13     1.65785     1.67422   0.0211824
          14      1.6416     1.67189   0.0197971
          15     1.63228     1.66925   0.0186526
          16      1.7109     1.67185   0.0176675
          17     1.66256      1.6713   0.0166367
          18     1.70934     1.67342    0.015846
          19     1.69726     1.67467   0.0150616
          20     1.66743     1.67431   0.0143129
          21     1.61525      1.6715   0.0139049
          22     1.69751     1.67268   0.0133231
          23     1.61046     1.66997   0.0130156
          24     1.61809     1.66781   0.0126515
          25     1.59714     1.66498   0.0124573
          26     1.63473     1.66382   0.0120324
          27      1.6116     1.66189   0.0117411
          28     1.64841     1.66141   0.0113316
          29     1.63362     1.66045   0.0109813
          30     1.62925     1.65941   0.0106644
          31      1.6289     1.65842   0.0103657
          32      1.6474     1.65808   0.0100475
          33     1.67285     1.65853  0.00975296
          34     1.67333     1.65896  0.00947583
          35     1.66101     1.65902  0.00920527
          36     1.63529     1.65836  0.00897314
          37     1.65574     1.65829   0.0087309
          38     1.71884     1.65988  0.00864532
          39     1.64909     1.65961  0.00842807
          40     1.69908     1.66059  0.00827492
          41       1.678     1.66102  0.00808398
          42     1.64887     1.66073  0.00789667
          43     1.71193     1.66192  0.00780229
          44     1.62168     1.66101  0.00767839
          45     1.71896     1.66229  0.00761499
          46     1.67926     1.66266  0.00745838
          47     1.70214      1.6635  0.00734683
          48     1.66617     1.66356  0.00719398
          49     1.62894     1.66285  0.00708177
          50     1.65016      1.6626  0.00694469
          51     1.63186     1.66199  0.00683462
          52     1.58256     1.66047  0.00687177
          53     1.65513     1.66037  0.00674285
          54     1.66133     1.66038    0.006618
          55     1.72297     1.66152  0.00659479
          56     1.64334      1.6612  0.00648501
          57     1.59188     1.65998  0.00648427
          58     1.68958     1.66049  0.00639252
          59     1.65153     1.66034  0.00628598
          60     1.60605     1.65944  0.00624599
          61     1.66004     1.65944  0.00614361
          62      1.6083     1.65862  0.00609964
          63     1.68019     1.65896  0.00601242
          64     1.57238     1.65761  0.00606876
          65     1.58812     1.65654  0.00606882
          66     1.63853     1.65627    0.005983
          67     1.58537     1.65521  0.00598655
          68      1.6369     1.65494  0.00590456
          69     1.68461     1.65537  0.00583462
          70     1.66103     1.65545  0.00575183
          71      1.6835     1.65585  0.00568437
          72     1.70315      1.6565  0.00564326
          73     1.68782     1.65693  0.00558223
          74     1.61989     1.65643   0.0055292
          75       1.623     1.65599  0.00547342
          76     1.66144     1.65606  0.00540187
          77     1.66546     1.65618  0.00533309
          78     1.64278     1.65601  0.00526749
          79     1.60566     1.65537  0.00523923
          80      1.6658      1.6555  0.00517536
          81     1.63277     1.65522  0.00511906
          82     1.62433     1.65484  0.00507048
          83     1.58262     1.65397  0.00508351
          84     1.65896     1.65403  0.00502334
          85     1.56358     1.65297   0.0050757
          86     1.63959     1.65281  0.00501906
          87     1.66929       1.653  0.00496494
          88     1.66826     1.65318  0.00491155
          89     1.61398     1.65274  0.00487607
          90     1.63498     1.65254  0.00482588
          91      1.6488      1.6525  0.00477302
          92     1.72401     1.65327  0.00478401
          93     1.62396     1.65296  0.00474294
          94      1.6758      1.6532   0.0046987
          95     1.66614     1.65334  0.00465122
          96     1.73682     1.65421  0.00468336
          97     1.65728     1.65424  0.00463518
          98     1.70263     1.65473  0.00461411
          99     1.66945     1.65488   0.0045699
         100     1.70394     1.65537  0.00455046
         101     1.66024     1.65542  0.00450566
         102     1.69488     1.65581  0.00447806
         103     1.78442     1.65706   0.0046054
         104     1.65414     1.65703   0.0045612
         105     1.73213     1.65774  0.00457349
         106     1.68216     1.65797  0.00453615
         107     1.67559     1.65814  0.00449674
         108     1.75297     1.65902  0.00454001
         109     1.59431     1.65842  0.00453701
         110     1.69439     1.65875  0.00450753
         111     1.72886     1.65938  0.00451096
         112     1.65894     1.65938  0.00447068
         113     1.66249     1.65941   0.0044312
         114     1.60414     1.65892  0.00441877
         115     1.69525     1.65924  0.00439163
         116     1.63548     1.65903  0.00435855
         117     1.64707     1.65893  0.00432249
         118     1.65129     1.65886  0.00428635
         119     1.60405      1.6584  0.00427501
         120     1.70599      1.6588  0.00425773
         121     1.66662     1.65887  0.00422303
         122     1.67551       1.659  0.00419062
         123     1.61598     1.65865  0.00417112
         124     1.71885     1.65914  0.00416565
         125     1.70616     1.65951  0.00414927
         126     1.63981     1.65936  0.00411928
         127     1.63429     1.65916  0.00409157
         128     1.63506     1.65897  0.00406394
         129     1.65534     1.65894  0.00403253
         130     1.61092     1.65857  0.00401839
         131     1.66395     1.65861  0.00398793
         132     1.67701     1.65875  0.00396015
         133     1.65401     1.65872  0.00393054
         134     1.63852     1.65857  0.00390409
         135     1.63756     1.65841  0.00387827
         136     1.66217     1.65844  0.00384986
         137     1.61123      1.6581  0.00383715
         138     1.66512     1.65815  0.00380968
         139      1.7168     1.65857  0.00380557
         140     1.62024     1.65829  0.00378822
         141     1.67003     1.65838  0.00376227
         142     1.71334     1.65876  0.00375563
         143     1.60045     1.65836  0.00375144
         144     1.71006     1.65872  0.00374253
         145     1.66891     1.65879  0.00371738
         146     1.60405     1.65841  0.00371077
         147     1.68069     1.65856  0.00368862
         148     1.64226     1.65845  0.00366535
         149     1.65653     1.65844  0.00364077
         150     1.63341     1.65827  0.00362032
         151     1.66429     1.65831  0.00359656
         152     1.65539     1.65829  0.00357295
         153     1.64263     1.65819  0.00355107
         154     1.63068     1.65801   0.0035325
         155     1.60338     1.65766  0.00352725
         156     1.63941     1.65754  0.00350658
         157     1.62814     1.65736  0.00348924
         158     1.58963     1.65693  0.00349338
         159     1.63179     1.65677  0.00347499
         160     1.66618     1.65683  0.00345377
         161     1.69546     1.65707  0.00344064
         162     1.71857     1.65745  0.00344028
         163     1.62901     1.65727   0.0034236
         164     1.71343     1.65762   0.0034198
         165     1.67024     1.65769  0.00339993
         166     1.61275     1.65742  0.00339021
         167     1.59462     1.65705   0.0033907
         168     1.63216      1.6569  0.00337375
         169     1.73515     1.65736  0.00338541
         170     1.68454     1.65752  0.00336927
         171     1.71418     1.65785  0.00336582
         172     1.69089     1.65804  0.00335173
         173     1.68054     1.65817  0.00333488
         174     1.66819     1.65823  0.00331621
         175     1.67585     1.65833  0.00329878
         176     1.68255     1.65847  0.00328291
         177     1.63099     1.65831  0.00326803
         178      1.6409     1.65822  0.00325114
         179     1.64398     1.65814  0.00323395
         180     1.70565      1.6584  0.00322673
