           1     1.85326     1.85326 3.57253e-09
           2     1.56493     1.70909    0.101941
           3     1.57717     1.66512   0.0768619
           4     1.53803     1.63335    0.063877
           5      1.5859     1.62386   0.0518017
           6     1.64983     1.62819   0.0433485
           7     1.55723     1.61805   0.0383227
           8     1.57152     1.61223   0.0339709
           9     1.56637     1.60714   0.0305762
          10     1.56872     1.60329   0.0277589
          11     1.64038     1.60667   0.0254393
          12     1.61027     1.60697   0.0233211
          13     1.64118      1.6096   0.0216752
          14     1.63437     1.61137   0.0201991
          15     1.55046     1.60731   0.0192563
          16     1.61425     1.60774   0.0180577
          17     1.58424     1.60636   0.0170483
          18     1.61982     1.60711   0.0161176
          19     1.59075     1.60625   0.0152922
          20     1.57119     1.60449   0.0146277
          21     1.58802     1.60371   0.0139522
          22     1.58475     1.60285   0.0133446
          23     1.57559     1.60166   0.0128169
          24     1.53863     1.59904    0.012549
          25     1.64178     1.60075   0.0121629
          26     1.60858     1.60105   0.0116989
          27     1.62718     1.60201   0.0113056
          28     1.54314     1.59991   0.0110956
          29     1.61924     1.60058    0.010733
          30     1.59223      1.6003   0.0103788
          31     1.55952     1.59898    0.010127
          32     1.55561     1.59763  0.00990087
          33     1.53953     1.59587  0.00975611
          34     1.64204     1.59723   0.0095632
          35      1.6406     1.59847  0.00936992
          36     1.59589     1.59839  0.00910992
          37     1.56532      1.5975  0.00890744
          38     1.61469     1.59795  0.00868451
          39     1.54578     1.59662  0.00856424
          40     1.56946     1.59594    0.008377
          41     1.57162     1.59534  0.00819364
          42      1.5212     1.59358  0.00818652
          43     1.67012     1.59536  0.00818738
          44     1.58873     1.59521  0.00800268
          45     1.58289     1.59493  0.00782952
          46     1.61666     1.59541  0.00767355
          47     1.63728      1.5963  0.00756182
          48     1.53904      1.5951  0.00749777
          49     1.53647     1.59391  0.00743964
          50     1.64283     1.59489   0.0073549
          51     1.60611     1.59511  0.00721398
          52      1.5787     1.59479  0.00708214
          53      1.5932     1.59476  0.00694858
          54     1.49334     1.59288  0.00706918
          55     1.52064     1.59157  0.00706162
          56     1.65384     1.59268  0.00702253
          57     1.62008     1.59316  0.00691576
          58     1.61476     1.59353  0.00680654
          59     1.63294      1.5942  0.00672387
          60     1.55096     1.59348  0.00665031
          61      1.5428     1.59265  0.00659298
          62     1.64248     1.59345  0.00653544
          63      1.5577     1.59289   0.0064563
          64     1.60621     1.59309  0.00635878
          65     1.55761     1.59255  0.00628434
          66     1.60444     1.59273  0.00619171
          67     1.56085     1.59225  0.00611755
          68     1.57368     1.59198  0.00603367
          69     1.62936     1.59252   0.0059705
          70     1.59327     1.59253  0.00588521
          71       1.652     1.59337  0.00586162
          72     1.61063     1.59361  0.00578511
          73     1.59356     1.59361  0.00570586
          74      1.6014     1.59371  0.00562973
          75     1.55282     1.59317  0.00558101
          76     1.56903     1.59285  0.00551661
          77     1.60155     1.59296  0.00544612
          78     1.58236     1.59283  0.00537799
          79     1.57338     1.59258  0.00531555
          80     1.60707     1.59276  0.00525219
          81     1.66409     1.59364  0.00526064
          82     1.63278     1.59412   0.0052181
          83     1.58721     1.59404  0.00515589
          84       1.585     1.59393  0.00509564
          85      1.5761     1.59372     0.00504
          86     1.63824     1.59424  0.00500791
          87     1.58744     1.59416  0.00495096
          88      1.6244      1.5945   0.0049066
          89     1.63881       1.595  0.00487666
          90     1.55346     1.59454  0.00484427
          91     1.59466     1.59454  0.00479104
          92     1.61165     1.59473  0.00474257
          93      1.6075     1.59486  0.00469356
          94     1.59675     1.59488  0.00464367
          95      1.6061       1.595  0.00459629
          96      1.5808     1.59485   0.0045508
          97     1.55317     1.59442  0.00452413
          98     1.57271      1.5942  0.00448338
          99     1.55837     1.59384  0.00445269
         100     1.54926      1.5934  0.00443043
         101     1.57527     1.59322  0.00439019
         102     1.55314     1.59282   0.0043647
         103     1.60691     1.59296  0.00432447
         104     1.57012     1.59274  0.00428846
         105     1.57924     1.59261  0.00424955
         106     1.58381     1.59253  0.00421027
         107     1.56402     1.59226  0.00417934
         108     1.55546     1.59192  0.00415451
         109      1.5836     1.59185   0.0041171
         110     1.57056     1.59165  0.00408422
         111       1.634     1.59203   0.0040652
         112     1.55898     1.59174   0.0040396
         113     1.54814     1.59135  0.00402224
         114     1.59636      1.5914   0.0039872
         115     1.55655     1.59109  0.00396403
         116     1.60384      1.5912  0.00393138
         117     1.62018     1.59145  0.00390557
         118     1.57862     1.59134  0.00387398
         119     1.62878     1.59166  0.00385418
         120     1.59993     1.59173  0.00382268
         121     1.59747     1.59177  0.00379138
         122     1.61642     1.59197  0.00376568
         123     1.56563     1.59176  0.00374115
         124      1.5912     1.59176  0.00371098
         125      1.5697     1.59158  0.00368549
         126     1.57179     1.59142  0.00365959
         127     1.54713     1.59107  0.00364735
         128     1.57311     1.59093  0.00362156
         129     1.63309     1.59126   0.0036082
         130      1.5954     1.59129  0.00358058
         131     1.60963     1.59143  0.00355598
         132      1.5675     1.59125  0.00353366
         133     1.55088     1.59095   0.0035201
         134     1.54112     1.59058  0.00351342
         135     1.61679     1.59077  0.00349276
         136     1.61571     1.59095  0.00347188
         137     1.60187     1.59103  0.00344746
         138     1.54802     1.59072  0.00343653
         139     1.57773     1.59063  0.00341308
         140     1.54922     1.59033  0.00340149
         141     1.65303     1.59078  0.00340631
         142     1.55918     1.59055  0.00338958
         143     1.55561     1.59031  0.00337468
         144       1.623     1.59054  0.00335887
         145     1.57425     1.59042  0.00333758
         146     1.55024     1.59015  0.00332605
         147     1.58051     1.59008  0.00330407
         148     1.61711     1.59027  0.00328679
         149     1.55842     1.59005  0.00327167
         150     1.57065     1.58992  0.00325242
         151     1.59485     1.58996  0.00323104
         152      1.5716     1.58983  0.00321204
         153     1.65753     1.59028  0.00322138
         154     1.56782     1.59013  0.00320376
         155     1.63878     1.59045  0.00319843
         156     1.57496     1.59035  0.00317947
         157     1.57982     1.59028  0.00315992
         158     1.63774     1.59058  0.00315417
         159     1.60772     1.59069  0.00313617
         160     1.60591     1.59078  0.00311801
         161     1.63562     1.59106  0.00311106
         162     1.57935     1.59099   0.0030927
         163     1.61296     1.59112  0.00307666
         164     1.57397     1.59102  0.00305968
         165     1.57829     1.59094   0.0030421
         166     1.65194     1.59131  0.00304589
         167     1.61906     1.59148  0.00303218
         168     1.55518     1.59126  0.00302182
         169     1.64356     1.59157  0.00301974
         170     1.54809     1.59131  0.00301279
         171     1.56366     1.59115  0.00299951
         172     1.51449     1.59071    0.003015
         173     1.60699      1.5908  0.00299904
         174     1.55971     1.59062  0.00298712
         175     1.59309     1.59064  0.00297008
         176     1.54522     1.59038   0.0029644
         177     1.50629      1.5899  0.00298547
         178     1.57956     1.58984  0.00296926
         179     1.60767     1.58994  0.00295435
         180     1.53934     1.58966  0.00295128
         181     1.57526     1.58958  0.00293605
         182     1.55616      1.5894  0.00292565
         183     1.60643     1.58949  0.00291114
         184     1.61945     1.58966  0.00289987
         185     1.56816     1.58954  0.00288652
         186      1.5495     1.58932  0.00287902
         187     1.61308     1.58945  0.00286642
         188     1.55943     1.58929  0.00285562
         189     1.56865     1.58918   0.0028426
         190     1.58957     1.58918  0.00282764
         191     1.57465     1.58911  0.00281385
         192     1.60638      1.5892  0.00280064
         193     1.63363     1.58943  0.00279557
         194     1.58203     1.58939  0.00278142
         195     1.59257     1.58941  0.00276721
         196     1.60768      1.5895  0.00275466
         197     1.53794     1.58924  0.00275308
         198     1.57049     1.58914  0.00274081
         199     1.59631     1.58918  0.00272727
         200     1.61638     1.58932  0.00271702
