           1     1.27641     1.27641 8.12243e-09
           2     1.08099      1.1787   0.0690919
           3     1.08485     1.14741   0.0526687
           4     1.07814      1.1301   0.0422532
           5     1.12268     1.12861   0.0338286
           6     1.12272     1.12763   0.0282047
           7     1.08451     1.12147   0.0248392
           8     1.09534      1.1182   0.0219481
           9     1.12906     1.11941   0.0195425
          10     1.08062     1.11553    0.017969
          11     1.11695     1.11566   0.0163359
          12     1.06661     1.11157   0.0154776
          13     1.09609     1.11038   0.0143328
          14      1.0973     1.10945   0.0133394
          15     1.10596     1.10921   0.0124522
          16     1.11022     1.10928   0.0116741
          17     1.12157        1.11   0.0110097
          18     1.11543      1.1103   0.0104022
          19     1.14096     1.11191  0.00997908
          20      1.1047     1.11155  0.00948665
          21     1.11626     1.11178  0.00903755
          22     1.13034     1.11262  0.00866605
          23     1.10152     1.11214  0.00830269
          24     1.10459     1.11182  0.00796271
          25     1.08058     1.11057  0.00774168
          26     1.12883     1.11128  0.00747571
          27     1.08641     1.11036  0.00725535
          28     1.07338     1.10904  0.00711538
          29     1.03198     1.10638  0.00734946
          30     1.11877     1.10679  0.00711609
          31     1.14832     1.10813   0.0070115
          32     1.13774     1.10906  0.00685318
          33     1.10811     1.10903  0.00664557
          34     1.06578     1.10776  0.00657071
          35     1.07635     1.10686  0.00644396
          36     1.04451     1.10513   0.0064935
          37     1.10533     1.10513    0.006318
          38     1.11327     1.10535  0.00615536
          39     1.09209     1.10501  0.00600692
          40     1.10538     1.10502  0.00585675
          41     1.07338     1.10424   0.0057645
          42     1.10367     1.10423  0.00562727
          43     1.12631     1.10474  0.00551979
          44     1.11004     1.10486  0.00539565
          45     1.07571     1.10422  0.00531449
          46     1.13105      1.1048  0.00523088
          47     1.11453     1.10501  0.00512368
          48      1.0819     1.10453  0.00503949
          49      1.0945     1.10432   0.0049408
          50      1.1033      1.1043  0.00484202
          51     1.12028     1.10461  0.00475721
          52      1.1029     1.10458  0.00466583
          53      1.0967     1.10443  0.00458017
          54     1.12594     1.10483  0.00451264
          55     1.06398     1.10409   0.0044913
          56     1.08584     1.10376   0.0044229
          57     1.13924     1.10438  0.00438888
          58     1.11153     1.10451  0.00431494
          59     1.10707     1.10455  0.00424202
          60     1.09303     1.10436  0.00417567
          61     1.10551     1.10438  0.00410726
          62     1.09072     1.10416  0.00404691
          63     1.08481     1.10385  0.00399431
          64     1.06915     1.10331  0.00396854
          65      1.0766      1.1029  0.00392869
          66     1.14401     1.10352  0.00391824
          67     1.11983     1.10376  0.00386731
          68     1.12446     1.10407   0.0038224
          69     1.09099     1.10388   0.0037717
          70     1.09741     1.10379  0.00371895
          71     1.07993     1.10345  0.00368172
          72       1.068     1.10296  0.00366335
          73     1.07402     1.10256  0.00363456
          74     1.07507     1.10219  0.00360437
          75     1.11029      1.1023  0.00355793
          76     1.12421     1.10259  0.00352279
          77     1.11478     1.10274  0.00348059
          78      1.0931     1.10262  0.00343817
          79     1.08362     1.10238  0.00340304
          80     1.13366     1.10277  0.00338289
          81     1.09364     1.10266  0.00334301
          82     1.12017     1.10287  0.00330905
          83     1.10218     1.10286  0.00326919
          84     1.12606     1.10314  0.00324191
          85     1.10165     1.10312  0.00320382
          86     1.13501     1.10349  0.00318795
          87      1.0769     1.10319  0.00316592
          88     1.09946     1.10315  0.00313023
          89      1.0873     1.10297  0.00310012
          90     1.08604     1.10278  0.00307138
          91     1.08047     1.10253  0.00304739
          92      1.0841     1.10233  0.00302085
          93     1.15458      1.1029  0.00304016
          94     1.09993     1.10286  0.00300798
          95      1.0796     1.10262  0.00298628
          96     1.09671     1.10256   0.0029558
          97     1.11233     1.10266  0.00292705
          98     1.11608     1.10279  0.00290038
          99     1.06363      1.1024  0.00289794
         100     1.08822     1.10226  0.00287243
         101     1.10253     1.10226  0.00284399
         102      1.1019     1.10226  0.00281611
         103     1.10241     1.10226  0.00278877
         104     1.09286     1.10217  0.00276342
         105     1.11201     1.10226  0.00273869
         106     1.07564     1.10201  0.00272435
         107     1.08337     1.10184  0.00270445
         108     1.09337     1.10176  0.00268055
         109     1.09837     1.10173  0.00265613
         110     1.10069     1.10172    0.002632
         111     1.08935     1.10161  0.00261065
         112      1.0948     1.10155  0.00258804
         113     1.06054     1.10118  0.00259046
         114     1.12323     1.10138  0.00257494
         115     1.13001     1.10162  0.00256456
         116     1.11739     1.10176  0.00254606
         117     1.11959     1.10191  0.00252885
         118     1.07579     1.10169  0.00251709
         119     1.09486     1.10163  0.00249659
         120     1.07201     1.10139  0.00248796
         121      1.1085     1.10145   0.0024681
         122     1.11698     1.10157  0.00245115
         123     1.10559     1.10161  0.00243144
         124     1.06093     1.10128  0.00243386
         125     1.12922      1.1015  0.00242463
         126     1.10821     1.10155  0.00240597
         127     1.12308     1.10172  0.00239299
         128     1.08199     1.10157  0.00237926
         129     1.08623     1.10145  0.00236378
         130     1.10535     1.10148  0.00234579
         131     1.13015      1.1017  0.00233807
         132     1.07123     1.10147  0.00233172
         133     1.04577     1.10105   0.0023515
         134     1.13774     1.10132  0.00234983
         135     1.10012     1.10132  0.00233244
         136     1.09653     1.10128  0.00231556
         137     1.09005      1.1012  0.00230011
         138     1.10507     1.10123  0.00228361
         139      1.0806     1.10108    0.002272
         140     1.07526     1.10089  0.00226324
         141     1.09864     1.10088  0.00224724
         142     1.07096     1.10067  0.00224127
         143     1.12864     1.10086  0.00223412
         144     1.12135       1.101  0.00222313
         145     1.06232     1.10074  0.00222375
         146     1.09528      1.1007  0.00220883
         147     1.11915     1.10083  0.00219737
         148     1.07341     1.10064  0.00219032
         149     1.13233     1.10085  0.00218592
         150     1.10022     1.10085  0.00217136
         151     1.01007     1.10025  0.00223865
         152     1.12461     1.10041  0.00222966
         153     1.08696     1.10032  0.00221682
         154      1.0732     1.10014   0.0022094
         155     1.06464     1.09992  0.00220699
         156     1.08709     1.09983  0.00219438
         157     1.07783     1.09969  0.00218487
         158     1.11978     1.09982  0.00217474
         159     1.10553     1.09986  0.00216135
         160     1.11604     1.09996  0.00215021
         161     1.09377     1.09992   0.0021372
         162     1.11187     1.09999  0.00212528
         163     1.06968     1.09981  0.00212036
         164     1.07083     1.09963  0.00211479
         165     1.07543     1.09948  0.00210705
         166     1.10275      1.0995  0.00209445
         167     1.08582     1.09942  0.00208351
         168     1.08079     1.09931  0.00207405
         169     1.05399     1.09904  0.00207905
         170     1.12148     1.09917    0.002071
         171     1.09199     1.09913  0.00205932
         172       1.107     1.09918  0.00204785
         173     1.09526     1.09916  0.00203614
         174     1.09274     1.09912  0.00202477
         175     1.05716     1.09888  0.00202735
         176     1.08973     1.09883   0.0020165
         177     1.12707     1.09899  0.00201141
         178     1.12756     1.09915   0.0020065
         179     1.10496     1.09918  0.00199556
         180     1.10627     1.09922  0.00198486
         181      1.1144      1.0993  0.00197566
         182      1.1054     1.09934  0.00196509
         183     1.16103     1.09967  0.00198306
         184     1.10204     1.09969  0.00197233
         185     1.10624     1.09972  0.00196198
         186     1.13784     1.09993  0.00196211
         187     1.12576     1.10006  0.00195647
         188     1.10881     1.10011  0.00194662
         189      1.0956     1.10009  0.00193647
         190     1.10564     1.10012  0.00192649
         191     1.09658      1.1001   0.0019165
         192     1.11797     1.10019  0.00190877
         193     1.10864     1.10023  0.00189939
         194     1.10621     1.10027  0.00188985
         195     1.05107     1.10001  0.00189692
         196     1.08088     1.09992  0.00188975
         197     1.08158     1.09982  0.00188245
         198      1.0939     1.09979  0.00187318
         199     1.09663     1.09978  0.00186384
         200     1.09474     1.09975  0.00185469
