           1     1.23551     1.23551 7.94091e-09
           2     1.04329      1.1394   0.0679604
           3     1.05145     1.11008   0.0512412
           4     1.02535      1.0889   0.0425846
           5     1.05727     1.08257   0.0345344
           6     1.09988     1.08546    0.028899
           7     1.03815      1.0787   0.0255485
           8     1.04768     1.07482   0.0226473
           9     1.04424     1.07142   0.0203842
          10     1.04581     1.06886   0.0185059
          11     1.09359     1.07111   0.0169595
          12     1.07351     1.07131   0.0155474
          13     1.09412     1.07307   0.0144501
          14     1.08958     1.07424    0.013466
          15     1.03364     1.07154   0.0128375
          16     1.07617     1.07183   0.0120384
          17     1.05616     1.07091   0.0113655
          18     1.07988      1.0714    0.010745
          19      1.0605     1.07083   0.0101948
          20     1.04746     1.06966  0.00975181
          21     1.05868     1.06914  0.00930145
          22      1.0565     1.06856  0.00889638
          23     1.05039     1.06777  0.00854458
          24     1.02576     1.06602    0.008366
          25     1.09452     1.06716  0.00810863
          26     1.07239     1.06736  0.00779925
          27     1.08479     1.06801  0.00753703
          28     1.02876     1.06661  0.00739707
          29     1.07949     1.06705  0.00715533
          30     1.06149     1.06687  0.00691922
          31     1.03968     1.06599  0.00675137
          32     1.03707     1.06509  0.00660058
          33     1.02636     1.06391  0.00650407
          34     1.09469     1.06482  0.00637547
          35     1.09373     1.06564  0.00624662
          36     1.06392      1.0656  0.00607328
          37     1.04355       1.065   0.0059383
          38     1.07646      1.0653  0.00578967
          39     1.03052     1.06441   0.0057095
          40     1.04631     1.06396  0.00558466
          41     1.04775     1.06356  0.00546243
          42     1.01413     1.06239  0.00545768
          43     1.11341     1.06357  0.00545825
          44     1.05916     1.06347  0.00533512
          45     1.05526     1.06329  0.00521968
          46     1.07777      1.0636   0.0051157
          47     1.09152      1.0642  0.00504121
          48     1.02603      1.0634  0.00499851
          49     1.02431     1.06261  0.00495976
          50     1.09522     1.06326  0.00490326
          51     1.07074      1.0634  0.00480932
          52     1.05247     1.06319  0.00472143
          53     1.06213     1.06317  0.00463239
          54    0.995559     1.06192  0.00471279
          55     1.01376     1.06105  0.00470775
          56     1.10256     1.06179  0.00468169
          57     1.08005     1.06211  0.00461051
          58     1.07651     1.06236  0.00453769
          59     1.08863      1.0628  0.00448258
          60     1.03398     1.06232  0.00443354
          61     1.02853     1.06177  0.00439532
          62     1.09499      1.0623  0.00435696
          63     1.03846     1.06192   0.0043042
          64     1.07081     1.06206  0.00423919
          65     1.03841      1.0617  0.00418956
          66     1.06962     1.06182   0.0041278
          67     1.04057      1.0615  0.00407836
          68     1.04912     1.06132  0.00402245
          69     1.08624     1.06168  0.00398033
          70     1.06218     1.06169  0.00392347
          71     1.10133     1.06225  0.00390775
          72     1.07376     1.06241  0.00385674
          73     1.06237     1.06241  0.00380391
          74      1.0676     1.06248  0.00375315
          75     1.03521     1.06211  0.00372067
          76     1.04602      1.0619  0.00367774
          77      1.0677     1.06198  0.00363075
          78      1.0549     1.06189  0.00358533
          79     1.04892     1.06172   0.0035437
          80     1.07138     1.06184  0.00350146
          81     1.10939     1.06243   0.0035071
          82     1.08852     1.06275  0.00347873
          83     1.05814     1.06269  0.00343726
          84     1.05667     1.06262  0.00339709
          85     1.05073     1.06248     0.00336
          86     1.09216     1.06283  0.00333861
          87     1.05829     1.06277  0.00330064
          88     1.08293       1.063  0.00327107
          89     1.09254     1.06333  0.00325111
          90     1.03564     1.06303  0.00322952
          91     1.06311     1.06303  0.00319403
          92     1.07443     1.06315  0.00316171
          93     1.07166     1.06324  0.00312904
          94      1.0645     1.06326  0.00309578
          95     1.07073     1.06334   0.0030642
          96     1.05387     1.06324  0.00303386
          97     1.03544     1.06295  0.00301609
          98     1.04848      1.0628  0.00298892
          99     1.03891     1.06256  0.00296846
         100     1.03284     1.06226  0.00295362
         101     1.05018     1.06214   0.0029268
         102     1.03542     1.06188   0.0029098
         103     1.07127     1.06197  0.00288298
         104     1.04674     1.06183  0.00285897
         105     1.05282     1.06174  0.00283303
         106     1.05587     1.06169  0.00280685
         107     1.04268     1.06151  0.00278623
         108     1.03697     1.06128  0.00276968
         109     1.05574     1.06123  0.00274473
         110     1.04704      1.0611  0.00272281
         111     1.08933     1.06136  0.00271014
         112     1.03932     1.06116  0.00269307
         113     1.03209      1.0609   0.0026815
         114     1.06424     1.06093  0.00265813
         115      1.0377     1.06073  0.00264268
         116     1.06923      1.0608  0.00262092
         117     1.08012     1.06097  0.00260371
         118     1.05241     1.06089  0.00258265
         119     1.08585      1.0611  0.00256945
         120     1.06662     1.06115  0.00254845
         121     1.06498     1.06118  0.00252759
         122     1.07761     1.06132  0.00251045
         123     1.04375     1.06117   0.0024941
         124      1.0608     1.06117  0.00247399
         125     1.04646     1.06105  0.00245699
         126     1.04786     1.06095  0.00243972
         127     1.03142     1.06072  0.00243157
         128     1.04874     1.06062  0.00241437
         129     1.08873     1.06084  0.00240546
         130      1.0636     1.06086  0.00238705
         131     1.07309     1.06095  0.00237066
         132       1.045     1.06083  0.00235577
         133     1.03392     1.06063  0.00234674
         134     1.02741     1.06038  0.00234228
         135     1.07786     1.06051   0.0023285
         136     1.07714     1.06064  0.00231459
         137     1.06791     1.06069   0.0022983
         138     1.03202     1.06048  0.00229102
         139     1.05182     1.06042  0.00227539
         140     1.03281     1.06022  0.00226766
         141     1.10202     1.06052  0.00227087
         142     1.03945     1.06037  0.00225972
         143     1.03707     1.06021  0.00224978
         144       1.082     1.06036  0.00223925
         145      1.0495     1.06028  0.00222505
         146     1.03349      1.0601  0.00221737
         147     1.05367     1.06006  0.00220272
         148     1.07807     1.06018  0.00219119
         149     1.03895     1.06003  0.00218111
         150      1.0471     1.05995  0.00216828
         151     1.06324     1.05997  0.00215403
         152     1.04773     1.05989  0.00214136
         153     1.10502     1.06018  0.00214759
         154     1.04521     1.06009  0.00213584
         155     1.09252      1.0603  0.00213229
         156     1.04998     1.06023  0.00211965
         157     1.05322     1.06019  0.00210662
         158     1.09182     1.06039  0.00210278
         159     1.07182     1.06046  0.00209078
         160     1.07061     1.06052  0.00207868
         161     1.09042     1.06071  0.00207404
         162      1.0529     1.06066   0.0020618
         163      1.0753     1.06075  0.00205111
         164     1.04932     1.06068  0.00203978
         165     1.05219     1.06063  0.00202807
         166     1.10129     1.06087  0.00203059
         167     1.07938     1.06098  0.00202145
         168     1.03679     1.06084  0.00201455
         169     1.09571     1.06105  0.00201316
         170     1.03206     1.06088  0.00200852
         171     1.04244     1.06077  0.00199967
         172     1.00966     1.06047     0.00201
         173     1.07133     1.06053  0.00199936
         174     1.03981     1.06041  0.00199141
         175     1.06206     1.06042  0.00198006
         176     1.03014     1.06025  0.00197626
