           1    0.988854    0.988854 6.96496e-09
           2     0.84969    0.919272   0.0492017
           3    0.856476     0.89834   0.0369866
           4    0.842211    0.884308   0.0302851
           5    0.862118     0.87987   0.0245511
           6    0.895084    0.882406   0.0205897
           7    0.851787    0.878031    0.018107
           8    0.868465    0.876836   0.0158831
           9    0.853256    0.874216   0.0143327
          10    0.864243    0.873218   0.0129341
          11     0.86402    0.872382   0.0117853
          12    0.849636    0.870487   0.0109546
          13    0.855386    0.869325   0.0101733
          14    0.824047    0.866091  0.00994744
          15    0.849946    0.865015  0.00934233
          16     0.88773    0.866434  0.00886565
          17    0.841662    0.864977  0.00846304
          18    0.842535     0.86373  0.00808419
          19    0.874139    0.864278  0.00767725
          20    0.874816    0.864805  0.00731145
          21     0.88142    0.865596  0.00700596
          22    0.843145    0.864576  0.00676143
          23    0.871525    0.864878   0.0064742
          24    0.872266    0.865186  0.00621175
          25    0.829656    0.863765   0.0061237
          26    0.884181     0.86455  0.00593831
          27    0.882722    0.865223  0.00575639
          28     0.86646    0.865267  0.00555097
          29    0.854585    0.864899  0.00537177
          30     0.86563    0.864923  0.00519276
          31    0.861886    0.864825  0.00502618
          32    0.889042    0.865582  0.00492575
          33    0.844282    0.864936  0.00481859
          34    0.852978    0.864585  0.00468969
          35    0.855968    0.864339  0.00456215
          36    0.846325    0.863838  0.00446278
          37    0.837356    0.863122  0.00439919
          38    0.893217    0.863914  0.00435412
          39    0.868521    0.864032  0.00424408
          40    0.888095    0.864634  0.00418039
          41    0.848114    0.864231   0.0040978
          42     0.89762    0.865026  0.00407662
          43    0.857836    0.864859  0.00398524
          44    0.861355    0.864779  0.00389546
          45    0.886642    0.865265  0.00383907
          46    0.879086    0.865566  0.00376736
          47    0.891057    0.866108  0.00372604
          48    0.874911    0.866291  0.00365292
          49    0.855725    0.866076  0.00358473
          50    0.841059    0.865575  0.00354778
          51    0.853834    0.865345  0.00348568
          52    0.864284    0.865325   0.0034187
          53    0.854572    0.865122  0.00336022
          54     0.83858     0.86463  0.00333374
          55    0.858889    0.864526  0.00327476
          56    0.863075      0.8645  0.00321639
          57    0.865071     0.86451  0.00315997
          58    0.862933    0.864483  0.00310561
          59    0.852033    0.864272  0.00306013
          60    0.890514    0.864709  0.00304023
          61    0.890247    0.865128  0.00301907
          62    0.857214       0.865  0.00297308
          63    0.861728    0.864948  0.00292634
          64    0.807797    0.864055  0.00301378
          65    0.883573    0.864356  0.00298234
          66    0.869176    0.864429  0.00293805
          67    0.853623    0.864267  0.00289862
