           1     1.87368     1.87368 1.02415e-08
           2     1.58378     1.72873    0.102497
           3     1.59386     1.68377    0.077566
           4     1.56791     1.65481   0.0633524
           5     1.60872     1.64559   0.0513481
           6     1.65444     1.64706   0.0428112
           7     1.67872     1.65159   0.0369335
           8     1.59138     1.64406   0.0330747
           9     1.56476     1.63525   0.0305509
          10     1.55299     1.62702   0.0285819
          11     1.61943     1.62633   0.0259919
          12     1.54248     1.61934   0.0247473
          13     1.61081     1.61869   0.0228524
          14     1.56671     1.61498   0.0215195
          15     1.59781     1.61383   0.0201153
          16     1.66218     1.61685   0.0190837
          17     1.61515     1.61675   0.0179614
          18     1.58921     1.61522   0.0170286
          19     1.62147     1.61555   0.0161355
          20      1.6486      1.6172   0.0154131
          21     1.61899     1.61729   0.0146794
          22     1.69866     1.62099   0.0144706
          23      1.5662     1.61861   0.0140361
          24     1.54359     1.61548   0.0137949
          25     1.63527     1.61627   0.0132658
          26     1.61506     1.61622   0.0127557
          27     1.56536     1.61434   0.0124216
          28     1.60754      1.6141   0.0119803
          29     1.61719      1.6142   0.0115677
          30     1.60657     1.61395   0.0111849
          31     1.63505     1.61463   0.0108448
          32     1.58102     1.61358   0.0105566
          33     1.60334     1.61327   0.0102413
          34      1.6558     1.61452   0.0100161
          35     1.65394     1.61565  0.00979307
          36     1.66986     1.61715  0.00963612
          37     1.67437      1.6187  0.00949897
          38     1.54107     1.61666   0.0094661
          39     1.57987     1.61571  0.00927025
          40     1.52543     1.61346  0.00930919
          41     1.65315     1.61442  0.00913233
          42     1.68212     1.61604    0.009056
          43      1.5999     1.61566  0.00885317
          44     1.63684     1.61614  0.00866503
          45     1.60475     1.61589  0.00847617
          46       1.596     1.61546  0.00830292
          47     1.60306     1.61519  0.00813045
          48       1.601      1.6149  0.00796644
          49     1.60662     1.61473  0.00780565
          50     1.61253     1.61468  0.00764966
          51      1.5968     1.61433  0.00750771
          52     1.61699     1.61438   0.0073635
          53     1.62335     1.61455  0.00722651
          54     1.58081     1.61393  0.00711966
          55     1.49855     1.61183  0.00729274
          56     1.59671     1.61156  0.00716751
          57     1.64745     1.61219  0.00706937
          58     1.66744     1.61314  0.00701136
          59     1.58575     1.61268  0.00690788
          60     1.64326     1.61319  0.00681152
          61     1.59241     1.61285  0.00670837
          62     1.62014     1.61297   0.0066012
          63     1.59067     1.61261   0.0065059
          64     1.61125     1.61259  0.00640428
          65     1.64507     1.61309  0.00632522
          66     1.66887     1.61394  0.00628559
          67     1.58273     1.61347  0.00620901
          68     1.61212     1.61345  0.00611773
          69     1.52291     1.61214   0.0061682
          70      1.6569     1.61278  0.00611314
          71     1.64003     1.61316  0.00603908
          72      1.5915     1.61286   0.0059627
          73     1.64664     1.61332  0.00589895
          74     1.59725     1.61311  0.00582323
          75     1.63611     1.61341  0.00575366
          76     1.64378     1.61381  0.00569181
          77     1.56783     1.61321  0.00564912
          78     1.58369     1.61284  0.00558936
          79     1.56818     1.61227  0.00554712
          80     1.59605     1.61207  0.00548148
          81     1.56796     1.61152  0.00544079
          82     1.61287     1.61154  0.00537446
          83     1.59705     1.61137  0.00531255
          84     1.60144     1.61125  0.00525062
          85     1.67962     1.61205  0.00525011
          86     1.62589     1.61221  0.00519152
          87     1.59588     1.61202  0.00513525
          88     1.61474     1.61206  0.00507698
          89     1.69188     1.61295  0.00509854
          90     1.62086     1.61304  0.00504264
          91     1.64436     1.61338  0.00499896
          92     1.60391     1.61328  0.00494568
          93     1.59028     1.61303  0.00489869
          94     1.67448     1.61369  0.00488999
          95     1.64395     1.61401  0.00484888
          96     1.60394      1.6139   0.0047995
          97     1.67145     1.61449  0.00478655
          98     1.63698     1.61472   0.0047432
          99     1.58318     1.61441  0.00470598
         100     1.64119     1.61467  0.00466654
