           1    -5.30798    -5.30798 1.93594e-08
         117    -4.98071    -5.04459  0.00415673
         118    -5.06344    -5.04475  0.00412457
         119    -5.05813    -5.04486  0.00409145
         120     -5.0804    -5.04516  0.00406806
         121    -5.04995     -5.0452  0.00403463
         122    -5.04423    -5.04519  0.00400156
         123    -5.08513    -5.04552  0.00398218
         124    -5.02657    -5.04536    0.003953
         125    -5.03883    -5.04531  0.00392172
         126    -5.05743    -5.04541  0.00389177
         127    -5.05636    -5.04549  0.00386209
         128    -5.02893    -5.04536  0.00383408
         129    -5.04391    -5.04535  0.00380438
         130    -5.12956      -5.046  0.00382985
         131     -5.0751    -5.04622  0.00380706
         132    -5.07994    -5.04648  0.00378677
         133    -5.04377    -5.04646  0.00375836
         134    -5.12596    -5.04705  0.00377684
         135    -5.06894    -5.04721  0.00375235
         136    -5.04825    -5.04722  0.00372476
         137    -5.00969    -5.04695  0.00370764
         138     -5.1522    -5.04771   0.0037584
         139    -4.98043    -5.04723  0.00376241
         140    -4.99652    -5.04686  0.00375292
         141    -5.05216     -5.0469  0.00372649
         142    -4.98531    -5.04647  0.00372541
         143    -5.01247    -5.04623  0.00370693
         144    -5.07818    -5.04645  0.00368782
         145    -5.01983    -5.04627  0.00366696
         146    -5.01012    -5.04602  0.00365019
         147    -5.08898    -5.04631  0.00363704
         148     -5.0452     -5.0463  0.00361247
         149    -4.96515    -5.04576  0.00362906
         150    -5.00122    -5.04546  0.00361699
         151    -5.04508    -5.04546  0.00359304
         152    -5.00058    -5.04517  0.00358151
         153    -5.02827    -5.04505  0.00355981
         154    -5.07722    -5.04526  0.00354281
         155    -5.03718    -5.04521  0.00352034
         156    -5.01772    -5.04504  0.00350218
         157    -5.01461    -5.04484  0.00348523
         158    -5.05008    -5.04487  0.00346333
         159    -5.08811    -5.04515  0.00345221
         160    -4.98682    -5.04478  0.00344982
         161    -5.01396    -5.04459   0.0034337
         162    -5.03256    -5.04452  0.00341331
         163    -5.02889    -5.04442  0.00339372
         164    -5.05857    -5.04451  0.00337412
         165    -5.04134    -5.04449  0.00335372
         166     -5.1078    -5.04487  0.00335514
         167    -5.07583    -5.04505  0.00334016
         168    -5.03124    -5.04497  0.00332129
         169    -5.00646    -5.04474  0.00330945
         170    -5.06009    -5.04483  0.00329121
         171    -5.05759    -5.04491  0.00327281
         172     -5.0887    -5.04516  0.00326367
         173    -5.03258    -5.04509  0.00324562
         174    -5.02912      -5.045  0.00322826
         175    -5.04327    -5.04499  0.00320983
         176    -5.01747    -5.04483   0.0031954
         177     -5.0076    -5.04462  0.00318426
         178    -5.03275    -5.04456  0.00316707
         179    -5.02093    -5.04442  0.00315213
         180     -5.0492    -5.04445  0.00313473
         181    -5.01776     -5.0443  0.00312087
         182    -4.97983    -5.04395  0.00312377
         183    -5.04732    -5.04397  0.00310675
         184    -5.10444     -5.0443  0.00310721
         185    -5.06407     -5.0444  0.00309225
         186    -5.06266     -5.0445  0.00307718
         187    -5.00713     -5.0443  0.00306721
         188     -5.0647    -5.04441  0.00305281
         189    -4.98402    -5.04409  0.00305333
         190    -5.01729    -5.04395  0.00304052
         191    -4.97774     -5.0436   0.0030443
         192    -5.00493     -5.0434  0.00303509
         193    -5.05166    -5.04344  0.00301967
         194     -4.9951    -5.04319  0.00301437
         195    -5.10194     -5.0435  0.00301393
         196    -5.09739    -5.04377  0.00301107
         197    -5.01257    -5.04361  0.00299994
         198     -4.9728    -5.04325  0.00300604
         199    -5.11052    -5.04359  0.00300988
         200    -5.06701    -5.04371   0.0029971
