           1     1.90437     1.90437 1.32564e-08
           2     1.61206     1.75821    0.103348
           3     1.61884     1.71175   0.0786511
           4     1.60625     1.68538   0.0632566
           5      1.6591     1.68012   0.0508231
           6     1.71566     1.68605   0.0426963
           7     1.59137     1.67252   0.0386796
           8     1.63383     1.66768   0.0341458
           9     1.63665     1.66424   0.0305254
          10     1.74029     1.67184   0.0284045
          11     1.64375     1.66929   0.0259368
          12     1.67347     1.66964   0.0237777
          13     1.58517     1.66314   0.0228191
          14     1.60432     1.65894   0.0215725
          15     1.62432     1.65663   0.0202574
          16     1.62151     1.65443   0.0191098
          17     1.64909     1.65412   0.0179883
          18     1.62842     1.65269   0.0170455
          19     1.69786     1.65507   0.0163133
          20     1.70354     1.65749   0.0156766
          21     1.63588     1.65646   0.0149639
          22     1.65004     1.65617   0.0142865
          23     1.62819     1.65496   0.0137171
          24     1.61234     1.65318     0.01326
          25      1.6169     1.65173   0.0128087
          26     1.62368     1.65065   0.0123614
          27     1.67056     1.65139   0.0119256
          28     1.63216      1.6507   0.0115194
          29     1.63764     1.65025    0.011131
          30     1.60386      1.6487   0.0108668
          31     1.61429     1.64759   0.0105728
          32     1.58983     1.64579   0.0103954
          33      1.6154     1.64487   0.0101211
          34     1.56685     1.64257   0.0100802
          35     1.64359      1.6426  0.00979224
          36     1.66289     1.64316  0.00953643
          37     1.65349     1.64344  0.00928277
          38     1.62102     1.64285  0.00905722
          39     1.69486     1.64419   0.0089226
          40      1.6208      1.6436  0.00871867
          41     1.59375     1.64239  0.00859037
          42     1.61183     1.64166  0.00841659
          43     1.62069     1.64117  0.00823497
          44     1.63067     1.64093  0.00805127
          45     1.63493      1.6408  0.00787346
          46     1.63407     1.64065  0.00770365
          47     1.62467     1.64031  0.00754725
          48     1.67644     1.64107  0.00742745
          49     1.64754      1.6412  0.00727704
          50     1.67317     1.64184  0.00715954
          51     1.66422     1.64228  0.00703259
          52     1.64234     1.64228  0.00689735
          53     1.67816     1.64295  0.00680036
          54     1.64888     1.64306  0.00667531
          55     1.64151     1.64304    0.006554
          56     1.61807     1.64259  0.00645211
          57     1.65623     1.64283  0.00634336
          58      1.6362     1.64271  0.00623502
          59     1.63588      1.6426  0.00613042
          60     1.61692     1.64217  0.00604316
          61     1.65237     1.64234   0.0059464
          62     1.57334     1.64123  0.00595374
          63     1.56695     1.64005  0.00597482
          64     1.63283     1.63993  0.00588253
          65     1.62676     1.63973  0.00579552
          66     1.61306     1.63933  0.00572178
          67     1.64656     1.63944  0.00563739
          68     1.64702     1.63955   0.0055556
          69     1.66851     1.63997  0.00549092
          70     1.61207     1.63957  0.00542692
          71     1.64317     1.63962  0.00535072
          72     1.60757     1.63917  0.00529489
          73      1.6617     1.63948  0.00523134
          74     1.62005     1.63922  0.00516723
          75     1.68474     1.63983  0.00513385
          76     1.58998     1.63917  0.00510803
          77     1.63785     1.63915  0.00504172
          78     1.61603     1.63886  0.00498579
          79     1.68267     1.63941  0.00495343
          80     1.63399     1.63934  0.00489197
          81      1.6138     1.63903  0.00484173
          82     1.61672     1.63876  0.00479033
          83     1.56513     1.63787  0.00481404
          84     1.69051      1.6385  0.00479734
          85     1.64885     1.63862  0.00474245
          86      1.6464     1.63871  0.00468816
          87     1.58383     1.63808  0.00467653
          88      1.5823     1.63744  0.00466614
          89     1.59923     1.63701  0.00463342
          90     1.54558       1.636    0.004692
          91       1.589     1.63548  0.00466877
          92     1.59425     1.63503  0.00463949
          93     1.63572     1.63504  0.00458961
          94      1.6611     1.63532  0.00454914
          95     1.69568     1.63595  0.00454542
          96     1.64173     1.63601  0.00449847
          97     1.62595     1.63591  0.00445329
          98     1.62233     1.63577     0.00441
          99     1.59407     1.63535  0.00438552
         100     1.63801     1.63538  0.00434175
         101     1.66854     1.63571  0.00431116
         102     1.68047     1.63614  0.00429118
         103     1.61018     1.63589  0.00425691
         104     1.62319     1.63577  0.00421773
         105     1.61421     1.63556  0.00418256
         106     1.56462      1.6349  0.00419631
         107     1.62391     1.63479  0.00415835
         108     1.63235     1.63477  0.00411991
         109     1.60505      1.6345  0.00409112
         110      1.6365     1.63452  0.00405397
         111      1.6601     1.63475  0.00402399
         112     1.67688     1.63512  0.00400561
         113     1.59366     1.63476  0.00398693
         114     1.66775     1.63504  0.00396245
         115     1.62716     1.63498  0.00392859
         116     1.63763       1.635  0.00389479
         117     1.58772      1.6346   0.0038824
         118     1.60987     1.63439  0.00385515
         119     1.61759     1.63424  0.00382533
         120     1.67181     1.63456  0.00380624
         121     1.66635     1.63482  0.00378384
         122     1.59857     1.63452  0.00376448
         123       1.574     1.63403  0.00376589
         124     1.68402     1.63443  0.00375704
         125     1.67463     1.63476  0.00374072
         126     1.63952     1.63479  0.00371122
         127     1.63079     1.63476  0.00368213
         128     1.60205     1.63451  0.00366223
         129     1.56429     1.63396  0.00367407
         130     1.57703     1.63352  0.00367181
         131     1.66676     1.63378  0.00365254
         132     1.65917     1.63397  0.00362993
         133     1.60243     1.63373  0.00361038
         134     1.61775     1.63361   0.0035854
         135     1.61293     1.63346  0.00356212
         136     1.56641     1.63297  0.00356988
         137     1.55846     1.63242  0.00358501
         138     1.65574     1.63259  0.00356301
         139     1.62528     1.63254  0.00353777
         140      1.6679     1.63279   0.0035215
         141     1.63454     1.63281  0.00349655
         142     1.66398     1.63302  0.00347881
         143     1.59093     1.63273  0.00346692
         144     1.55334     1.63218   0.0034864
         145     1.56593     1.63172  0.00349216
         146      1.6699     1.63198  0.00347802
         147     1.65258     1.63212  0.00345718
         148     1.57456     1.63173  0.00345563
         149     1.65396     1.63188  0.00343566
         150     1.59025     1.63161  0.00342395
         151     1.59438     1.63136  0.00341014
         152     1.61247     1.63124  0.00338997
         153     1.63341     1.63125  0.00336784
         154     1.62227     1.63119  0.00334648
         155     1.61108     1.63106   0.0033274
         156     1.61944     1.63099  0.00330691
         157     1.62262     1.63093  0.00328627
         158     1.60936      1.6308  0.00326831
         159     1.67185     1.63106  0.00325794
         160      1.6042     1.63089  0.00324189
         161     1.61234     1.63077  0.00322381
         162     1.62147     1.63071  0.00320442
         163     1.58507     1.63043  0.00319697
         164     1.59017     1.63019  0.00318689
         165     1.56212     1.62978  0.00319416
         166     1.65815     1.62995  0.00317949
         167     1.64722     1.63005  0.00316213
         168     1.67888     1.63034  0.00315664
         169     1.68118     1.63064  0.00315226
         170     1.68896     1.63099  0.00315233
         171     1.62732     1.63096  0.00313397
         172     1.64847     1.63107   0.0031174
         173     1.60195      1.6309  0.00310392
         174     1.58519     1.63064  0.00309718
         175     1.60432     1.63048  0.00308313
         176     1.62063     1.63043  0.00306612
         177     1.66734     1.63064  0.00305588
         178     1.65242     1.63076  0.00304116
         179     1.61784     1.63069  0.00302503
         180     1.60169     1.63053  0.00301251
         181     1.59386     1.63032  0.00300267
         182     1.59935     1.63015  0.00299099
         183     1.61189     1.63005  0.00297631
         184     1.61359     1.62996  0.00296148
         185     1.62782     1.62995  0.00294549
         186     1.67993     1.63022  0.00294188
         187     1.60598     1.63009  0.00292901
         188     1.64252     1.63016  0.00291417
         189      1.6699     1.63037  0.00290633
         190      1.6649     1.63055  0.00289671
         191     1.65094     1.63066  0.00288351
         192     1.71221     1.63108  0.00289961
         193     1.61483       1.631  0.00288581
         194     1.66008     1.63115  0.00287482
         195      1.7382      1.6317  0.00291203
         196     1.67128      1.6319  0.00290417
         197     1.65726     1.63203  0.00289228
         198     1.65436     1.63214  0.00287987
         199      1.6424     1.63219  0.00286586
         200     1.66044     1.63233  0.00285501
