 0 7.17568e-08
 0.00257785 5.02298e-07
 0.00515571 1.36338e-06
 0.00773356 2.655e-06
 0.0103114 4.37717e-06
 0.0128893 6.52987e-06
 0.0154671 9.11312e-06
 0.018045 1.21269e-05
 0.0206228 1.55712e-05
 0.0232007 1.94461e-05
 0.0257785 2.37515e-05
 0.0283564 2.84875e-05
 0.0309342 3.36539e-05
 0.0335121 3.9251e-05
 0.0360899 4.52785e-05
 0.0386678 5.17367e-05
 0.0412457 5.86253e-05
 0.0438235 6.59445e-05
 0.0464014 7.36942e-05
 0.0489792 8.18745e-05
 0.0515571 9.04853e-05
 0.0541349 9.95267e-05
 0.0567128 0.000108999
 0.0592906 0.000118901
 0.0618685 0.000129234
 0.0644463 0.000139998
 0.0670242 0.000151192
 0.069602 0.000162816
 0.0721799 0.000174871
 0.0747577 0.000187357
 0.0773356 0.000200273
 0.0799134 0.00021362
 0.0824913 0.000227397
 0.0850692 0.000241605
 0.087647 0.000256244
 0.0902249 0.000271313
 0.0928027 0.000286812
 0.0953806 0.000302742
 0.0979584 0.000319103
 0.100536 0.000335894
 0.103114 0.000353115
 0.105692 0.000370767
 0.10827 0.00038885
 0.110848 0.000407363
 0.113426 0.000426307
 0.116003 0.000445682
 0.118581 0.000465486
 0.121159 0.000485722
 0.123737 0.000506388
 0.126315 0.000527484
 0.128893 0.000549011
 0.131471 0.000570969
 0.134048 0.000593357
 0.136626 0.000616176
 0.139204 0.000639425
 0.141782 0.000663105
 0.14436 0.000687215
 0.146938 0.000711756
 0.149515 0.000736727
 0.152093 0.000762129
 0.154671 0.000787962
 0.157249 0.000814225
 0.159827 0.000840918
 0.162405 0.000868042
 0.164983 0.000895597
 0.16756 0.000923582
 0.170138 0.000951998
 0.172716 0.000980844
 0.175294 0.00101012
 0.177872 0.00103983
 0.18045 0.00106997
 0.183028 0.00110053
 0.185605 0.00113153
 0.188183 0.00116296
 0.190761 0.00119482
 0.193339 0.00122711
 0.195917 0.00125983
 0.198495 0.00129299
 0.201073 0.00132657
 0.20365 0.00136058
 0.206228 0.00139502
 0.208806 0.0014299
 0.211384 0.0014652
 0.213962 0.00150094
 0.21654 0.0015371
 0.219118 0.0015737
 0.221695 0.00161073
 0.224273 0.00164818
 0.226851 0.00168607
 0.229429 0.00172439
 0.232007 0.00176314
 0.234585 0.00180232
 0.237162 0.00184193
 0.23974 0.00188197
 0.242318 0.00192244
 0.244896 0.00196334
 0.247474 0.00200467
 0.250052 0.00204643
 0.25263 0.00208863
 0.255207 0.00213125
 0.257785 0.0021743
 0.260363 0.00221779
 0.262941 0.0022617
 0.265519 0.00230605
 0.268097 0.00235082
 0.270675 0.00239603
 0.273252 0.00244167
 0.27583 0.00248774
 0.278408 0.00253424
 0.280986 0.00258116
 0.283564 0.00262852
 0.286142 0.00267631
 0.28872 0.00272453
 0.291297 0.00277319
 0.293875 0.00282227
 0.296453 0.00287178
 0.299031 0.00292172
 0.301609 0.0029721
 0.304187 0.0030229
 0.306765 0.00307413
 0.309342 0.0031258
 0.31192 0.00317789
 0.314498 0.00323042
 0.317076 0.00328338
 0.319654 0.00333676
 0.322232 0.00339058
 0.32481 0.00344483
 0.327387 0.00349951
 0.329965 0.00355462
 0.332543 0.00361016
 0.335121 0.00366613
 0.337699 0.00372253
 0.340277 0.00377936
 0.342854 0.00383662
 0.345432 0.00389431
 0.34801 0.00395244
 0.350588 0.00401099
 0.353166 0.00406997
 0.355744 0.00412939
 0.358322 0.00418923
 0.360899 0.00424951
 0.363477 0.00431022
 0.366055 0.00437135
 0.368633 0.00443292
 0.371211 0.00449492
 0.373789 0.00455735
 0.376367 0.00462021
 0.378944 0.0046835
 0.381522 0.00474722
 0.3841 0.00481137
 0.386678 0.00487595
 0.389256 0.00494096
 0.391834 0.0050064
 0.394412 0.00507227
 0.396989 0.00513858
 0.399567 0.00520531
 0.402145 0.00527248
 0.404723 0.00534007
 0.407301 0.0054081
 0.409879 0.00547655
 0.412457 0.00554544
 0.415034 0.00561476
 0.417612 0.0056845
 0.42019 0.00575468
 0.422768 0.00582529
 0.425346 0.00589633
 0.427924 0.0059678
 0.430501 0.0060397
 0.433079 0.00611203
 0.435657 0.00618479
 0.438235 0.00625798
 0.440813 0.00633161
 0.443391 0.00640566
 0.445969 0.00648014
 0.448546 0.00655506
 0.451124 0.0066304
 0.453702 0.00670618
 0.45628 0.00678238
 0.458858 0.00685902
 0.461436 0.00693609
 0.464014 0.00701358
 0.466591 0.00709151
 0.469169 0.00716987
 0.471747 0.00724866
 0.474325 0.00732788
 0.476903 0.00740753
 0.479481 0.00748761
 0.482059 0.00756812
 0.484636 0.00764906
 0.487214 0.00773043
 0.489792 0.00781224
 0.49237 0.00789447
 0.494948 0.00797713
 0.497526 0.00806023
 0.500104 0.00814375
 0.502681 0.00822771
 0.505259 0.00831209
 0.507837 0.00839691
 0.510415 0.00848216
 0.512993 0.00856784
 0.515571 0.00865394
 0.518148 0.00874048
 0.520726 0.00882745
 0.523304 0.00891485
 0.525882 0.00900268
 0.52846 0.00909094
 0.531038 0.00917963
 0.533616 0.00926876
 0.536193 0.00935831
 0.538771 0.00944829
 0.541349 0.00953871
 0.543927 0.00962955
 0.546505 0.00972082
 0.549083 0.00981253
 0.551661 0.00990466
 0.554238 0.00999723
 0.556816 0.0100902
 0.559394 0.0101837
 0.561972 0.0102775
 0.56455 0.0103718
 0.567128 0.0104665
 0.569706 0.0105617
 0.572283 0.0106573
 0.574861 0.0107533
 0.577439 0.0108497
 0.580017 0.0109466
 0.582595 0.0110439
 0.585173 0.0111416
 0.587751 0.0112398
 0.590328 0.0113384
 0.592906 0.0114374
 0.595484 0.0115368
 0.598062 0.0116367
 0.60064 0.011737
 0.603218 0.0118378
 0.605795 0.011939
 0.608373 0.0120406
 0.610951 0.0121426
 0.613529 0.0122451
 0.616107 0.012348
 0.618685 0.0124513
 0.621263 0.0125551
 0.62384 0.0126593
 0.626418 0.0127639
 0.628996 0.0128689
 0.631574 0.0129744
 0.634152 0.0130803
 0.63673 0.0131867
 0.639308 0.0132935
 0.641885 0.0134007
 0.644463 0.0135083
 0.647041 0.0136164
 0.649619 0.0137249
 0.652197 0.0138338
 0.654775 0.0139431
 0.657353 0.0140529
 0.65993 0.0141631
 0.662508 0.0142738
 0.665086 0.0143849
 0.667664 0.0144964
 0.670242 0.0146083
 0.67282 0.0147207
 0.675398 0.0148335
 0.677975 0.0149467
 0.680553 0.0150604
 0.683131 0.0151745
 0.685709 0.015289
 0.688287 0.015404
 0.690865 0.0155193
 0.693443 0.0156352
 0.69602 0.0157514
 0.698598 0.0158681
 0.701176 0.0159852
 0.703754 0.0161027
 0.706332 0.0162207
 0.70891 0.0163391
 0.711487 0.0164579
 0.714065 0.0165772
 0.716643 0.0166969
 0.719221 0.016817
 0.721799 0.0169376
 0.724377 0.0170585
 0.726955 0.0171799
 0.729532 0.0173018
 0.73211 0.0174241
 0.734688 0.0175468
 0.737266 0.0176699
 0.739844 0.0177935
 0.742422 0.0179175
 0.745 0.0180419
 0.747577 0.0181667
 0.750155 0.018292
 0.752733 0.0184177
 0.755311 0.0185439
 0.757889 0.0186705
 0.760467 0.0187975
 0.763045 0.0189249
 0.765622 0.0190528
 0.7682 0.0191811
 0.770778 0.0193098
 0.773356 0.019439
 0.775934 0.0195686
 0.778512 0.0196986
 0.78109 0.0198291
 0.783667 0.0199599
 0.786245 0.0200913
 0.788823 0.020223
 0.791401 0.0203552
 0.793979 0.0204878
 0.796557 0.0206208
 0.799134 0.0207543
 0.801712 0.0208882
 0.80429 0.0210225
 0.806868 0.0211573
 0.809446 0.0212925
 0.812024 0.0214281
 0.814602 0.0215641
 0.817179 0.0217006
 0.819757 0.0218375
 0.822335 0.0219749
 0.824913 0.0221127
 0.827491 0.0222509
 0.830069 0.0223895
 0.832647 0.0225286
 0.835224 0.022668
 0.837802 0.022808
 0.84038 0.0229483
 0.842958 0.0230891
 0.845536 0.0232303
 0.848114 0.023372
 0.850692 0.0235141
 0.853269 0.0236566
 0.855847 0.0237995
 0.858425 0.0239429
 0.861003 0.0240867
 0.863581 0.0242309
 0.866159 0.0243756
 0.868737 0.0245207
 0.871314 0.0246662
 0.873892 0.0248121
 0.87647 0.0249585
 0.879048 0.0251053
 0.881626 0.0252526
 0.884204 0.0254003
 0.886781 0.0255484
 0.889359 0.0256969
 0.891937 0.0258459
 0.894515 0.0259953
 0.897093 0.0261451
 0.899671 0.0262954
 0.902249 0.026446
 0.904826 0.0265972
 0.907404 0.0267487
 0.909982 0.0269007
 0.91256 0.0270531
 0.915138 0.027206
 0.917716 0.0273592
 0.920294 0.0275129
 0.922871 0.0276671
 0.925449 0.0278216
 0.928027 0.0279766
 0.930605 0.028132
 0.933183 0.0282879
 0.935761 0.0284442
 0.938339 0.0286009
 0.940916 0.0287581
 0.943494 0.0289156
 0.946072 0.0290736
 0.94865 0.0292321
 0.951228 0.0293909
 0.953806 0.0295502
 0.956384 0.02971
 0.958961 0.0298701
 0.961539 0.0300307
 0.964117 0.0301918
 0.966695 0.0303532
 0.969273 0.0305151
 0.971851 0.0306774
 0.974429 0.0308401
 0.977006 0.0310033
 0.979584 0.0311669
 0.982162 0.031331
 0.98474 0.0314954
 0.987318 0.0316603
 0.989896 0.0318257
 0.992473 0.0319914
 0.995051 0.0321576
 0.997629 0.0323242
 1.00021 0.0324913
 1.00278 0.0326588
 1.00536 0.0328267
 1.00794 0.032995
 1.01052 0.0331638
 1.0131 0.033333
 1.01567 0.0335026
 1.01825 0.0336727
 1.02083 0.0338432
 1.02341 0.0340141
 1.02599 0.0341854
 1.02856 0.0343572
 1.03114 0.0345295
 1.03372 0.0347021
 1.0363 0.0348752
 1.03887 0.0350487
 1.04145 0.0352226
 1.04403 0.035397
 1.04661 0.0355718
 1.04919 0.035747
 1.05176 0.0359227
 1.05434 0.0360988
 1.05692 0.0362753
 1.0595 0.0364522
 1.06208 0.0366296
 1.06465 0.0368074
 1.06723 0.0369857
 1.06981 0.0371644
 1.07239 0.0373435
 1.07496 0.037523
 1.07754 0.037703
 1.08012 0.0378834
 1.0827 0.0380642
 1.08528 0.0382454
 1.08785 0.0384271
 1.09043 0.0386093
 1.09301 0.0387918
 1.09559 0.0389748
 1.09817 0.0391582
 1.10074 0.039342
 1.10332 0.0395263
 1.1059 0.039711
 1.10848 0.0398961
 1.11105 0.0400817
 1.11363 0.0402677
 1.11621 0.0404541
 1.11879 0.040641
 1.12137 0.0408283
 1.12394 0.041016
 1.12652 0.0412041
 1.1291 0.0413927
 1.13168 0.0415817
 1.13426 0.0417711
 1.13683 0.041961
 1.13941 0.0421513
 1.14199 0.042342
 1.14457 0.0425332
 1.14714 0.0427248
 1.14972 0.0429168
 1.1523 0.0431093
 1.15488 0.0433022
 1.15746 0.0434955
 1.16003 0.0436892
 1.16261 0.0438834
 1.16519 0.044078
 1.16777 0.044273
 1.17035 0.0444685
 1.17292 0.0446644
 1.1755 0.0448607
 1.17808 0.0450575
 1.18066 0.0452547
 1.18323 0.0454523
 1.18581 0.0456503
 1.18839 0.0458488
 1.19097 0.0460477
 1.19355 0.0462471
 1.19612 0.0464468
 1.1987 0.046647
 1.20128 0.0468477
 1.20386 0.0470487
 1.20644 0.0472502
 1.20901 0.0474521
 1.21159 0.0476545
 1.21417 0.0478573
 1.21675 0.0480605
 1.21932 0.0482641
 1.2219 0.0484682
 1.22448 0.0486727
 1.22706 0.0488777
 1.22964 0.049083
 1.23221 0.0492888
 1.23479 0.0494951
 1.23737 0.0497017
 1.23995 0.0499088
 1.24253 0.0501163
 1.2451 0.0503243
 1.24768 0.0505327
 1.25026 0.0507415
 1.25284 0.0509507
 1.25541 0.0511604
 1.25799 0.0513705
 1.26057 0.051581
 1.26315 0.051792
 1.26573 0.0520034
 1.2683 0.0522152
 1.27088 0.0524275
 1.27346 0.0526402
 1.27604 0.0528533
 1.27862 0.0530668
 1.28119 0.0532808
 1.28377 0.0534952
 1.28635 0.05371
 1.28893 0.0539253
 1.2915 0.054141
 1.29408 0.0543572
 1.29666 0.0545737
 1.29924 0.0547907
 1.30182 0.0550081
 1.30439 0.055226
 1.30697 0.0554443
 1.30955 0.055663
 1.31213 0.0558821
 1.31471 0.0561017
 1.31728 0.0563217
 1.31986 0.0565421
 1.32244 0.056763
 1.32502 0.0569843
 1.32759 0.057206
 1.33017 0.0574282
 1.33275 0.0576508
 1.33533 0.0578738
 1.33791 0.0580973
 1.34048 0.0583211
 1.34306 0.0585455
 1.34564 0.0587702
 1.34822 0.0589954
 1.3508 0.059221
 1.35337 0.059447
 1.35595 0.0596735
 1.35853 0.0599004
 1.36111 0.0601277
 1.36368 0.0603554
 1.36626 0.0605836
 1.36884 0.0608122
 1.37142 0.0610413
 1.374 0.0612708
 1.37657 0.0615007
 1.37915 0.061731
 1.38173 0.0619618
 1.38431 0.062193
 1.38689 0.0624246
 1.38946 0.0626567
 1.39204 0.0628892
 1.39462 0.0631221
 1.3972 0.0633555
 1.39977 0.0635892
 1.40235 0.0638235
 1.40493 0.0640581
 1.40751 0.0642932
 1.41009 0.0645287
 1.41266 0.0647646
 1.41524 0.065001
 1.41782 0.0652378
 1.4204 0.065475
 1.42297 0.0657127
 1.42555 0.0659508
 1.42813 0.0661893
 1.43071 0.0664282
 1.43329 0.0666676
 1.43586 0.0669074
 1.43844 0.0671477
 1.44102 0.0673883
 1.4436 0.0676294
 1.44618 0.067871
 1.44875 0.0681129
 1.45133 0.0683553
 1.45391 0.0685982
 1.45649 0.0688414
 1.45906 0.0690851
 1.46164 0.0693292
 1.46422 0.0695738
 1.4668 0.0698187
 1.46938 0.0700641
 1.47195 0.07031
 1.47453 0.0705563
 1.47711 0.070803
 1.47969 0.0710501
 1.48227 0.0712976
 1.48484 0.0715456
 1.48742 0.0717941
 1.49 0.0720429
 1.49258 0.0722922
 1.49515 0.0725419
 1.49773 0.072792
 1.50031 0.0730426
 1.50289 0.0732936
 1.50547 0.0735451
 1.50804 0.0737969
 1.51062 0.0740492
 1.5132 0.074302
 1.51578 0.0745551
 1.51836 0.0748087
 1.52093 0.0750627
 1.52351 0.0753172
 1.52609 0.0755721
 1.52867 0.0758274
 1.53124 0.0760831
 1.53382 0.0763393
 1.5364 0.0765959
 1.53898 0.0768529
 1.54156 0.0771104
 1.54413 0.0773683
 1.54671 0.0776266
 1.54929 0.0778853
