           1    0.961375    0.961375 5.15245e-09
           2    0.973145     0.96726  0.00416135
           3     1.02098    0.985165   0.0148802
           4     1.09303     1.01213   0.0258827
           5     1.13436     1.03658   0.0301133
           6     1.13935     1.05371   0.0295676
           7     1.16647     1.06981   0.0294061
           8     1.16885     1.08219   0.0282162
           9     1.15686     1.09049   0.0262724
          10     1.14301     1.09574   0.0241644
          11     1.15656     1.10127   0.0225913
          12     1.17145     1.10712   0.0214523
          13     1.16607     1.11165   0.0202757
          14     1.17607     1.11626   0.0193424
          15     1.16986     1.11983   0.0183801
          16      1.1597     1.12232   0.0173995
          17     1.15439     1.12421   0.0164779
          18     1.16167     1.12629   0.0156934
          19     1.16354     1.12825   0.0149893
          20     1.19305     1.13149   0.0145858
          21     1.19025     1.13429   0.0141571
          22     1.16827     1.13583   0.0135976
          23     1.16518     1.13711   0.0130661
          24     1.17862     1.13884   0.0126357
          25     1.18342     1.14062   0.0122554
          26     1.16303     1.14148   0.0118143
          27     1.16044     1.14218   0.0113976
          28     1.18786     1.14382   0.0111067
          29     1.18813     1.14534   0.0108283
          30     1.20403      1.1473   0.0106426
          31     1.23366     1.15009   0.0106576
          32     1.22869     1.15254   0.0106039
          33     1.20363     1.15409   0.0103949
          34     1.19654     1.15534   0.0101639
          35     1.21294     1.15698   0.0100059
          36     1.24696     1.15948   0.0100353
          37     1.23086     1.16141   0.0099477
          38     1.20836     1.16265  0.00976234
          39     1.19088     1.16337  0.00953882
          40     1.20761     1.16448  0.00936424
          41     1.23475     1.16619  0.00929139
          42     1.22409     1.16757  0.00917186
          43     1.22878     1.16899  0.00906836
          44     1.21286     1.16999   0.0089169
          45     1.18431     1.17031  0.00872443
          46     1.17949     1.17051  0.00853705
          47     1.16384     1.17037  0.00835659
          48     1.15927     1.17014  0.00818569
          49      1.1683      1.1701  0.00801872
          50      1.1698     1.17009  0.00785835
          51     1.16827     1.17006  0.00770434
          52     1.17424     1.17014   0.0075566
          53     1.19451      1.1706  0.00742801
          54     1.20689     1.17127  0.00732079
          55     1.20423     1.17187  0.00721218
          56     1.23149     1.17293  0.00716155
          57     1.21394     1.17365  0.00707195
          58     1.17561     1.17369   0.0069501
          59     1.17809     1.17376   0.0068327
          60     1.19847     1.17417  0.00673122
          61     1.22947     1.17508  0.00668163
          62     1.25596     1.17638      0.0067
          63     1.25714     1.17767  0.00671515
          64     1.25171     1.17882  0.00670914
          65     1.22374     1.17951  0.00664141
          66     1.20764     1.17994  0.00655444
          67     1.20316     1.18029  0.00646577
          68     1.19924     1.18056  0.00637669
          69     1.21094       1.181  0.00629945
          70     1.19445      1.1812  0.00621239
          71     1.18465     1.18125  0.00612508
          72     1.18912     1.18136  0.00604098
          73     1.19479     1.18154  0.00596103
          74     1.18456     1.18158  0.00588062
          75     1.20664     1.18191   0.0058117
          76     1.21796     1.18239  0.00575455
          77     1.21373      1.1828   0.0056942
          78     1.20905     1.18313  0.00563113
          79     1.19062     1.18323  0.00556065
          80     1.16241     1.18297  0.00549723
          81     1.16293     1.18272  0.00543493
          82     1.18327     1.18273  0.00536865
          83     1.17887     1.18268  0.00530417
          84     1.18495     1.18271  0.00524109
          85     1.19776     1.18288  0.00518242
          86      1.2085     1.18318  0.00513071
          87     1.18835     1.18324  0.00507208
          88     1.21011     1.18355  0.00502363
          89     1.23956     1.18418  0.00500646
          90     1.23937     1.18479  0.00498825
          91      1.2203     1.18518  0.00494867
          92     1.20149     1.18536  0.00489806
          93     1.19225     1.18543  0.00484595
          94     1.19566     1.18554  0.00479562
          95     1.20701     1.18577  0.00475047
          96     1.21251     1.18604  0.00470914
          97     1.19827     1.18617  0.00466228
          98      1.2041     1.18635  0.00461829
          99       1.205     1.18654  0.00457548
         100     1.19575     1.18663  0.00453066
         101     1.18217     1.18659  0.00448601
