           1    0.931329    0.931329 6.42454e-09
           2    0.942574    0.936952  0.00397601
           3    0.988659    0.954187   0.0143204
           4     1.06134    0.980974    0.025564
           5     1.10142     1.00506   0.0297072
           6       1.108     1.02222   0.0292942
           7     1.13613     1.03849   0.0292824
           8     1.14153     1.05137   0.0283134
           9     1.13527      1.0607    0.026658
          10     1.11596     1.06622   0.0245583
          11     1.13044     1.07206   0.0230091
          12     1.15399     1.07889   0.0220815
          13     1.14613     1.08406   0.0209799
          14     1.13991     1.08805    0.019857
          15     1.14693     1.09197   0.0189172
          16     1.16078     1.09627   0.0182171
          17     1.17401     1.10085   0.0177101
          18     1.15451     1.10383   0.0169753
          19     1.14627     1.10606   0.0162281
          20     1.16592     1.10906   0.0156903
          21     1.15585     1.11128   0.0151005
          22     1.15715     1.11337   0.0145574
          23     1.14451     1.11472   0.0139872
          24       1.148     1.11611    0.013473
          25     1.18187     1.11874   0.0131883
          26     1.20192     1.12194   0.0130633
          27     1.17641     1.12396   0.0127343
          28     1.16498     1.12542   0.0123635
          29     1.16391     1.12675   0.0120082
          30     1.15685     1.12775   0.0116498
          31     1.18859     1.12971   0.0114381
          32     1.22345     1.13264   0.0114496
          33     1.22758     1.13552   0.0114584
          34     1.21705     1.13792   0.0113695
          35     1.18568     1.13928   0.0111263
          36     1.18195     1.14047   0.0108801
          37     1.17201     1.14132   0.0106194
          38     1.17052     1.14209   0.0103677
          39     1.19027     1.14332   0.0101752
          40     1.20466     1.14486   0.0100357
          41     1.20248     1.14626  0.00988889
          42     1.19648     1.14746  0.00972546
          43     1.19447     1.14855  0.00956055
          44     1.18578      1.1494  0.00938062
          45     1.19039     1.15031  0.00921628
          46     1.18572     1.15108  0.00904802
          47     1.18034      1.1517   0.0088769
          48     1.17849     1.15226  0.00870948
          49     1.16944     1.15261  0.00853879
          50     1.17337     1.15303   0.0083781
          51     1.16623     1.15328  0.00821783
          52     1.16867     1.15358  0.00806512
          53     1.16968     1.15388  0.00791867
          54     1.19368     1.15462  0.00780624
          55     1.19305     1.15532  0.00769551
          56     1.17963     1.15575  0.00757033
          57      1.1577     1.15579  0.00743759
          58     1.14008     1.15552  0.00731429
          59     1.11283     1.15479  0.00722601
          60     1.11423     1.15412  0.00713714
          61     1.13016     1.15372  0.00703093
          62     1.13829     1.15348  0.00692194
          63     1.14793     1.15339  0.00681262
          64     1.15879     1.15347   0.0067067
          65     1.17096     1.15374  0.00660892
          66     1.14829     1.15366   0.0065093
          67      1.1304     1.15331  0.00642139
          68     1.13495     1.15304  0.00633263
          69     1.13589     1.15279  0.00624574
          70     1.14915     1.15274  0.00615673
          71     1.16174     1.15287  0.00607132
          72     1.16531     1.15304  0.00598945
          73     1.17146     1.15329  0.00591271
          74     1.15754     1.15335  0.00583309
          75     1.14848     1.15329  0.00575568
          76     1.16289     1.15341  0.00568133
          77     1.17091     1.15364  0.00561209
          78     1.19015     1.15411  0.00555963
          79     1.20228     1.15472  0.00552259
          80     1.21361     1.15545   0.0055024
          81     1.20903     1.15611  0.00547408
          82     1.19904     1.15664  0.00543229
          83     1.18744     1.15701   0.0053795
          84     1.16928     1.15716  0.00531744
          85     1.15339     1.15711  0.00525507
          86     1.12431     1.15673  0.00520778
          87     1.11661     1.15627   0.0051683
          88     1.11088     1.15575  0.00513524
          89     1.12842     1.15545  0.00508671
          90     1.15698     1.15546  0.00503022
          91     1.17296     1.15565  0.00497862
          92     1.16595     1.15577  0.00492576
          93     1.17866     1.15601  0.00487894
          94     1.18178     1.15629  0.00483474
          95     1.17967     1.15653  0.00479011
