           1     1.51718     1.51718 1.18899e-08
           2     1.53619     1.52668   0.0067198
           3     1.61188     1.55508   0.0236155
           4     1.71995      1.5963   0.0398487
           5     1.78162     1.63336   0.0459924
           6     1.78781     1.65911   0.0449572
           7      1.8207     1.68219   0.0440645
           8     1.82525     1.70007   0.0420287
           9     1.79837     1.71099    0.038752
          10     1.78782     1.71868   0.0356303
          11     1.79448     1.72557   0.0330508
          12     1.81566     1.73308   0.0311375
          13      1.8168     1.73952   0.0294009
          14     1.80767     1.74438   0.0277009
          15     1.80084     1.74815   0.0261086
          16     1.82701     1.75308   0.0249378
          17     1.81603     1.75678   0.0237442
          18     1.82127     1.76036   0.0226938
          19     1.83951     1.76453   0.0218783
          20     1.85209     1.76891    0.021218
          21     1.84289     1.77243    0.020498
          22     1.85116     1.77601   0.0198762
          23      1.8484     1.77916   0.0192596
          24     1.82276     1.78097   0.0185426
          25     1.83086     1.78297    0.017908
          26     1.85429     1.78571    0.017428
          27     1.86605     1.78869   0.0170346
          28     1.86124     1.79128   0.0166222
          29     1.91995     1.79572   0.0166307
          30     1.93117     1.80023    0.016678
          31     1.91923     1.80407   0.0165759
          32     1.90665     1.80728    0.016365
          33     1.90121     1.81012   0.0161147
          34      1.9077     1.81299   0.0158943
          35     1.93046     1.81635   0.0157905
          36       1.885     1.81825   0.0154666
          37     1.84842     1.81907     0.01507
          38     1.84075     1.81964   0.0146843
          39     1.82327     1.81973    0.014308
          40     1.83204     1.82004   0.0139536
          41      1.8409     1.82055   0.0136226
          42     1.85267     1.82131   0.0133197
          43     1.87753     1.82262   0.0130739
          44     1.86187     1.82351   0.0128072
          45     1.86261     1.82438    0.012552
          46      1.8736     1.82545   0.0123247
          47      1.8597     1.82618   0.0120839
          48     1.85906     1.82687   0.0118516
          49     1.85018     1.82734   0.0116193
          50     1.84393     1.82767   0.0113916
          51     1.88229     1.82874   0.0112185
          52     1.90696     1.83025   0.0111031
          53     1.88488     1.83128   0.0109414
          54     1.84607     1.83155   0.0107422
          55     1.84168     1.83174   0.0105485
          56     1.84952     1.83206   0.0103649
          57     1.84498     1.83228   0.0101855
          58     1.86656     1.83287    0.010027
          59     1.89202     1.83388  0.00990706
          60     1.90873     1.83512  0.00982018
          61     1.88751     1.83598  0.00969667
          62     1.87709     1.83664  0.00956291
          63     1.88628     1.83743  0.00944352
          64     1.88627      1.8382  0.00932674
          65     1.89594     1.83908  0.00922547
          66      1.8608     1.83941  0.00909156
          67     1.86227     1.83975  0.00896226
          68     1.91277     1.84083  0.00889455
          69     1.92555     1.84206     0.00885
          70     1.95047      1.8436  0.00885805
          71     1.93292     1.84486  0.00882216
          72     1.92271     1.84594  0.00876564
          73     1.94497      1.8473  0.00874989
          74     1.93983     1.84855  0.00872053
          75     1.93583     1.84971  0.00868156
          76     1.92964     1.85077  0.00863079
          77     1.92237      1.8517  0.00856865
          78     1.94597      1.8529   0.0085436
          79     1.93508     1.85395  0.00849854
          80     1.89467     1.85445  0.00840754
          81     1.84142     1.85429  0.00830528
          82     1.84305     1.85416  0.00820513
          83     1.87137     1.85436   0.0081089
          84     1.90143     1.85492   0.0080317
          85     1.89418     1.85539  0.00795048
          86     1.86769     1.85553  0.00785932
          87     1.85513     1.85552  0.00776898
          88     1.88944     1.85591  0.00769025
          89     1.91047     1.85652  0.00762824
          90     1.92231     1.85725  0.00757842
          91     1.89548     1.85767  0.00750678
          92     1.90465     1.85818  0.00744253
          93     1.92469      1.8589  0.00739678
          94     1.91989     1.85955   0.0073465
          95     1.91354     1.86012  0.00729112
          96     1.88835     1.86041   0.0072211
          97      1.8664     1.86047  0.00714692
          98     1.87822     1.86065  0.00707628
          99     1.86943     1.86074  0.00700536
         100     1.86165     1.86075  0.00693531
         101     1.86604      1.8608  0.00686684
         102     1.85087     1.86071  0.00680021
         103     1.83667     1.86047  0.00673819
         104     1.82372     1.86012  0.00668266
         105     1.86589     1.86017  0.00661925
         106     1.89133     1.86047  0.00656332
         107      1.8558     1.86042  0.00650213
         108     1.84543     1.86029  0.00644341
         109     1.83836     1.86008  0.00638743
         110      1.8058     1.85959   0.0063484
         111     1.78292      1.8589  0.00632868
         112      1.7862     1.85825  0.00630538
         113     1.81579     1.85788  0.00626076
         114     1.82795     1.85761  0.00621135
         115     1.85985     1.85763  0.00615736
         116     1.89785     1.85798  0.00611403
