           1     1.43794     1.43794 1.47581e-08
           2     1.43736     1.43765 0.000202647
           3     1.43706     1.43745  0.00020935
           4     1.43707     1.43736 0.000177855
           5     1.43706      1.4373 0.000152124
           6     1.43712     1.43727 0.000129626
           7     1.43717     1.43725 0.000111822
           8     1.43716     1.43724 9.85239e-05
           9     1.43721     1.43724  8.7642e-05
          10     1.43712     1.43723 7.97197e-05
          11     1.43716     1.43722 7.27192e-05
          12     1.43714     1.43721 6.69477e-05
          13     1.43719     1.43721  6.1818e-05
          14     1.43712     1.43721 5.77794e-05
          15     1.43716      1.4372 5.39967e-05
          16     1.43707     1.43719 5.12181e-05
          17     1.43709     1.43719 4.85739e-05
          18     1.43717     1.43719 4.58832e-05
          19     1.43713     1.43718 4.35711e-05
          20     1.43713     1.43718 4.14665e-05
          21     1.43717     1.43718 3.94965e-05
          22     1.43725     1.43718 3.78154e-05
          23     1.43718     1.43718 3.61714e-05
          24     1.43728     1.43719 3.48749e-05
          25     1.43725     1.43719 3.35597e-05
          26      1.4372     1.43719 3.22725e-05
          27     1.43725     1.43719 3.11478e-05
          28     1.43727      1.4372 3.01461e-05
          29     1.43733      1.4372   2.946e-05
          30     1.43716      1.4372 2.85021e-05
          31     1.43722      1.4372 2.75885e-05
          32     1.43716      1.4372 2.67491e-05
          33     1.43696     1.43719 2.68771e-05
          34      1.4371     1.43719 2.62073e-05
          35     1.43702     1.43718 2.58914e-05
          36     1.43708     1.43718 2.53385e-05
          37      1.4372     1.43718 2.46605e-05
          38     1.43711     1.43718  2.4077e-05
          39     1.43725     1.43718 2.35305e-05
          40      1.4372     1.43718 2.29469e-05
          41     1.43715     1.43718 2.23971e-05
          42     1.43722     1.43718 2.18785e-05
          43     1.43727     1.43718 2.14584e-05
          44     1.43731     1.43719  2.1147e-05
          45     1.43722     1.43719 2.06898e-05
          46     1.43722     1.43719  2.0252e-05
          47      1.4373     1.43719  1.9968e-05
          48     1.43726     1.43719 1.95994e-05
          49     1.43707     1.43719 1.93502e-05
          50     1.43721     1.43719 1.89684e-05
          51     1.43713     1.43719 1.86375e-05
