           1  -0.0341216  -0.0341216 2.94541e-10
         103   -0.415142   -0.373367  0.00661912
         104   -0.424723   -0.373861  0.00657387
         105    -0.40954     -0.3742  0.00652004
         106   -0.416167   -0.374596  0.00647054
         107   -0.410956   -0.374936  0.00641898
         108   -0.424325   -0.375393  0.00637581
         109   -0.453327   -0.376108  0.00635728
         110   -0.468025   -0.376944  0.00635417
         111   -0.437297   -0.377488  0.00632014
         112   -0.414241   -0.377816  0.00627223
         113    -0.43173   -0.378293  0.00623484
         114    -0.45264   -0.378945  0.00621417
         115   -0.460238   -0.379652   0.0062002
         116   -0.439206   -0.380165  0.00616797
         117   -0.430496   -0.380596  0.00613024
         118   -0.424487   -0.380968  0.00608956
         119   -0.407319   -0.381189  0.00604241
         120   -0.430033   -0.381596  0.00600575
         121   -0.471522   -0.382339  0.00600193
         122   -0.456047   -0.382943  0.00598306
         123   -0.431477   -0.383338  0.00594741
         124    -0.43815    -0.38378  0.00591586
         125   -0.445909   -0.384277  0.00588937
         126   -0.478782   -0.385027   0.0058902
         127   -0.492952   -0.385877   0.0059048
         128   -0.470587   -0.386539  0.00589564
         129   -0.426804   -0.386851  0.00585819
         130   -0.449464   -0.387332   0.0058329
         131   -0.410677   -0.387511  0.00579109
         132   -0.385765   -0.387497  0.00574724
         133   -0.394636   -0.387551  0.00570427
         134   -0.380642     -0.3875  0.00566194
         135   -0.393594   -0.387545  0.00562018
         136   -0.410842   -0.387716  0.00558146
         137   -0.428163   -0.388011  0.00554853
         138   -0.401455   -0.388109  0.00550917
         139   -0.371434   -0.387989  0.00547085
         140   -0.377826   -0.387916  0.00543225
         141   -0.458533   -0.388417  0.00541676
         142   -0.511095   -0.389281  0.00544707
         143   -0.479951   -0.389915  0.00544576
         144   -0.423853   -0.390151  0.00541304
         145   -0.401653    -0.39023  0.00537629
         146   -0.416028   -0.390407  0.00534237
         147    -0.37787   -0.390321  0.00530671
         148    -0.37266   -0.390202  0.00527219
         149   -0.415638   -0.390373  0.00523957
         150   -0.428714   -0.390628  0.00521087
         151   -0.424097    -0.39085  0.00518108
         152    -0.42357   -0.391065  0.00515146
         153   -0.421523   -0.391264  0.00512163
         154   -0.383258   -0.391212  0.00508864
         155   -0.350835   -0.390952  0.00506247
         156   -0.351147   -0.390697  0.00503645
         157   -0.376565   -0.390607  0.00500517
         158   -0.363181   -0.390433   0.0049765
         159   -0.386439   -0.390408  0.00494527
         160   -0.430556   -0.390659  0.00492072
         161   -0.459335   -0.391085  0.00490861
         162   -0.452634   -0.391465  0.00489299
         163   -0.431938   -0.391714  0.00486927
         164   -0.399862   -0.391763  0.00483983
         165   -0.373843   -0.391655  0.00481172
         166   -0.386988   -0.391627  0.00478282
         167   -0.374965   -0.391527  0.00475522
         168   -0.389452   -0.391514  0.00472693
         169   -0.395057   -0.391535  0.00469901
         170   -0.395658    -0.39156  0.00467143
         171   -0.401799    -0.39162  0.00464449
         172   -0.428513   -0.391834  0.00462244
         173   -0.445389   -0.392144  0.00460607
         174   -0.440583   -0.392422  0.00458801
         175   -0.407665   -0.392509  0.00456262
         176   -0.391339   -0.392502   0.0045367
         177   -0.417541   -0.392644  0.00451327
         178   -0.425076   -0.392826  0.00449159
         179   -0.402562   -0.392881  0.00446683
         180   -0.380595   -0.392812  0.00444253
         181   -0.370502   -0.392689   0.0044197
         182   -0.376606   -0.392601   0.0043963
         183   -0.382428   -0.392545  0.00437263
         184   -0.415106   -0.392668  0.00435058
         185   -0.422743    -0.39283   0.0043301
         186   -0.390153   -0.392816  0.00430685
         187    -0.36448   -0.392664  0.00428648
         188   -0.375938   -0.392575   0.0042646
         189   -0.386867   -0.392545  0.00424214
         190   -0.396745   -0.392567  0.00421988
         191   -0.425349   -0.392739  0.00420127
         192   -0.400694    -0.39278  0.00417959
         193   -0.385001    -0.39274  0.00415813
         194   -0.398154   -0.392768  0.00413679
         195   -0.388409   -0.392746  0.00411564
         196   -0.378791   -0.392674  0.00409526
         197   -0.387453   -0.392648  0.00407455
         198   -0.393023    -0.39265  0.00405398
         199   -0.419787   -0.392786   0.0040359
         200   -0.454836   -0.393096  0.00402762
         201   -0.440041    -0.39333  0.00401435
         202   -0.428679   -0.393505  0.00399829
         203   -0.434707   -0.393708  0.00398374
         204   -0.481453   -0.394138  0.00398737
         205   -0.476297   -0.394539  0.00398801
         206   -0.459638   -0.394855  0.00398115
         207   -0.457517   -0.395158  0.00397341
         208   -0.430541   -0.395328  0.00395795
         209   -0.411953   -0.395407  0.00393981
         210   -0.419096    -0.39552  0.00392266
         211   -0.406406   -0.395572  0.00390441
         212   -0.401736   -0.395601   0.0038861
         213   -0.406573   -0.395652   0.0038682
         214   -0.387727   -0.395615   0.0038503
         215   -0.384821   -0.395565  0.00383272
         216   -0.386462   -0.395523  0.00381521
         217    -0.38138   -0.395458  0.00379818
         218   -0.407372   -0.395512  0.00378115
         219   -0.420856   -0.395628  0.00376566
         220   -0.390442   -0.395604  0.00374861
         221   -0.365338   -0.395467  0.00373415
         222   -0.360125   -0.395308  0.00372072
         223   -0.386022   -0.395267  0.00370427
         224   -0.422264   -0.395387   0.0036897
         225   -0.427273   -0.395529  0.00367602
         226   -0.408691   -0.395587  0.00366021
         227   -0.403857   -0.395624  0.00364427
         228   -0.411716   -0.395694  0.00362897
         229   -0.405997   -0.395739   0.0036134
         230   -0.392003   -0.395723  0.00359773
         231    -0.38834   -0.395691   0.0035823
         232   -0.383791    -0.39564  0.00356722
         233   -0.397072   -0.395646  0.00355192
         234   -0.362835   -0.395506   0.0035395
         235   -0.322867   -0.395196  0.00353791
         236   -0.350141   -0.395006  0.00352807
         237   -0.391528   -0.394991  0.00351321
         238   -0.406705    -0.39504   0.0034988
         239   -0.420188   -0.395145  0.00348574
         240   -0.419688   -0.395248  0.00347272
         241   -0.386046   -0.395209  0.00345852
         242   -0.370396   -0.395107  0.00344574
         243   -0.342038   -0.394888  0.00343848
         244   -0.326549   -0.394608  0.00343577
         245   -0.303021   -0.394235  0.00344203
         246   -0.340101   -0.394014  0.00343506
         247   -0.372859   -0.393929  0.00342222
         248   -0.363403   -0.393806  0.00341064
         249   -0.394924    -0.39381  0.00339694
         250   -0.429416   -0.393953  0.00338634
         251    -0.39152   -0.393943  0.00337286
         252   -0.369397   -0.393846  0.00336088
         253   -0.379623   -0.393789  0.00334807
         254    -0.37804   -0.393727  0.00333546
         255   -0.368024   -0.393627   0.0033239
         256   -0.358642    -0.39349  0.00331373
         257   -0.362604    -0.39337  0.00330301
         258    -0.34797   -0.393194  0.00329489
         259   -0.345363   -0.393009  0.00328734
         260   -0.383215   -0.392971  0.00327492
         261   -0.408593   -0.393031  0.00326292
         262   -0.387719   -0.393011  0.00325052
         263   -0.353167   -0.392859  0.00324169
         264   -0.349528   -0.392695  0.00323357
         265   -0.353841   -0.392549  0.00322469
         266   -0.331566   -0.392319   0.0032207
         267   -0.339462   -0.392121  0.00321472
         268   -0.365272   -0.392021  0.00320428
         269    -0.36386   -0.391917  0.00319408
         270    -0.35772    -0.39179  0.00318476
         271   -0.381314   -0.391751  0.00317325
         272   -0.378517   -0.391703  0.00316195
         273   -0.365919   -0.391608  0.00315178
         274   -0.367143   -0.391519  0.00314154
         275   -0.380372   -0.391478  0.00313038
         276   -0.386772   -0.391461  0.00311908
         277   -0.414762   -0.391545  0.00310896
         278   -0.434274   -0.391699  0.00310157
         279   -0.407332   -0.391755  0.00309096
         280   -0.405352   -0.391804   0.0030803
         281   -0.419918   -0.391904  0.00307097
         282   -0.429045   -0.392035   0.0030629
         283   -0.429249   -0.392167   0.0030549
         284   -0.409934    -0.39223  0.00304478
         285   -0.393736   -0.392235   0.0030341
         286   -0.396021   -0.392248  0.00302352
         287    -0.44053   -0.392416  0.00301766
         288    -0.45592   -0.392637  0.00301523
         289   -0.463722   -0.392883  0.00301481
         290   -0.464261   -0.393129  0.00301445
         291   -0.452809   -0.393334  0.00301106
         292   -0.463257   -0.393573  0.00301025
         293   -0.455081   -0.393783  0.00300729
         294   -0.422391   -0.393881  0.00299863
         295   -0.398478   -0.393896  0.00298851
         296   -0.383201    -0.39386  0.00297863
         297   -0.389075   -0.393844  0.00296865
         298   -0.386173   -0.393818   0.0029588
         299   -0.403406    -0.39385  0.00294907
         300   -0.424254   -0.393952  0.00294099
         301   -0.500889   -0.394307   0.0029526
         302   -0.509326   -0.394688  0.00296728
         303   -0.448278   -0.394865  0.00296275
         304   -0.447877   -0.395039  0.00295814
         305   -0.482456   -0.395326  0.00296229
         306   -0.464518   -0.395552  0.00296123
         307   -0.433855   -0.395677  0.00295421
         308   -0.421596   -0.395761  0.00294581
         309   -0.420174    -0.39584  0.00293734
         310   -0.408667   -0.395881  0.00292816
         311   -0.409731   -0.395926  0.00291908
         312   -0.407972   -0.395964  0.00290998
         313   -0.389192   -0.395943  0.00290076
         314   -0.390119   -0.395924  0.00289158
         315   -0.369741   -0.395841   0.0028836
         316   -0.336684   -0.395654  0.00288054
         317   -0.340086   -0.395478  0.00287678
         318   -0.373073   -0.395408   0.0028686
         319   -0.380842   -0.395362  0.00285997
         320   -0.385711   -0.395332  0.00285119
         321   -0.419582   -0.395408  0.00284331
         322   -0.415693   -0.395471  0.00283518
         323   -0.378063   -0.395417  0.00282691
         324   -0.375135   -0.395354  0.00281888
         325   -0.400366    -0.39537  0.00281025
         326   -0.389685   -0.395352  0.00280168
         327   -0.423517   -0.395438  0.00279444
         328   -0.441922    -0.39558  0.00278951
         329   -0.423944   -0.395666  0.00278236
         330   -0.408663   -0.395706  0.00277421
         331   -0.422807   -0.395788  0.00276704
         332   -0.425441   -0.395877  0.00276015
         333   -0.422052   -0.395955  0.00275298
         334   -0.410759      -0.396  0.00274509
         335   -0.414201   -0.396054  0.00273743
         336   -0.435034    -0.39617  0.00273174
         337   -0.431126   -0.396274  0.00272561
         338   -0.408579    -0.39631  0.00271779
         339   -0.424423   -0.396393  0.00271103
         340   -0.464619   -0.396594  0.00271048
         341   -0.510682   -0.396928   0.0027231
         342    -0.48869   -0.397197  0.00272832
         343   -0.436388   -0.397311  0.00272276
         344   -0.439502   -0.397434   0.0027176
         345    -0.41584   -0.397487  0.00271025
         346    -0.38669   -0.397456   0.0027026
         347    -0.40604   -0.397481  0.00269492
         348   -0.389088   -0.397456  0.00268729
         349    -0.38649   -0.397425  0.00267977
         350   -0.415701   -0.397477  0.00267262
         351   -0.398183   -0.397479  0.00266501
         352   -0.380594   -0.397431  0.00265787
         353   -0.397912   -0.397433  0.00265034
         354   -0.416935   -0.397488  0.00264343
         355   -0.402085   -0.397501  0.00263601
         356   -0.393583    -0.39749  0.00262863
         357   -0.380379   -0.397442   0.0026217
         358   -0.443167   -0.397569  0.00261749
         359   -0.463273   -0.397752  0.00261659
         360   -0.442105   -0.397876  0.00261222
         361   -0.400286   -0.397882  0.00260499
         362   -0.400367   -0.397889  0.00259781
         363   -0.407568   -0.397916  0.00259079
         364   -0.434887   -0.398017  0.00258566
         365   -0.465365   -0.398202  0.00258515
         366   -0.498506   -0.398476  0.00259257
         367   -0.483325   -0.398707   0.0025958
         368   -0.473163    -0.39891  0.00259662
         369   -0.458483   -0.399071  0.00259459
         370   -0.489774   -0.399316  0.00259914
         371   -0.509736   -0.399614  0.00260911
         372   -0.484657   -0.399842   0.0026121
         373   -0.459143   -0.400001  0.00260993
         374   -0.493175    -0.40025  0.00261481
         375   -0.471914   -0.400442  0.00261481
         376   -0.433982   -0.400531  0.00260938
         377   -0.409802   -0.400555  0.00260258
         378   -0.421791   -0.400612   0.0025963
         379   -0.404953   -0.400623  0.00258947
         380   -0.417076   -0.400666  0.00258302
         381   -0.422046   -0.400722  0.00257685
         382   -0.424943   -0.400786  0.00257088
         383   -0.441752   -0.400893  0.00256639
         384   -0.433105   -0.400977  0.00256108
         385   -0.419365   -0.401024  0.00255487
         386   -0.369589   -0.400943  0.00254955
         387   -0.353105   -0.400819  0.00254596
         388   -0.356435   -0.400705  0.00254197
         389   -0.400277   -0.400704  0.00253543
         390    -0.40018   -0.400703  0.00252893
         391   -0.394123   -0.400686  0.00252252
         392   -0.374668   -0.400619  0.00251696
         393   -0.376841   -0.400559  0.00251128
         394   -0.396094   -0.400547  0.00250493
         395   -0.390723   -0.400523  0.00249871
         396   -0.428952   -0.400594  0.00249344
         397   -0.448221   -0.400714  0.00249004
         398   -0.435199   -0.400801  0.00248529
         399   -0.422113   -0.400854  0.00247964
         400   -0.444954   -0.400965  0.00247589
         401   -0.434727   -0.401049  0.00247114
         402    -0.40733   -0.401064  0.00246504
         403    -0.41829   -0.401107   0.0024593
         404   -0.463496   -0.401262  0.00245806
         405   -0.456687   -0.401399  0.00245579
         406   -0.410679   -0.401421  0.00244985
         407   -0.434898   -0.401504  0.00244521
         408   -0.487209   -0.401714  0.00244822
         409    -0.50508   -0.401966  0.00245525
         410   -0.464809    -0.40212  0.00245404
         411   -0.437536   -0.402206  0.00244958
         412   -0.478389   -0.402391   0.0024506
         413   -0.481409   -0.402582  0.00245213
         414    -0.45229   -0.402702  0.00244914
         415   -0.415075   -0.402732  0.00244342
         416   -0.409408   -0.402748   0.0024376
         417   -0.423602   -0.402798  0.00243227
         418   -0.439766   -0.402886  0.00242806
         419   -0.427334   -0.402945  0.00242296
         420   -0.390405   -0.402915  0.00241738
         421   -0.349226   -0.402787    0.002415
         422   -0.317462   -0.402585  0.00241773
         423   -0.319533   -0.402389  0.00241997
         424   -0.334142   -0.402228  0.00241961
         425   -0.373821   -0.402161  0.00241484
         426   -0.369215   -0.402084  0.00241041
         427   -0.388719   -0.402052  0.00240497
         428   -0.406713   -0.402063  0.00239937
         429   -0.370993   -0.401991  0.00239487
         430    -0.37217   -0.401922  0.00239031
         431   -0.391943   -0.401898  0.00238487
         432   -0.409612   -0.401916  0.00237942
         433   -0.418872   -0.401955  0.00237425
         434    -0.37479   -0.401893   0.0023696
         435   -0.373619   -0.401828  0.00236504
         436   -0.419137   -0.401868  0.00235995
         437   -0.432414   -0.401937  0.00235559
         438   -0.404402   -0.401943  0.00235022
         439   -0.359259   -0.401846  0.00234687
         440   -0.337595     -0.4017  0.00234608
         441   -0.349599   -0.401582  0.00234373
         442   -0.349633   -0.401464  0.00234137
         443   -0.369488   -0.401392   0.0023372
         444   -0.410578   -0.401413  0.00233203
         445   -0.426011   -0.401468  0.00232744
         446     -0.3971   -0.401458  0.00232224
         447   -0.365071   -0.401377  0.00231848
         448   -0.377778   -0.401324   0.0023139
         449   -0.392701   -0.401305  0.00230882
         450   -0.344795   -0.401179  0.00230711
         451   -0.310701   -0.400979   0.0023107
         452   -0.326334   -0.400814  0.00231148
         453   -0.325549   -0.400647  0.00231234
         454   -0.308189   -0.400444   0.0023162
         455   -0.328608   -0.400286  0.00231648
         456   -0.329501   -0.400131   0.0023166
         457   -0.307774   -0.399929  0.00232033
         458   -0.327611   -0.399771  0.00232063
         459   -0.365228   -0.399695  0.00231679
         460   -0.396117   -0.399688  0.00231177
         461   -0.452424   -0.399802  0.00230958
         462   -0.468692   -0.399951  0.00230939
         463   -0.392691   -0.399935  0.00230445
         464   -0.362397   -0.399855  0.00230091
         465   -0.378764   -0.399809  0.00229641
         466   -0.378055   -0.399762  0.00229195
         467   -0.371816   -0.399703  0.00228783
         468   -0.361407   -0.399621   0.0022844
         469   -0.369407   -0.399556  0.00228044
         470   -0.362196   -0.399477  0.00227697
         471    -0.34879   -0.399369  0.00227468
         472   -0.349314   -0.399263  0.00227233
         473   -0.377816   -0.399218  0.00226798
         474    -0.37582   -0.399169  0.00226373
         475   -0.364266   -0.399095  0.00226016
         476   -0.393884   -0.399084  0.00225544
         477   -0.392843   -0.399071  0.00225075
         478   -0.394217   -0.399061  0.00224606
         479     -0.4045   -0.399072   0.0022414
         480   -0.371201   -0.399014  0.00223748
         481   -0.349468   -0.398911   0.0022352
         482   -0.334368   -0.398777  0.00223457
         483   -0.316188   -0.398606  0.00223648
         484   -0.316772   -0.398437  0.00223824
         485   -0.325289   -0.398286   0.0022387
         486   -0.355002   -0.398197  0.00223586
         487   -0.369639   -0.398139  0.00223204
         488   -0.369319    -0.39808  0.00222825
         489   -0.397467   -0.398078  0.00222369
         490   -0.427701   -0.398139  0.00221997
         491   -0.447983    -0.39824  0.00221777
         492   -0.436033   -0.398317   0.0022146
         493   -0.375416   -0.398271  0.00221059
         494   -0.347196   -0.398167  0.00220853
         495   -0.392769   -0.398156   0.0022041
         496   -0.412106   -0.398184  0.00219983
         497   -0.381571   -0.398151  0.00219566
         498   -0.385631   -0.398126   0.0021914
         499   -0.408307   -0.398146   0.0021871
         500   -0.402843   -0.398156  0.00218274
         501   -0.413761   -0.398187  0.00217861
         502   -0.435154    -0.39826  0.00217551
         503   -0.457043   -0.398377  0.00217433
         504   -0.419199   -0.398419   0.0021704
         505   -0.387548   -0.398397  0.00216621
         506   -0.406425   -0.398413  0.00216199
         507   -0.461568   -0.398538  0.00216131
         508    -0.44893   -0.398637  0.00215933
         509   -0.453425   -0.398744  0.00215777
         510   -0.455253   -0.398855  0.00215638
         511   -0.462656    -0.39898  0.00215577
         512   -0.434038   -0.399049  0.00215265
         513    -0.39673   -0.399044  0.00214846
         514   -0.397176    -0.39904  0.00214428
         515    -0.42987     -0.3991  0.00214096
         516   -0.478171   -0.399253  0.00214228
         517   -0.457582   -0.399366  0.00214111
         518   -0.442933    -0.39945  0.00213863
         519   -0.426998   -0.399503  0.00213516
         520   -0.461909   -0.399624  0.00213443
         521   -0.486125    -0.39979  0.00213678
         522   -0.475925   -0.399935  0.00213766
         523     -0.4716   -0.400072  0.00213796
         524   -0.425961   -0.400122  0.00213445
         525   -0.416025   -0.400152   0.0021306
         526   -0.422734   -0.400195  0.00212698
         527    -0.43673   -0.400264  0.00212407
         528   -0.417641   -0.400297   0.0021203
         529   -0.430195   -0.400354  0.00211705
         530     -0.4624   -0.400471  0.00211629
         531    -0.47268   -0.400607  0.00211667
         532   -0.441849   -0.400684  0.00211411
         533   -0.413227   -0.400708  0.00211027
         534   -0.411333   -0.400728  0.00210642
         535   -0.421891   -0.400767  0.00210285
         536   -0.465327   -0.400888  0.00210237
         537   -0.488763   -0.401051  0.00210482
         538   -0.472008   -0.401183  0.00210503
         539   -0.449351   -0.401273  0.00210302
         540   -0.449287   -0.401362  0.00210101
         541   -0.465707   -0.401481  0.00210049
         542   -0.437738   -0.401547  0.00209768
         543   -0.422981   -0.401587  0.00209419
         544   -0.359688    -0.40151  0.00209175
         545   -0.321726   -0.401364  0.00209303
         546   -0.335443   -0.401243  0.00209268
         547   -0.381123   -0.401206  0.00208917
         548   -0.456647   -0.401307  0.00208781
         549   -0.477842   -0.401447  0.00208866
         550   -0.498414   -0.401623  0.00209229
         551   -0.498221   -0.401798  0.00209582
         552   -0.478273   -0.401937   0.0020966
         553   -0.452002   -0.402027  0.00209476
         554   -0.454984   -0.402123  0.00209316
         555   -0.468417   -0.402242  0.00209279
         556   -0.487175   -0.402395   0.0020946
         557   -0.488526    -0.40255  0.00209654
         558   -0.449384   -0.402634  0.00209446
         559   -0.417035   -0.402659  0.00209087
         560   -0.417338   -0.402686   0.0020873
         561   -0.416703   -0.402711  0.00208373
         562   -0.396368   -0.402699  0.00208005
         563   -0.386964   -0.402671  0.00207655
         564   -0.405726   -0.402677  0.00207287
         565   -0.448989   -0.402759  0.00207082
         566   -0.477708   -0.402891  0.00207139
         567   -0.488816   -0.403043  0.00207328
         568   -0.473868   -0.403167  0.00207337
         569    -0.43545   -0.403224   0.0020705
         570   -0.422424   -0.403258  0.00206715
         571   -0.416059    -0.40328  0.00206365
         572   -0.392422   -0.403261  0.00206013
         573   -0.384489   -0.403228  0.00205679
         574   -0.402295   -0.403227  0.00205321
         575   -0.408728   -0.403236  0.00204966
         576   -0.400572   -0.403232  0.00204611
         577   -0.415205   -0.403253  0.00204267
         578   -0.390802   -0.403231  0.00203925
         579   -0.362855   -0.403161  0.00203692
         580   -0.351904   -0.403073  0.00203532
         581   -0.355139    -0.40299  0.00203349
         582   -0.360743   -0.402918  0.00203129
         583   -0.352605   -0.402832  0.00202964
         584   -0.353461   -0.402747  0.00202792
         585   -0.380524   -0.402709  0.00202481
         586   -0.386837   -0.402682  0.00202154
         587   -0.408196   -0.402691  0.00201812
         588   -0.388624   -0.402667  0.00201482
         589   -0.374013   -0.402619  0.00201199
         590    -0.37844   -0.402578    0.002009
         591   -0.384731   -0.402548  0.00200583
         592   -0.365726   -0.402485   0.0020034
         593   -0.354618   -0.402405  0.00200165
         594   -0.376334   -0.402361  0.00199876
         595   -0.415707   -0.402383  0.00199553
         596   -0.382336    -0.40235  0.00199246
         597   -0.362258   -0.402282  0.00199026
         598   -0.392035   -0.402265    0.001987
         599   -0.409199   -0.402277  0.00198372
         600   -0.397945    -0.40227  0.00198043
         601   -0.402868   -0.402271  0.00197713
         602   -0.384697   -0.402241  0.00197406
         603   -0.350148   -0.402155  0.00197268
         604   -0.356197   -0.402079  0.00197088
         605   -0.356082   -0.402003  0.00196909
         606   -0.371186   -0.401952  0.00196649
         607   -0.386779   -0.401927  0.00196341
         608   -0.418379   -0.401954  0.00196037
         609   -0.422199   -0.401987  0.00195743
         610   -0.404687   -0.401992  0.00195423
         611   -0.397979   -0.401985  0.00195104
         612   -0.372341   -0.401937  0.00194845
         613   -0.356994   -0.401863  0.00194666
         614   -0.378774   -0.401826  0.00194385
         615   -0.459729    -0.40192  0.00194297
         616   -0.469459    -0.40203   0.0019429
         617   -0.482336    -0.40216  0.00194411
         618   -0.441516   -0.402223  0.00194201
         619   -0.423234   -0.402257  0.00193916
         620    -0.44975   -0.402334  0.00193755
         621   -0.444549   -0.402402  0.00193562
         622   -0.434214   -0.402453  0.00193319
         623   -0.438936   -0.402512  0.00193097
         624   -0.432125   -0.402559  0.00192846
         625   -0.436884   -0.402614  0.00192615
         626   -0.451564   -0.402692  0.00192466
         627   -0.437738   -0.402748  0.00192241
         628   -0.417285   -0.402771  0.00191948
         629   -0.428807   -0.402813  0.00191688
         630   -0.421091   -0.402842  0.00191405
         631   -0.446628   -0.402911  0.00191228
         632   -0.463643   -0.403007  0.00191167
         633   -0.421926   -0.403037  0.00190888
         634   -0.377081   -0.402996  0.00190631
         635   -0.393011    -0.40298  0.00190337
         636   -0.397958   -0.402973  0.00190039
         637   -0.420885   -0.403001  0.00189762
         638   -0.411987   -0.403015   0.0018947
         639   -0.374182    -0.40297  0.00189227
         640   -0.379663   -0.402933  0.00188966
         641   -0.412447   -0.402948  0.00188677
         642   -0.413231   -0.402964   0.0018839
         643   -0.392552   -0.402948  0.00188104
         644   -0.384343   -0.402919  0.00187834
         645    -0.37297   -0.402873    0.001876
         646   -0.385927   -0.402846  0.00187328
         647   -0.433758   -0.402894    0.001871
         648   -0.410615   -0.402906  0.00186815
         649    -0.37235   -0.402859  0.00186586
         650   -0.376209   -0.402818  0.00186344
         651   -0.387158   -0.402794  0.00186074
         652   -0.404711   -0.402797  0.00185788
         653   -0.368811   -0.402745  0.00185577
         654   -0.330508   -0.402634  0.00185621
         655   -0.333521   -0.402529  0.00185638
         656   -0.322909   -0.402407  0.00185751
         657   -0.352473   -0.402331  0.00185624
         658   -0.357884   -0.402264  0.00185465
         659   -0.386099   -0.402239  0.00185199
         660   -0.392171   -0.402224  0.00184925
         661   -0.386413     -0.4022  0.00184661
         662   -0.376498   -0.402161  0.00184423
         663   -0.371516   -0.402115  0.00184202
         664    -0.36959   -0.402066   0.0018399
         665    -0.36757   -0.402014  0.00183786
