           1  -0.0340205  -0.0340205 1.52819e-10
         542   -0.378544   -0.416964  0.00243295
         543   -0.374148   -0.416885  0.00242975
         544    -0.39642   -0.416847  0.00242557
         545   -0.406246   -0.416828   0.0024212
         546   -0.416215   -0.416827  0.00241677
         547   -0.395433   -0.416788  0.00241267
         548   -0.402809   -0.416762   0.0024084
         549   -0.424599   -0.416776  0.00240405
         550   -0.392253   -0.416732   0.0024001
         551    -0.40262   -0.416706  0.00239588
         552   -0.440905    -0.41675  0.00239194
         553   -0.464563   -0.416836  0.00238917
         554   -0.438953   -0.416876  0.00238519
         555   -0.399363   -0.416845  0.00238111
         556   -0.381001    -0.41678   0.0023777
         557   -0.399496   -0.416749  0.00237363
         558   -0.444688   -0.416799   0.0023699
         559   -0.456279    -0.41687  0.00236672
         560   -0.432643   -0.416898  0.00236266
         561   -0.412467    -0.41689  0.00235846
         562   -0.398851   -0.416858  0.00235448
         563   -0.386704   -0.416805  0.00235091
         564   -0.400615   -0.416776  0.00234692
         565   -0.444076   -0.416824  0.00234326
         566   -0.456099   -0.416894  0.00234015
         567   -0.447653   -0.416948  0.00233665
         568   -0.419475   -0.416952  0.00233254
         569   -0.383169   -0.416893  0.00232919
         570   -0.375618   -0.416821  0.00232623
         571   -0.386426   -0.416767  0.00232277
         572   -0.370064   -0.416686  0.00232014
         573   -0.383874   -0.416628   0.0023168
         574   -0.419774   -0.416634  0.00231277
         575   -0.385069   -0.416579   0.0023094
         576   -0.382704    -0.41652  0.00230614
         577   -0.412775   -0.416514  0.00230215
         578   -0.437151   -0.416549  0.00229844
         579   -0.431046   -0.416574  0.00229461
         580   -0.388563   -0.416526  0.00229116
         581   -0.374284   -0.416453  0.00228837
         582   -0.381648   -0.416394  0.00228522
         583   -0.393141   -0.416354  0.00228165
         584   -0.346681   -0.416234  0.00228086
         585   -0.363404   -0.416144  0.00227875
         586    -0.37303   -0.416071  0.00227605
         587    -0.38207   -0.416013  0.00227291
         588    -0.38672   -0.415963  0.00226959
         589   -0.408611    -0.41595  0.00226577
         590    -0.40841   -0.415938  0.00226196
         591   -0.425081   -0.415953  0.00225819
         592    -0.41851   -0.415957  0.00225438
         593   -0.422501   -0.415968   0.0022506
         594   -0.395955   -0.415935  0.00224707
         595   -0.366027   -0.415851  0.00224486
         596   -0.369835   -0.415774  0.00224242
         597   -0.386879   -0.415725  0.00223918
         598   -0.417088   -0.415727  0.00223544
         599   -0.427809   -0.415748   0.0022318
         600   -0.411583   -0.415741  0.00222809
         601   -0.440896   -0.415783  0.00222478
         602   -0.473191   -0.415878  0.00222312
         603   -0.458217   -0.415948  0.00222054
         604   -0.436259   -0.415982  0.00221712
         605   -0.429028   -0.416003  0.00221356
         606   -0.430857   -0.416028  0.00221005
         607   -0.422621   -0.416039  0.00220643
         608   -0.429481   -0.416061  0.00220291
         609   -0.420834   -0.416069  0.00219931
         610    -0.42017   -0.416075  0.00219572
         611   -0.440055   -0.416115  0.00219247
         612   -0.409703   -0.416104  0.00218891
         613    -0.36016   -0.416013  0.00218725
         614   -0.341391   -0.415891  0.00218706
         615   -0.336744   -0.415763  0.00218728
         616   -0.353304   -0.415661  0.00218608
         617   -0.373067   -0.415592  0.00218363
         618   -0.377905   -0.415531  0.00218095
         619   -0.413441   -0.415528  0.00217743
         620   -0.474622   -0.415623    0.002176
         621   -0.463325     -0.4157  0.00217385
         622   -0.445377   -0.415748  0.00217088
         623   -0.435974    -0.41578  0.00216764
         624   -0.409434    -0.41577  0.00216419
         625   -0.379139   -0.415711  0.00216152
         626   -0.354743   -0.415614  0.00216026
         627   -0.347833   -0.415506  0.00215952
         628   -0.357807   -0.415414  0.00215803
         629   -0.373582   -0.415347  0.00215562
         630   -0.394128   -0.415314  0.00215247
         631   -0.414961   -0.415313  0.00214905
         632   -0.410931   -0.415306  0.00214567
         633   -0.415219   -0.415306  0.00214228
         634     -0.4171   -0.415309   0.0021389
         635   -0.413651   -0.415306  0.00213553
         636    -0.39156   -0.415269   0.0021325
         637   -0.389479   -0.415229  0.00212954
         638    -0.38778   -0.415186  0.00212663
         639   -0.387395   -0.415142  0.00212375
         640   -0.405774   -0.415127  0.00212048
         641   -0.405592   -0.415113  0.00211723
         642   -0.389754   -0.415073   0.0021143
         643   -0.384114   -0.415025  0.00211156
         644    -0.39336   -0.414991  0.00210855
         645   -0.405892   -0.414977  0.00210532
         646   -0.424264   -0.414992  0.00210211
         647   -0.446809   -0.415041  0.00209944
         648    -0.47311    -0.41513  0.00209811
         649   -0.452822   -0.415188  0.00209568
         650   -0.432296   -0.415215  0.00209262
         651   -0.428446   -0.415235  0.00208951
         652   -0.423238   -0.415247  0.00208634
         653   -0.467802   -0.415328   0.0020847
         654    -0.48194    -0.41543    0.002084
         655   -0.479274   -0.415527  0.00208309
         656   -0.460803   -0.415596  0.00208106
         657   -0.468031   -0.415676  0.00207942
         658   -0.470859    -0.41576  0.00207795
         659    -0.43637   -0.415791  0.00207503
         660   -0.429686   -0.415812    0.002072
         661   -0.432486   -0.415837  0.00206902
         662   -0.438729   -0.415872  0.00206618
         663   -0.441444   -0.415911  0.00206342
         664   -0.438173   -0.415944  0.00206059
         665   -0.432914    -0.41597  0.00205765
