           1     1.48713     1.48713 1.14697e-08
           2     1.50559     1.49636  0.00652651
           3     1.57978     1.52417   0.0231159
           4     1.68751       1.565   0.0393857
           5     1.75004     1.60201   0.0456994
           6      1.7563     1.62773    0.044736
           7     1.79312     1.65135   0.0441461
           8     1.79604     1.66944   0.0421702
           9     1.77172      1.6808   0.0389858
          10     1.75804     1.68853   0.0358442
          11     1.77253     1.69616   0.0333892
          12     1.78614     1.70366   0.0314373
          13     1.78011     1.70954   0.0295639
          14     1.78476     1.71491   0.0279361
          15     1.76691     1.71838   0.0262879
          16     1.77348     1.72183   0.0248695
          17     1.77447     1.72492   0.0235986
          18     1.77226     1.72755   0.0224336
          19     1.79735     1.73123   0.0215516
          20     1.79443     1.73439   0.0207045
          21     1.79107     1.73709   0.0198937
          22     1.80979     1.74039    0.019262
          23     1.80348     1.74313   0.0186188
          24     1.79727     1.74539   0.0179792
          25     1.78887     1.74713   0.0173439
          26     1.78906     1.74874   0.0167516
          27     1.79841     1.75058   0.0162319
          28      1.8152     1.75289   0.0158154
          29     1.81629     1.75507   0.0154204
          30     1.86579     1.75876   0.0153417
          31     1.90964     1.76363   0.0155997
          32     1.86776     1.76689   0.0154479
          33     1.81584     1.76837   0.0150508
          34     1.81305     1.76968   0.0146654
          35     1.84107     1.77172   0.0143876
          36     1.85888     1.77414   0.0141902
          37     1.88007     1.77701   0.0140925
          38     1.90444     1.78036    0.014115
          39     1.93177     1.78424    0.014277
          40     1.92553     1.78778   0.0143504
          41     1.88001     1.79003   0.0141756
          42      1.8808     1.79219   0.0140019
          43      1.8883     1.79442   0.0138535
          44     1.88284     1.79643   0.0136836
          45     1.89261     1.79857   0.0135454
          46     1.91951      1.8012   0.0135037
          47     1.95392     1.80445   0.0136018
          48     1.91907     1.80683   0.0135264
          49     1.92679     1.80928     0.01347
          50     1.93453     1.81179   0.0134315
          51     1.95045     1.81451   0.0134406
          52     1.94904     1.81709   0.0134288
          53     1.93729     1.81936   0.0133655
          54     1.92756     1.82137   0.0132674
          55     1.86363     1.82213   0.0130484
          56     1.82625     1.82221   0.0128156
          57     1.83894      1.8225   0.0125941
          58     1.86778     1.82328   0.0124011
          59     1.89805     1.82455   0.0122555
          60     1.89357      1.8257   0.0121051
          61     1.90292     1.82697   0.0119727
          62     1.89626     1.82808   0.0118316
          63     1.84281     1.82832   0.0116461
          64       1.808       1.828   0.0114685
          65     1.80294     1.82761   0.0112985
          66     1.83755     1.82776   0.0111283
          67     1.85366     1.82815    0.010969
          68     1.84656     1.82842    0.010811
          69     1.83675     1.82854    0.010655
          70     1.80572     1.82822   0.0105078
          71      1.8101     1.82796   0.0103629
          72     1.81599     1.82779   0.0102203
          73      1.8308     1.82784   0.0100803
          74      1.8442     1.82806  0.00994655
          75     1.84056     1.82822  0.00981533
          76     1.85372     1.82856  0.00969191
          77     1.86548     1.82904  0.00957789
          78     1.86376     1.82948  0.00946544
          79     1.85073     1.82975  0.00934944
          80     1.85415     1.83006  0.00923754
          81     1.87684     1.83064  0.00914154
          82     1.89445     1.83141  0.00906312
          83     1.91502     1.83242  0.00900973
          84     1.88857     1.83309  0.00892724
          85     1.85476     1.83334  0.00882585
          86     1.85577     1.83361  0.00872708
          87     1.86261     1.83394  0.00863313
          88     1.84817      1.8341  0.00853654
          89     1.82004     1.83394  0.00844209
          90     1.81262     1.83371  0.00835161
          91     1.82835     1.83365  0.00826004
          92     1.83017     1.83361  0.00817035
          93     1.82165     1.83348  0.00808351
          94     1.83831     1.83353  0.00799767
          95     1.80631     1.83324  0.00791862
          96     1.76768     1.83256  0.00786553
          97     1.75373     1.83175  0.00782631
          98     1.77056     1.83112  0.00777132
          99     1.79163     1.83073  0.00770305
         100     1.78552     1.83027  0.00763928
         101     1.77565     1.82973  0.00758276
         102     1.80332     1.82947  0.00751284
         103     1.86319      1.8298  0.00744703
         104     1.88469     1.83033   0.0073941
         105     1.85705     1.83058  0.00732806
         106     1.81305     1.83042  0.00726079
         107     1.80163     1.83015  0.00719792
         108       1.827     1.83012  0.00713133
         109     1.83551     1.83017  0.00706607
         110     1.80553     1.82995  0.00700539
         111     1.81595     1.82982  0.00694341
         112     1.83806     1.82989   0.0068818
         113     1.83082      1.8299  0.00682091
         114     1.82055     1.82982  0.00676157
         115     1.83381     1.82985  0.00670286
         116     1.88028     1.83029  0.00665916
         117     1.90064     1.83089  0.00662933
         118     1.85885     1.83113  0.00657739
         119     1.83239     1.83114  0.00652212
         120     1.81413       1.831  0.00646931
         121     1.81833     1.83089  0.00641669
         122      1.8359     1.83093  0.00636423
         123     1.87144     1.83126    0.006321
         124     1.85825     1.83148  0.00627377
         125     1.85533     1.83167  0.00622648
         126      1.8478      1.8318  0.00617838
         127     1.83564     1.83183  0.00612981
         128     1.84059      1.8319   0.0060823
         129     1.88485     1.83231  0.00604899
         130      1.9292     1.83305   0.0060482
         131     1.92891     1.83378  0.00604614
         132      1.9117     1.83437  0.00602908
         133     1.85653     1.83454  0.00598605
         134     1.81028     1.83436  0.00594411
         135     1.82731     1.83431  0.00590031
         136     1.88073     1.83465  0.00586679
         137     1.90937     1.83519  0.00584927
         138     1.90413     1.83569  0.00582817
         139     1.88597     1.83606  0.00579745
         140      1.9169     1.83663  0.00578473
         141     1.93851     1.83736  0.00578865
         142     1.89651     1.83777  0.00576285
         143     1.89817     1.83819  0.00573801
         144     1.88728     1.83854  0.00570828
         145     1.86559     1.83872  0.00567196
         146     1.89008     1.83907  0.00564401
         147     1.88226     1.83937  0.00561326
         148       1.883     1.83966  0.00558307
         149     1.88001     1.83993  0.00555216
         150     1.91122     1.84041  0.00553544
         151     1.96068     1.84121  0.00555579
         152     1.98833     1.84217  0.00560292
         153     2.00883     1.84326  0.00567119
         154     1.94324     1.84391  0.00567141
         155     1.93204     1.84448  0.00566325
         156     1.91017      1.8449  0.00564258
         157     1.88512     1.84516  0.00561245
         158     1.90843     1.84556  0.00559119
         159     1.91091     1.84597  0.00557112
         160     1.90968     1.84637  0.00555051
         161     1.90695     1.84674  0.00552877
         162     1.89907     1.84707  0.00550407
         163     1.89602     1.84737  0.00547849
         164     1.87952     1.84756  0.00544859
         165     1.89513     1.84785  0.00542319
         166     1.91192     1.84824  0.00540424
         167     1.92698     1.84871  0.00539241
         168     1.88221     1.84891    0.005364
         169       1.852     1.84893  0.00533229
         170     1.85063     1.84894  0.00530093
         171     1.84959     1.84894  0.00526993
         172     1.86237     1.84902  0.00523987
         173     1.85897     1.84908   0.0052099
         174     1.87786     1.84924  0.00518258
         175     1.86537     1.84933  0.00515379
         176     1.83801     1.84927  0.00512491
         177     1.82946     1.84916  0.00509717
         178      1.8228     1.84901  0.00507069
         179     1.83966     1.84896  0.00504263
         180     1.89357      1.8492   0.0050207
         181     1.92328     1.84961  0.00500961
         182     1.87824     1.84977  0.00498456
         183     1.84892     1.84977  0.00495732
         184     1.85319     1.84978  0.00493041
