           1     1.38197     1.38197 6.68313e-09
           2     1.39858     1.39028  0.00587276
           3      1.4668     1.41578   0.0211915
           4     1.57615     1.45587   0.0381853
           5     1.63565     1.49183   0.0443549
           6     1.64642     1.51759    0.043811
           7     1.68873     1.54204   0.0438466
           8     1.69935      1.5617   0.0425468
           9     1.69248     1.57623    0.040224
          10     1.66209     1.58482   0.0371066
          11     1.67723     1.59322   0.0346713
          12     1.71931     1.60373   0.0333362
          13      1.7009      1.6112   0.0315988
          14     1.69217     1.61699   0.0298664
          15     1.70802     1.62306   0.0284852
          16     1.74404     1.63062   0.0276903
          17     1.74417      1.6373    0.026855
          18     1.71421     1.64157   0.0257007
          19     1.69015     1.64413   0.0244749
          20     1.71192     1.64752   0.0234847
          21     1.71775     1.65086   0.0226032
          22     1.72063     1.65403   0.0217971
          23     1.71506     1.65669   0.0210103
          24     1.70251     1.65859   0.0202215
          25      1.6887      1.6598   0.0194484
          26     1.68014     1.66058   0.0187161
          27     1.69153     1.66173    0.018058
          28     1.73181     1.66423   0.0175856
          29     1.76018     1.66754   0.0172877
          30      1.7345     1.66977   0.0168549
          31     1.69084     1.67045   0.0163249
          32     1.66445     1.67026   0.0158158
          33     1.67534     1.67042   0.0153373
          34     1.72113     1.67191   0.0149586
          35     1.73781     1.67379   0.0146492
          36     1.72959     1.67534    0.014324
          37     1.72224     1.67661   0.0139929
          38     1.71623     1.67765   0.0136634
          39     1.73406      1.6791   0.0133894
          40     1.76133     1.68115   0.0132115
          41     1.76766     1.68326   0.0130567
          42     1.78961      1.6858    0.012989
          43     1.78553     1.68811   0.0128924
          44     1.71924     1.68882   0.0126187
          45     1.69549     1.68897   0.0123392
          46     1.72464     1.68975   0.0120953
          47     1.74378      1.6909   0.0118925
          48     1.75449     1.69222   0.0117183
          49     1.74794     1.69336   0.0115342
          50     1.74996     1.69449   0.0113589
          51      1.8109     1.69677   0.0113632
          52     1.81297     1.69901   0.0113623
          53     1.78785     1.70068   0.0112709
          54     1.76794     1.70193   0.0111307
          55     1.75593     1.70291   0.0109716
          56     1.74071     1.70359   0.0107964
          57     1.73743     1.70418   0.0106233
          58     1.77009     1.70532   0.0105008
          59     1.75689     1.70619   0.0103591
          60     1.73006     1.70659   0.0101941
          61     1.71287     1.70669   0.0100275
          62     1.73558     1.70716  0.00987656
          63     1.76886     1.70814  0.00976824
          64     1.74685     1.70874  0.00963432
          65     1.70166     1.70863  0.00948672
          66     1.68846     1.70833   0.0093479
          67     1.72198     1.70853   0.0092106
          68     1.73063     1.70885  0.00908088
          69     1.71995     1.70902   0.0089507
          70     1.71815     1.70915  0.00882378
          71     1.73901     1.70957  0.00870953
          72     1.75289     1.71017  0.00860932
          73      1.7725     1.71102  0.00853362
          74     1.78678     1.71205  0.00847949
          75     1.78209     1.71298  0.00841771
          76     1.75046     1.71347  0.00832138
          77     1.73082      1.7137  0.00821636
          78     1.72236     1.71381  0.00811177
          79     1.72879       1.714  0.00801131
          80     1.73159     1.71422  0.00791418
          81     1.75828     1.71476  0.00783515
          82     1.76698      1.7154  0.00776543
          83     1.78781     1.71627  0.00772073
          84     1.79195     1.71717   0.0076812
          85     1.79091     1.71804  0.00763967
          86       1.811     1.71912  0.00762693
          87     1.78679      1.7199  0.00757881
          88     1.74753     1.72021  0.00749919
          89     1.70112        1.72    0.007418
          90      1.7083     1.71987  0.00733671
          91     1.72802     1.71996  0.00725664
          92     1.73293      1.7201  0.00717913
          93     1.75706      1.7205  0.00711293
          94     1.78764     1.72121  0.00707304
          95     1.81113     1.72216  0.00706164
          96     1.83334     1.72332  0.00708241
          97     1.83145     1.72443  0.00709658
          98     1.85797     1.72579   0.0071538
          99     1.84278     1.72697  0.00717847
         100     1.84535     1.72816  0.00720363
         101     1.78602     1.72873  0.00715505
         102     1.75381     1.72898  0.00708912
         103     1.73665     1.72905  0.00702069
         104     1.73778     1.72914  0.00695368
         105     1.76024     1.72943  0.00689377
         106     1.72763     1.72942  0.00682875
         107     1.71974     1.72932  0.00676553
         108     1.73132     1.72934  0.00670291
         109     1.73102     1.72936  0.00664143
         110     1.73976     1.72945  0.00658173
         111     1.72023     1.72937  0.00652296
         112     1.70398     1.72914  0.00646866
         113     1.71307       1.729  0.00641298
         114     1.69798     1.72873  0.00636249
         115     1.72115     1.72866  0.00630751
         116     1.77205     1.72904  0.00626421
         117     1.77496     1.72943  0.00622296
         118     1.74744     1.72958  0.00617209
         119     1.70948     1.72941  0.00612254
         120     1.69396     1.72912  0.00607864
         121     1.71893     1.72903  0.00602899
         122     1.72368     1.72899  0.00597973
         123     1.72303     1.72894  0.00593131
         124     1.73168     1.72896  0.00588352
         125     1.73324       1.729  0.00583655
         126     1.72105     1.72893  0.00579057
         127     1.72285     1.72889  0.00574517
         128      1.7284     1.72888  0.00570029
         129     1.75213     1.72906  0.00565895
         130     1.75322     1.72925  0.00561847
         131      1.7461     1.72938  0.00557705
         132     1.72935     1.72938   0.0055348
         133     1.72678     1.72936  0.00549322
         134     1.70446     1.72917  0.00545537
         135     1.67028     1.72874  0.00543237
         136     1.65387     1.72819  0.00542025
         137     1.67425     1.72779  0.00539496
         138     1.71642     1.72771   0.0053565
         139     1.77205     1.72803  0.00532745
         140     1.78077      1.7284   0.0053027
         141     1.75971     1.72863  0.00526974
         142     1.74679     1.72875  0.00523418
         143     1.72089      1.7287  0.00519787
         144     1.67801     1.72835  0.00517368
         145     1.67594     1.72799  0.00515061
         146     1.70895     1.72786  0.00511698
         147     1.69894     1.72766  0.00508595
         148     1.69364     1.72743  0.00505678
         149     1.70479     1.72728  0.00502512
         150      1.7135     1.72719  0.00499246
         151     1.73192     1.72722   0.0049595
         152     1.73126     1.72724  0.00492694
         153     1.72121      1.7272  0.00489489
         154      1.7412     1.72729  0.00486395
         155     1.72832      1.7273  0.00483258
         156     1.71995     1.72725  0.00480183
         157     1.76982     1.72753  0.00477889
         158     1.78358     1.72788   0.0047618
         159     1.74287     1.72797  0.00473278
         160     1.72294     1.72794  0.00470331
         161     1.73287     1.72797  0.00467419
         162     1.77276     1.72825  0.00465351
         163      1.7894     1.72863  0.00464006
         164     1.73621     1.72867  0.00461199
         165     1.71043     1.72856  0.00458537
         166     1.69936     1.72839  0.00456112
         167     1.67071     1.72804  0.00454686
         168     1.69919     1.72787  0.00452304
         169     1.70496     1.72773  0.00449831
         170     1.73714     1.72779  0.00447219
         171      1.7663     1.72801   0.0044517
         172     1.76059      1.7282  0.00442985
         173     1.77574     1.72848  0.00441276
         174     1.80776     1.72893  0.00441086
         175     1.82653     1.72949  0.00442077
         176     1.81987        1.73  0.00442538
         177     1.84815     1.73067  0.00445043
         178     1.84692     1.73132  0.00447309
         179     1.83589     1.73191  0.00448609
         180      1.8236     1.73242  0.00448999
         181     1.79334     1.73275  0.00447779
         182     1.77823       1.733  0.00446015
