           1     1.42704     1.42704 1.22695e-08
           2     1.44443     1.43573  0.00614865
           3     1.51532     1.46226   0.0220449
           4     1.62368     1.50262   0.0386608
           5     1.68513     1.53912   0.0449725
           6     1.69331     1.56482   0.0442139
           7      1.7347     1.58909   0.0440572
           8     1.73947     1.60788   0.0423711
           9     1.72402     1.62079   0.0395793
          10      1.7009      1.6288   0.0364231
          11      1.7224     1.63731   0.0340915
          12     1.75059     1.64675   0.0325314
          13     1.74615      1.6544   0.0309146
          14     1.74854     1.66112   0.0294286
          15     1.74889     1.66697   0.0280424
          16     1.74833     1.67206   0.0267468
          17     1.72763     1.67533   0.0253724
          18     1.70405     1.67692    0.024013
          19     1.70334     1.67831   0.0227894
          20      1.7278     1.68079   0.0217838
          21     1.75495     1.68432   0.0210308
          22     1.78708     1.68899   0.0205871
          23     1.78248     1.69305   0.0200893
          24     1.80123     1.69756   0.0197514
          25     1.82266     1.70256    0.019585
          26     1.84126      1.7079   0.0195447
          27     1.81017     1.71169   0.0191843
          28     1.78345     1.71425   0.0186696
          29     1.77825     1.71646   0.0181558
          30     1.76887      1.7182   0.0176345
          31     1.80824     1.72111   0.0173031
          32     1.79859     1.72353    0.016931
          33     1.80124     1.72588   0.0165809
          34     1.81382     1.72847   0.0162937
          35     1.84363     1.73176   0.0161569
          36      1.8382     1.73472   0.0159764
          37     1.86645     1.73828   0.0159363
          38       1.869     1.74172   0.0158839
          39     1.83357     1.74407   0.0156502
          40     1.83607     1.74637   0.0154271
          41     1.82832     1.74837   0.0151797
          42     1.82738     1.75025   0.0149344
          43     1.83043     1.75212    0.014703
          44     1.82292     1.75373   0.0144566
          45     1.79546     1.75465   0.0141651
          46     1.78304     1.75527   0.0138706
          47      1.8062     1.75635   0.0136177
          48     1.81465     1.75757   0.0133881
          49     1.77851       1.758   0.0131217
          50     1.73943     1.75763   0.0128645
          51     1.74386     1.75736   0.0126151
          52     1.72641     1.75676   0.0123865
          53      1.7316     1.75629   0.0121619
          54     1.76499     1.75645   0.0119377
          55     1.81561     1.75752   0.0117691
          56     1.77022     1.75775   0.0115611
          57     1.77132     1.75799   0.0113607
          58     1.80399     1.75878   0.0111925
          59     1.78658     1.75925   0.0110127
          60     1.76722     1.75938   0.0108299
          61     1.76975     1.75955   0.0106537
          62     1.77863     1.75986   0.0104863
          63     1.76998     1.76002   0.0103211
          64     1.77428     1.76025   0.0101623
          65     1.80453     1.76093   0.0100287
          66     1.80271     1.76156  0.00989674
          67     1.77737      1.7618  0.00975184
          68     1.79865     1.76234  0.00962348
          69     1.80278     1.76292  0.00950184
          70     1.80446     1.76352  0.00938461
          71     1.80205     1.76406  0.00926811
          72     1.80108     1.76457  0.00915364
          73     1.82018     1.76534  0.00905989
          74     1.82572     1.76615  0.00897413
          75     1.81245     1.76677  0.00887567
          76     1.79122     1.76709  0.00876472
          77     1.75367     1.76692  0.00865262
          78     1.75995     1.76683  0.00854215
          79     1.77629     1.76695  0.00843487
          80     1.78518     1.76717  0.00833251
          81     1.80057     1.76759  0.00823984
          82     1.79073     1.76787  0.00814418
          83       1.744     1.76758  0.00805113
          84     1.71882       1.767  0.00797619
          85     1.72946     1.76656  0.00789457
          86     1.75944     1.76648  0.00780321
          87     1.78113     1.76665  0.00771533
          88     1.77851     1.76678  0.00762884
          89     1.76878      1.7668  0.00754315
          90     1.79642     1.76713  0.00746651
          91     1.83451     1.76787  0.00742109
          92     1.82179     1.76846  0.00736353
          93     1.81179     1.76892  0.00729907
          94     1.80089     1.76926  0.00722934
          95     1.79679     1.76955  0.00715905
          96     1.81945     1.77007  0.00710331
          97      1.8326     1.77072  0.00705927
          98     1.81293     1.77115  0.00700036
          99     1.77963     1.77123  0.00693018
         100     1.79065     1.77143   0.0068636
         101     1.78049     1.77152  0.00679623
         102     1.77833     1.77158  0.00672992
         103     1.78226     1.77169  0.00666538
         104     1.79192     1.77188  0.00660413
         105     1.80174     1.77217  0.00654735
         106     1.78163     1.77226  0.00648619
         107     1.77815     1.77231  0.00642581
         108     1.78994     1.77247  0.00636838
         109     1.79721      1.7727    0.006314
         110     1.80219     1.77297  0.00626229
         111     1.80868     1.77329  0.00621413
         112     1.79187     1.77346  0.00616086
         113     1.75509      1.7733  0.00610848
         114     1.75633     1.77315  0.00605671
         115     1.76518     1.77308  0.00600444
         116     1.77596      1.7731  0.00595273
         117      1.7723     1.77309  0.00590186
         118     1.80312     1.77335  0.00585732
         119     1.80882     1.77365  0.00581568
         120     1.80319     1.77389  0.00577242
         121     1.83035     1.77436  0.00574354
         122      1.8319     1.77483   0.0057158
         123     1.84698     1.77542  0.00569934
         124     1.82212     1.77579  0.00566581
         125     1.81023     1.77607  0.00562718
         126     1.84142     1.77659  0.00560637
         127     1.82869       1.777  0.00557721
         128     1.81902     1.77733   0.0055433
         129     1.77338      1.7773  0.00550041
         130     1.76622     1.77721  0.00545876
         131     1.77186     1.77717  0.00541724
         132     1.76266     1.77706  0.00537732
         133     1.76606     1.77698  0.00533752
         134       1.792     1.77709  0.00529887
         135     1.80168     1.77727  0.00526275
         136     1.81785     1.77757   0.0052325
         137     1.79267     1.77768  0.00519546
         138     1.80647     1.77789    0.005162
         139     1.81412     1.77815  0.00513144
         140     1.80656     1.77835   0.0050988
         141     1.82378     1.77868  0.00507281
         142     1.83293     1.77906  0.00505145
         143     1.79978      1.7792  0.00501821
         144     1.81081     1.77942  0.00498816
         145     1.79449     1.77953  0.00495484
         146     1.77441     1.77949  0.00492103
         147     1.78757     1.77955  0.00488786
         148     1.79444     1.77965  0.00485587
         149     1.80198      1.7798  0.00482559
         150     1.80093     1.77994  0.00479547
         151     1.77302     1.77989  0.00476394
         152     1.73109     1.77957   0.0047434
         153     1.72818     1.77923  0.00472427
         154     1.77089     1.77918  0.00469391
         155     1.80921     1.77937  0.00466762
         156     1.80263     1.77952  0.00464008
         157     1.78361     1.77955   0.0046106
         158     1.76903     1.77948   0.0045819
         159     1.76371     1.77938  0.00455416
         160     1.75855     1.77925  0.00452755
         161     1.72259      1.7789  0.00451309
         162     1.73053      1.7786   0.0044951
         163     1.76493     1.77852  0.00446831
         164     1.78362     1.77855  0.00444117
         165     1.75587     1.77841  0.00441638
         166      1.7384     1.77817  0.00439635
         167     1.76085     1.77807  0.00437125
         168     1.75746     1.77795  0.00434695
         169     1.74646     1.77776  0.00432522
         170     1.73302      1.7775  0.00430777
         171     1.72223     1.77717  0.00429469
         172      1.7217     1.77685  0.00428181
         173     1.74608     1.77667  0.00426075
         174     1.75935     1.77657  0.00423743
         175     1.77588     1.77657  0.00421322
         176     1.81431     1.77678  0.00419473
         177     1.81564       1.777  0.00417678
         178     1.78849     1.77707  0.00415381
         179     1.76963     1.77703  0.00413081
         180     1.72958     1.77676  0.00411627
         181     1.72686     1.77649  0.00410275
         182     1.73618     1.77626  0.00408618
         183     1.73153     1.77602  0.00407115
         184     1.73192     1.77578  0.00405608
         185     1.74141     1.77559  0.00403841
         186     1.75763      1.7755  0.00401785
         187     1.75031     1.77536  0.00399862
         188     1.74462      1.7752  0.00398069
         189     1.74767     1.77505  0.00396229
         190     1.75527     1.77495  0.00394281
         191      1.7617     1.77488  0.00392278
         192     1.76687     1.77484  0.00390257
         193     1.75138     1.77472  0.00388424
         194     1.73764     1.77453  0.00386892
         195     1.71609     1.77423  0.00386066
         196      1.7213     1.77396   0.0038504
         197     1.73473     1.77376    0.003836
         198     1.74814     1.77363  0.00381881
         199       1.769     1.77361  0.00379969
         200     1.76475     1.77356  0.00378095
         201     1.77721     1.77358  0.00376218
         202     1.77682     1.77359  0.00374359
         203     1.79638     1.77371  0.00372683
         204     1.80158     1.77384  0.00371107
         205     1.78493      1.7739  0.00369336
         206     1.84383     1.77424  0.00369099
         207     1.86677     1.77468  0.00370013
         208     1.83134     1.77496  0.00369235
         209       1.841     1.77527  0.00368818
         210     1.86237     1.77569  0.00369387
         211     1.85652     1.77607  0.00369617
         212      1.8124     1.77624  0.00368271
         213     1.76703      1.7762  0.00366567
         214      1.7325     1.77599  0.00365423
         215     1.71252      1.7757  0.00364914
         216     1.72676     1.77547  0.00363927
         217     1.72586     1.77524  0.00362967
         218       1.722       1.775  0.00362123
         219     1.73582     1.77482  0.00360911
         220     1.74728      1.7747  0.00359488
         221      1.7737     1.77469  0.00357861
         222     1.75833     1.77462  0.00356325
         223     1.73564     1.77444  0.00355156
         224     1.73229     1.77425  0.00354068
         225      1.7358     1.77408  0.00352907
         226     1.76735     1.77405  0.00351358
         227     1.81718     1.77424  0.00350323
         228     1.81815     1.77444  0.00349316
         229     1.79215     1.77451  0.00347876
         230     1.76879     1.77449  0.00346372
         231     1.76185     1.77443  0.00344916
         232     1.76374     1.77439   0.0034346
         233     1.78257     1.77442  0.00342004
         234     1.75875     1.77436  0.00340608
         235     1.77128     1.77434  0.00339161
         236     1.79785     1.77444   0.0033787
         237     1.78993     1.77451  0.00336508
         238     1.76571     1.77447  0.00335114
         239     1.80046     1.77458  0.00333889
         240     1.81432     1.77475  0.00332908
         241     1.77434     1.77474  0.00331526
         242     1.77964     1.77476  0.00330163
         243     1.79602     1.77485   0.0032892
         244     1.78239     1.77488  0.00327586
         245     1.76985     1.77486  0.00326256
         246     1.78885     1.77492  0.00324979
         247     1.78432     1.77496  0.00323685
         248     1.75739     1.77489  0.00322458
         249     1.78134     1.77491  0.00321173
         250     1.80698     1.77504  0.00320144
         251     1.79149     1.77511  0.00318936
         252     1.75847     1.77504  0.00317739
         253     1.77101     1.77502  0.00316487
         254      1.7873     1.77507  0.00315278
         255     1.78132      1.7751  0.00314051
         256     1.78919     1.77515  0.00312872
         257     1.79575     1.77523  0.00311758
         258     1.80047     1.77533  0.00310703
         259     1.81092     1.77547  0.00309807
         260     1.80512     1.77558  0.00308825
         261      1.7568     1.77551  0.00307726
         262     1.75757     1.77544  0.00306627
         263     1.77739     1.77545  0.00305462
         264     1.78704     1.77549  0.00304337
         265      1.7839     1.77552  0.00303205
         266     1.78277     1.77555  0.00302077
         267     1.75353     1.77547  0.00301058
         268     1.74638     1.77536  0.00300131
         269     1.74614     1.77525  0.00299211
         270     1.74713     1.77515  0.00298284
         271     1.73956     1.77502  0.00297473
         272     1.73404     1.77487   0.0029676
         273      1.7367     1.77473  0.00296002
         274     1.71503     1.77451  0.00295722
         275     1.69763     1.77423  0.00295965
         276     1.70435     1.77397  0.00295974
         277     1.71717     1.77377  0.00295615
         278     1.70968     1.77354  0.00295449
         279     1.73918     1.77342  0.00294647
         280     1.76626     1.77339  0.00293606
         281     1.79858     1.77348  0.00292698
         282     1.78755     1.77353  0.00291702
         283     1.79022     1.77359  0.00290731
         284     1.78959     1.77365  0.00289762
         285     1.80438     1.77375  0.00288946
         286      1.8093     1.77388  0.00288203
         287      1.8125     1.77401  0.00287512
         288     1.83391     1.77422  0.00287265
         289     1.82965     1.77441  0.00286911
         290     1.79232     1.77447  0.00285988
         291      1.7639     1.77444  0.00285028
         292     1.75817     1.77438  0.00284107
         293     1.76139     1.77434  0.00283171
         294     1.75201     1.77426   0.0028231
         295     1.76584     1.77423  0.00281368
         296     1.76227     1.77419  0.00280446
         297       1.793     1.77426  0.00279573
         298     1.78286     1.77428   0.0027865
         299     1.75913     1.77423  0.00277764
         300     1.77038     1.77422  0.00276841
         301     1.75613     1.77416  0.00275987
         302     1.73211     1.77402  0.00275424
         303      1.7265     1.77386  0.00274961
         304     1.75541      1.7738  0.00274124
         305       1.785     1.77384  0.00273249
         306     1.79814     1.77392  0.00272472
         307       1.824     1.77408  0.00272072
         308     1.80773     1.77419  0.00271408
         309      1.7923     1.77425  0.00270593
         310     1.76574     1.77422  0.00269734
         311     1.76913     1.77421  0.00268872
         312     1.75799     1.77416   0.0026806
         313     1.75242     1.77409  0.00267294
         314     1.81644     1.77422  0.00266783
         315     1.84847     1.77446  0.00266975
         316     1.82206     1.77461  0.00266555
         317     1.80952     1.77472  0.00265941
         318     1.81619     1.77485  0.00265425
         319     1.78923     1.77489  0.00264631
         320     1.78884     1.77494   0.0026384
         321     1.81355     1.77506  0.00263292
         322     1.83556     1.77524  0.00263144
         323      1.8275     1.77541  0.00262826
         324      1.8042      1.7755  0.00262165
         325     1.83651     1.77568   0.0026203
         326     1.86122     1.77595  0.00262536
         327     1.84012     1.77614  0.00262466
         328     1.80009     1.77621  0.00261767
         329     1.79516     1.77627  0.00261035
         330     1.78139     1.77629  0.00260249
         331     1.79126     1.77633  0.00259502
         332     1.81227     1.77644  0.00258946
         333     1.81938     1.77657  0.00258489
         334     1.82643     1.77672  0.00258146
         335     1.82939     1.77688  0.00257853
         336     1.81329     1.77698  0.00257314
         337     1.81733      1.7771  0.00256828
         338     1.84588     1.77731  0.00256873
         339     1.85175     1.77753  0.00257053
         340     1.81757     1.77765  0.00256566
         341     1.77418     1.77764  0.00255816
         342     1.74645     1.77754   0.0025523
         343     1.76037     1.77749  0.00254535
         344     1.79021     1.77753  0.00253822
         345     1.80109      1.7776  0.00253178
         346     1.81376      1.7777  0.00252662
         347     1.82667     1.77784  0.00252328
         348     1.79921     1.77791  0.00251677
         349     1.77243     1.77789  0.00250961
         350     1.76796     1.77786   0.0025026
         351      1.7933     1.77791  0.00249586
         352     1.81327     1.77801  0.00249079
         353     1.82356     1.77814  0.00248707
         354       1.809     1.77822  0.00248158
         355     1.78172     1.77823  0.00247461
         356     1.76123     1.77818  0.00246812
         357     1.75078     1.77811   0.0024624
         358     1.77166     1.77809  0.00245558
         359     1.78413     1.77811   0.0024488
         360     1.75109     1.77803  0.00244315
         361     1.73259     1.77791  0.00243962
         362     1.71144     1.77772  0.00243978
         363     1.73596     1.77761  0.00243577
         364     1.76256     1.77757  0.00242943
         365     1.77371     1.77756   0.0024228
         366     1.80788     1.77764  0.00241759
         367     1.77167     1.77762  0.00241106
         368      1.7558     1.77756  0.00240524
         369     1.73324     1.77744  0.00240172
         370     1.75676     1.77739  0.00239588
         371     1.78059      1.7774  0.00238944
         372     1.77475     1.77739  0.00238302
         373     1.76999     1.77737  0.00237672
         374     1.78329     1.77738  0.00237042
         375      1.8128     1.77748  0.00236598
         376     1.79414     1.77752   0.0023601
         377      1.7171     1.77736  0.00235927
         378     1.71628      1.7772  0.00235856
         379     1.72728     1.77707  0.00235601
         380     1.71603     1.77691  0.00235528
         381     1.71103     1.77674  0.00235544
         382     1.72654      1.7766  0.00235293
         383      1.7371      1.7765  0.00234905
         384     1.76619     1.77647  0.00234309
         385     1.79073     1.77651  0.00233729
         386     1.80773     1.77659  0.00233264
         387     1.76708     1.77657  0.00232674
         388     1.71009      1.7764  0.00232704
         389      1.6948     1.77619  0.00233049
         390     1.70703     1.77601  0.00233125
         391     1.72199     1.77587  0.00232938
         392     1.75001     1.77581  0.00232437
         393     1.79435     1.77585  0.00231894
         394     1.77094     1.77584  0.00231309
         395     1.73446     1.77574   0.0023096
         396     1.71641     1.77559  0.00230862
         397     1.74484     1.77551  0.00230411
         398     1.79946     1.77557   0.0022991
         399     1.80721     1.77565  0.00229471
         400     1.76553     1.77562  0.00228911
         401     1.75322     1.77557  0.00228408
         402      1.7627     1.77553  0.00227862
         403      1.7419     1.77545   0.0022745
         404     1.74397     1.77537   0.0022702
         405     1.74473      1.7753  0.00226586
         406     1.76045     1.77526  0.00226057
         407     1.76724     1.77524   0.0022551
         408     1.81082     1.77533  0.00225126
         409     1.84742      1.7755  0.00225265
         410     1.82968     1.77564  0.00225102
