           1     1.21771     1.21771 7.44056e-09
           2     1.26492     1.24132   0.0166916
           3     1.25113     1.24459   0.0114437
           4     1.24553     1.24482  0.00858518
           5     1.24535     1.24493  0.00686879
           6     1.24213     1.24446  0.00573977
           7     1.24236     1.24416  0.00492769
           8     1.25816     1.24591   0.0046119
           9     1.24446     1.24575  0.00410227
          10     1.22777     1.24395  0.00406721
          11     1.26055     1.24546  0.00396745
          12     1.22592     1.24383  0.00395681
          13     1.25772      1.2449   0.0037938
          14     1.24457     1.24488  0.00352289
          15      1.2492     1.24516  0.00329978
          16     1.26878     1.24664   0.0034078
          17      1.2374      1.2461  0.00325037
          18     1.21595     1.24442  0.00347467
          19     1.26727     1.24563  0.00349364
          20     1.25061     1.24587  0.00332783
          21     1.25058      1.2461  0.00317689
          22     1.24596     1.24609  0.00303249
          23     1.23546     1.24563  0.00293566
          24     1.25798     1.24614  0.00285806
          25      1.2326      1.2456  0.00279465
          26     1.26535     1.24636   0.0027885
          27     1.23187     1.24583  0.00273642
          28     1.22948     1.24524  0.00270025
          29     1.24817     1.24534  0.00260902
          30     1.25201     1.24556   0.0025315
          31     1.23978     1.24538  0.00245672
          32      1.2493      1.2455    0.002383
          33     1.26011     1.24594  0.00235155
          34     1.22173     1.24523  0.00238783
          35     1.23899     1.24505  0.00232625
          36     1.27675     1.24593  0.00242252
          37     1.24217     1.24583  0.00235917
          38     1.23408     1.24552  0.00231728
          39     1.25635      1.2458  0.00227444
          40     1.25142     1.24594  0.00222192
          41     1.24984     1.24604  0.00216976
          42     1.24343     1.24597  0.00211899
          43     1.24841     1.24603  0.00207047
          44     1.24324     1.24597  0.00202439
          45     1.23854      1.2458  0.00198612
          46     1.24373     1.24576  0.00194345
          47     1.25185     1.24589  0.00190642
          48     1.26057     1.24619  0.00189107
          49     1.22341     1.24573  0.00190878
          50     1.26547     1.24612    0.001911
          51     1.23083     1.24582  0.00189691
          52     1.25875     1.24607  0.00187665
          53     1.24833     1.24611  0.00184173
          54     1.22934      1.2458  0.00183364
          55     1.23835     1.24567  0.00180531
          56      1.2338     1.24545  0.00178547
          57     1.24813      1.2455  0.00175477
          58     1.22695     1.24518  0.00175344
          59     1.24139     1.24512   0.0017249
          60     1.24222     1.24507  0.00169682
          61     1.23819     1.24496  0.00167275
          62     1.25075     1.24505  0.00164838
          63     1.24189       1.245  0.00162298
          64     1.24609     1.24502  0.00159771
          65      1.2534     1.24515  0.00157832
          66     1.24427     1.24513  0.00155446
          67     1.25446     1.24527  0.00153749
          68     1.24457     1.24526  0.00151491
          69     1.22704       1.245  0.00151579
          70     1.25384     1.24512  0.00149939
          71     1.23987     1.24505   0.0014801
          72     1.25182     1.24514  0.00146253
          73     1.24731     1.24517   0.0014428
          74      1.2351     1.24504  0.00142971
          75     1.25091     1.24512  0.00141279
          76     1.25969     1.24531  0.00140716
          77     1.24563     1.24531  0.00138889
          78      1.2258     1.24506  0.00139343
          79     1.24129     1.24501   0.0013766
          80     1.25358     1.24512  0.00136355
          81     1.25049     1.24519  0.00134833
          82     1.23234     1.24503  0.00134096
          83     1.26044     1.24522   0.0013376
          84     1.24227     1.24518  0.00132214
          85     1.22326     1.24492  0.00133151
          86     1.26367     1.24514  0.00133375
          87     1.22958     1.24496  0.00133036
          88      1.2532     1.24506  0.00131853
          89     1.24429     1.24505  0.00130374
          90      1.2347     1.24493  0.00129432
          91     1.27265     1.24524  0.00131543
          92      1.2384     1.24516  0.00130323
          93     1.24744     1.24519  0.00128945
          94     1.25073     1.24525  0.00127708
          95     1.24733     1.24527  0.00126382
          96     1.25709     1.24539  0.00125665
          97     1.23342     1.24527  0.00124973
          98     1.24598     1.24528    0.001237
          99     1.27592     1.24558  0.00126265
         100     1.25113     1.24564  0.00125124
         101     1.21556     1.24534  0.00127381
         102     1.25998     1.24549  0.00126937
         103     1.24836     1.24551  0.00125736
         104     1.23403      1.2454  0.00125011
         105      1.2491     1.24544   0.0012387
         106     1.26419     1.24562  0.00123958
         107     1.23578     1.24552  0.00123139
         108     1.25023     1.24557  0.00122076
         109     1.22792     1.24541  0.00122025
         110     1.26418     1.24558  0.00122103
         111     1.23739      1.2455  0.00121226
         112     1.23899     1.24544  0.00120283
         113     1.24533     1.24544  0.00119218
         114     1.24069      1.2454  0.00118245
         115     1.25538     1.24549  0.00117535
         116      1.2474      1.2455  0.00116533
         117     1.26086     1.24564  0.00116274
         118     1.22791     1.24549  0.00116256
         119     1.24804     1.24551  0.00115299
         120     1.25067     1.24555  0.00114418
         121     1.25281     1.24561   0.0011363
         122     1.24963     1.24564  0.00112746
         123     1.24461     1.24563  0.00111832
         124     1.26012     1.24575  0.00111539
         125     1.23882      1.2457  0.00110784
         126     1.26039     1.24581  0.00110517
         127     1.25238     1.24586  0.00109768
         128     1.24653     1.24587  0.00108912
         129     1.24846     1.24589  0.00108086
         130     1.23705     1.24582  0.00107468
         131     1.24577     1.24582  0.00106648
         132      1.2731     1.24603  0.00107823
         133     1.23033     1.24591  0.00107657
         134     1.22806     1.24578  0.00107674
         135     1.25274     1.24583     0.00107
         136     1.26768     1.24599  0.00107413
         137     1.25359     1.24604  0.00106772
         138     1.23084     1.24593  0.00106565
         139     1.25141     1.24597  0.00105871
         140     1.23915     1.24592  0.00105227
         141     1.24611     1.24593  0.00104481
         142     1.24446     1.24592   0.0010375
         143     1.25989     1.24601  0.00103484
         144     1.22188     1.24585  0.00104114
         145     1.24404     1.24583  0.00103403
         146     1.26193     1.24594  0.00103281
         147     1.23933      1.2459  0.00102676
         148     1.24382     1.24588  0.00101992
         149     1.22654     1.24575  0.00102131
         150     1.24074     1.24572  0.00101505
         151     1.25947     1.24581   0.0010124
         152     1.25924      1.2459  0.00100959
         153     1.23965     1.24586  0.00100381
         154     1.24119     1.24583 0.000997752
         155     1.24464     1.24582 0.000991345
         156      1.2472     1.24583  0.00098503
         157     1.25581     1.24589 0.000980805
         158     1.24711      1.2459 0.000974628
         159     1.23896     1.24586 0.000969476
         160     1.24261     1.24584 0.000963629
         161     1.22873     1.24573 0.000963488
         162     1.26382     1.24584  0.00096399
         163     1.25412     1.24589 0.000959411
         164     1.22286     1.24575 0.000963785
         165     1.25463     1.24581 0.000959444
         166     1.26581     1.24593 0.000961204
         167       1.239     1.24589 0.000956343
         168     1.24792      1.2459 0.000950728
         169     1.24628      1.2459 0.000945105
         170     1.23075     1.24581 0.000943738
         171     1.26399     1.24592 0.000944185
         172     1.26145     1.24601 0.000943005
         173     1.24574     1.24601 0.000937556
         174      1.2596     1.24608 0.000935417
         175     1.24955      1.2461 0.000930281
         176     1.24304     1.24609 0.000925158
         177     1.25321     1.24613 0.000920807
         178     1.25643     1.24619 0.000917452
         179     1.24041     1.24615 0.000912893
         180     1.25472      1.2462 0.000909061
         181     1.26112     1.24628 0.000907768
         182     1.24269     1.24626 0.000902994
         183     1.26098     1.24634 0.000901632
         184     1.24617     1.24634 0.000896732
         185     1.23572     1.24629 0.000893722
         186     1.24263     1.24627 0.000889133
         187     1.24844     1.24628 0.000884454
         188     1.25334     1.24632 0.000880548
         189     1.24918     1.24633 0.000876019
         190     1.23409     1.24627 0.000873776
         191     1.24113     1.24624 0.000869615
         192     1.26341     1.24633 0.000869674
         193     1.22329     1.24621  0.00087332
         194     1.25429     1.24625 0.000869811
         195     1.27884     1.24642  0.00088126
         196     1.23232     1.24635 0.000879693
         197     1.24207     1.24632 0.000875496
         198     1.24881     1.24634 0.000871165
         199     1.24858     1.24635  0.00086686
         200     1.25119     1.24637 0.000862863
