           1     1.21005     1.21005 7.39382e-09
           2     1.25682     1.23344   0.0165377
           3     1.24308     1.23665   0.0113335
           4     1.23718     1.23678  0.00850092
           5     1.23692     1.23681  0.00680078
           6     1.23502     1.23651  0.00567387
           7      1.2344     1.23621  0.00487133
           8     1.24887     1.23779  0.00451226
           9     1.23737     1.23775  0.00401115
          10     1.21933      1.2359  0.00401077
          11     1.24773     1.23698  0.00378742
          12     1.21891     1.23547  0.00375929
          13     1.24964     1.23656  0.00362454
          14     1.24309     1.23703  0.00339549
          15     1.24796     1.23776  0.00324635
          16     1.23422     1.23754  0.00305099
          17     1.20965     1.23589  0.00328306
          18     1.23615     1.23591   0.0031007
          19     1.24966     1.23663  0.00302077
          20     1.26131     1.23787  0.00311156
          21      1.2303     1.23751   0.0029842
          22     1.24273     1.23774  0.00285798
          23     1.23448      1.2376  0.00273725
          24      1.2394     1.23768  0.00262422
          25      1.2279     1.23729   0.0025482
          26     1.24959     1.23776  0.00249378
          27     1.21953     1.23708  0.00249114
          28     1.21979     1.23647  0.00247755
          29     1.25795     1.23721  0.00250038
          30     1.25529     1.23781  0.00248863
          31     1.22911     1.23753  0.00242414
          32     1.23971      1.2376  0.00234934
          33     1.24505     1.23782  0.00228898
          34     1.25896     1.23844  0.00230451
          35     1.22282       1.238  0.00228147
          36     1.22615     1.23767  0.00224171
          37     1.27529     1.23869  0.00240066
          38     1.22889     1.23843  0.00235129
          39     1.21163     1.23774  0.00238933
          40     1.26464     1.23841  0.00242242
          41     1.25325     1.23878  0.00239023
          42     1.23747     1.23874  0.00233352
          43     1.21768     1.23825  0.00233009
          44     1.25862     1.23872  0.00232265
          45     1.20718     1.23802  0.00237442
          46     1.25427     1.23837  0.00234896
          47     1.25543     1.23873  0.00232685
          48     1.22203     1.23838  0.00230424
          49     1.24618     1.23854  0.00226269
          50     1.24685     1.23871  0.00222353
          51      1.2338     1.23861  0.00218201
          52     1.23496     1.23854  0.00214118
          53     1.24005     1.23857  0.00210097
          54     1.22953      1.2384  0.00206872
          55     1.25643     1.23873  0.00205689
          56     1.24549     1.23885  0.00202369
          57     1.23695     1.23882  0.00198847
          58     1.22504     1.23858  0.00196832
          59      1.2344     1.23851  0.00193623
          60     1.25306     1.23875  0.00191907
          61      1.2392     1.23876  0.00188763
          62     1.23906     1.23877  0.00185719
          63     1.23864     1.23876  0.00182771
          64     1.25668     1.23904  0.00182046
          65     1.22622     1.23885   0.0018031
          66     1.25736     1.23913  0.00179747
          67     1.20859     1.23867   0.0018275
          68     1.24977     1.23883  0.00180789
          69     1.23943     1.23884  0.00178171
          70     1.24923     1.23899  0.00176243
          71     1.22882     1.23885  0.00174341
          72     1.23388     1.23878  0.00172057
          73     1.24558     1.23887  0.00169952
          74     1.24163     1.23891  0.00167696
          75     1.22736     1.23876  0.00166165
          76      1.2293     1.23863  0.00164444
          77     1.25796     1.23888  0.00164213
          78     1.23785     1.23887  0.00162113
          79     1.24383     1.23893  0.00160183
          80     1.22281     1.23873  0.00159443
          81     1.24276     1.23878  0.00157552
          82     1.24644     1.23887  0.00155908
          83     1.22298     1.23868  0.00155201
          84     1.24721     1.23878  0.00153685
          85     1.24454     1.23885  0.00152026
          86     1.22296     1.23867  0.00151377
          87     1.25552     1.23886  0.00150872
          88     1.24186     1.23889  0.00149196
          89     1.22114     1.23869  0.00148848
          90     1.23529     1.23866  0.00147242
          91     1.23053     1.23857  0.00145895
          92     1.24897     1.23868  0.00144746
          93     1.25445     1.23885   0.0014418
          94     1.22342     1.23869  0.00143577
          95     1.25156     1.23882  0.00142704
          96     1.23225     1.23875  0.00141382
          97     1.25692     1.23894   0.0014116
          98     1.21848     1.23873  0.00141254
          99     1.21591      1.2385  0.00141696
         100     1.27515     1.23887  0.00144941
         101     1.23571     1.23884  0.00143539
         102     1.23809     1.23883  0.00142134
         103     1.23766     1.23882  0.00140758
         104     1.25576     1.23898  0.00140344
         105     1.22768     1.23887   0.0013942
         106     1.23792     1.23886  0.00138108
         107     1.24412     1.23891  0.00136904
         108     1.22252     1.23876  0.00136475
         109     1.24719     1.23884  0.00135442
         110     1.24161     1.23886  0.00134234
         111     1.25516     1.23901  0.00133825
         112     1.24346     1.23905  0.00132689
         113     1.23901     1.23905  0.00131515
         114     1.23978     1.23906  0.00130363
         115     1.25046     1.23916  0.00129605
         116     1.21458     1.23894  0.00130208
         117     1.22718     1.23884  0.00129483
         118     1.25735       1.239  0.00129332
         119     1.22196     1.23886  0.00129035
         120     1.22781     1.23876  0.00128288
         121      1.2532     1.23888  0.00127781
         122     1.24899     1.23897  0.00127002
         123     1.23077      1.2389  0.00126144
         124     1.22903     1.23882  0.00125377
         125     1.23836     1.23882  0.00124375
         126      1.2518     1.23892  0.00123814
         127     1.21439     1.23873  0.00124337
         128     1.22466     1.23862  0.00123851
         129     1.26606     1.23883  0.00124705
         130     1.20351     1.23856   0.0012667
         131     1.26247     1.23874  0.00127012
         132     1.24327     1.23877  0.00126096
         133     1.22553     1.23868   0.0012554
         134     1.23799     1.23867  0.00124605
         135     1.23218     1.23862  0.00123774
         136     1.22161      1.2385  0.00123495
         137     1.24638     1.23855  0.00122727
         138     1.23445     1.23852  0.00121874
         139     1.26007     1.23868  0.00121978
         140     1.21642     1.23852  0.00122139
         141     1.24757     1.23858  0.00121441
         142     1.24839     1.23865  0.00120782
         143     1.21267     1.23847  0.00121297
         144     1.26041     1.23862  0.00121407
         145     1.24606     1.23868  0.00120678
         146     1.24579     1.23872   0.0011995
         147      1.2274     1.23865  0.00119381
         148     1.26598     1.23883  0.00119995
         149     1.22569     1.23874  0.00119514
         150     1.25469     1.23885  0.00119189
         151     1.24515     1.23889  0.00118472
         152     1.24552     1.23894  0.00117773
         153     1.23775     1.23893  0.00117006
         154     1.23957     1.23893  0.00116247
         155     1.22772     1.23886  0.00115722
         156     1.24416     1.23889   0.0011503
         157     1.23824     1.23889  0.00114298
         158     1.23552     1.23887  0.00113595
         159     1.24234     1.23889  0.00112901
         160      1.2539     1.23898  0.00112585
         161     1.24324     1.23901  0.00111916
         162      1.2435     1.23904   0.0011126
         163     1.24075     1.23905  0.00110582
         164     1.23228     1.23901  0.00109985
         165      1.2351     1.23898  0.00109344
         166     1.23949     1.23899  0.00108685
         167     1.25008     1.23905  0.00108238
         168     1.25469     1.23915  0.00107993
         169     1.21876     1.23903  0.00108025
         170     1.23433       1.239  0.00107425
         171     1.25449     1.23909  0.00107178
         172     1.24496     1.23912   0.0010661
         173       1.209     1.23895  0.00107406
         174     1.25676     1.23905  0.00107275
         175     1.25374     1.23913   0.0010699
         176     1.23946     1.23914  0.00106382
         177     1.23347      1.2391  0.00105829
         178     1.24017     1.23911  0.00105237
         179      1.2441     1.23914  0.00104685
         180     1.24074     1.23915  0.00104108
         181     1.24679     1.23919  0.00103618
         182     1.23429     1.23916  0.00103084
         183     1.23721     1.23915  0.00102526
         184     1.25424     1.23923  0.00102296
         185     1.24879     1.23929  0.00101874
         186     1.22426      1.2392  0.00101646
         187     1.24003     1.23921  0.00101103
         188     1.23948     1.23921  0.00100566
         189     1.25089     1.23927  0.00100223
         190     1.22448     1.23919 0.000999973
         191     1.23231     1.23916 0.000995388
         192     1.26248     1.23928 0.000997584
         193     1.21225     1.23914   0.0010022
         194     1.23451     1.23912 0.000997314
         195     1.25523      1.2392 0.000995618
         196     1.25273     1.23927  0.00099293
         197     1.22393     1.23919 0.000990939
         198     1.24936     1.23924 0.000987265
         199     1.25051      1.2393 0.000983926
         200      1.2333     1.23927 0.000979463
