           1     1.20239     1.20239 5.47437e-09
           2     1.24872     1.22555   0.0163829
           3     1.23503     1.22871   0.0112225
           4     1.22883     1.22874  0.00841688
           5     1.22852      1.2287  0.00673362
           6     1.22783     1.22855  0.00561292
           7     1.22665     1.22828  0.00481767
           8     1.23954     1.22969  0.00441628
           9     1.23034     1.22976  0.00392619
          10     1.21127     1.22791  0.00394528
          11     1.23567     1.22862  0.00364905
          12     1.21174     1.22721  0.00360592
          13     1.23983     1.22818  0.00345667
          14     1.23475     1.22865  0.00324148
          15     1.24863     1.22998  0.00328771
          16     1.20351     1.22833  0.00347375
          17     1.22678     1.22824  0.00327061
          18     1.23488     1.22861  0.00310969
          19     1.25351     1.22992  0.00321042
          20     1.19655     1.22825  0.00345621
          21      1.2613     1.22982  0.00363241
          22     1.24345     1.23044  0.00351975
          23     1.21093     1.22959  0.00346743
          24     1.23999     1.23003  0.00334991
          25     1.24243     1.23052  0.00325245
          26     1.21239     1.22983  0.00320127
          27     1.24695     1.23046  0.00314491
          28     1.22372     1.23022  0.00304179
          29     1.22716     1.23011  0.00293873
          30     1.22626     1.22999  0.00284357
          31     1.23721     1.23022  0.00276138
          32     1.23778     1.23045  0.00268518
          33     1.22285     1.23022  0.00261369
          34      1.2442     1.23064  0.00256891
          35     1.22355     1.23043  0.00250347
          36     1.22972     1.23041  0.00243401
          37     1.22977      1.2304  0.00236829
          38     1.22315      1.2302  0.00231362
          39     1.23885     1.23043  0.00226489
          40     1.21676     1.23008   0.0022339
          41     1.24267     1.23039  0.00220041
          42     1.22894     1.23036  0.00214829
          43     1.20515     1.22977  0.00217686
          44     1.22415     1.22964  0.00213113
          45     1.23291     1.22972  0.00208501
          46     1.22214     1.22955  0.00204618
          47     1.22847     1.22953  0.00200277
          48     1.24272      1.2298   0.0019798
          49     1.22307     1.22967  0.00194416
          50     1.22966     1.22967  0.00190528
          51     1.23682     1.22981  0.00187308
          52     1.22895     1.22979  0.00183713
          53     1.22293     1.22966  0.00180702
          54     1.22768     1.22962  0.00177393
          55     1.25434     1.23007  0.00179768
          56     1.22225     1.22993    0.001771
