 1 5.44795e+15 5.44795e+15 0
 2 2.82235e+15 4.13515e+15 9.28291e+14
 3 6.01799e+09 2.75677e+15 1.28437e+15
 4 4.7631e+15 3.25835e+15 1.05669e+15
 5 1.62865e+15 2.93241e+15 8.9421e+14
 6 3.69329e+11 2.44374e+15 8.68497e+14
 7 6.53795e+10 2.09464e+15 8.1156e+14
 8 5.52457e+15 2.52338e+15 8.15539e+14
 9 8.19765e+10 2.24302e+15 7.71613e+14
 10 7.83794e+13 2.02655e+15 7.24178e+14
 11 4.87731e+12 1.84276e+15 6.81266e+14
 12 4.04127e+16 5.05693e+15 3.14005e+15
 13 5.17275e+11 4.66797e+15 2.9225e+15
 14 5.27369e+18 3.81026e+17 3.62678e+17
 15 3.16985e+15 3.55836e+17 3.39373e+17
 16 1.23129e+13 3.33597e+17 3.1889e+17
 17 5.96381e+12 3.13974e+17 3.00735e+17
 18 1.29534e+14 2.96538e+17 2.84533e+17
 19 1.43824e+12 2.80931e+17 2.69985e+17
 20 6.64306e+18 5.99037e+17 4.02389e+17
 21 5.86286e+13 5.70515e+17 3.84237e+17
 22 9.81806e+12 5.44583e+17 3.67646e+17
 23 5.17883e+12 5.20905e+17 3.52423e+17
 24 2.50101e+10 4.99201e+17 3.38407e+17
 25 1.79388e+14 4.7924e+17 3.25458e+17
 26 1.48904e+14 4.60814e+17 3.13462e+17
 27 2.02344e+15 4.43821e+17 3.02312e+17
 28 2.49484e+12 4.27971e+17 2.91931e+17
 29 8.86911e+11 4.13213e+17 2.82237e+17
 30 1.85756e+13 3.9944e+17 2.73165e+17
 31 6.34869e+14 3.86575e+17 2.64656e+17
 32 3.80591e+10 3.74495e+17 2.56661e+17
 33 1.81672e+11 3.63146e+17 2.49134e+17
 34 1.11967e+13 3.52466e+17 2.42036e+17
 35 1.17926e+12 3.42396e+17 2.3533e+17
 36 2.63207e+13 3.32885e+17 2.28985e+17
 37 1.41601e+14 3.23892e+17 2.22973e+17
 38 2.10202e+13 3.15369e+17 2.17268e+17
 39 3.39243e+13 3.07284e+17 2.11847e+17
 40 1.39292e+10 2.99602e+17 2.0669e+17
 41 2.15397e+11 2.92294e+17 2.01778e+17
 42 3.24636e+11 2.85335e+17 1.97094e+17
 43 1.04713e+15 2.78724e+17 1.92621e+17
 44 1.78757e+11 2.72389e+17 1.88347e+17
 45 3.68239e+11 2.66336e+17 1.84259e+17
 46 6.84145e+13 2.60547e+17 1.80344e+17
 47 7.93319e+11 2.55004e+17 1.76593e+17
 48 5.18271e+12 2.49691e+17 1.72993e+17
 49 1.12765e+11 2.44596e+17 1.69538e+17
 50 2.6404e+10 2.39704e+17 1.66218e+17
 51 4.67459e+11 2.35004e+17 1.63025e+17
 52 2.38849e+10 2.30484e+17 1.59953e+17
 53 6.30712e+11 2.26136e+17 1.56994e+17
 54 6.6643e+11 2.21948e+17 1.54142e+17
 55 4.66232e+11 2.17913e+17 1.51392e+17
 56 1.87638e+13 2.14022e+17 1.48739e+17
 57 3.82338e+11 2.10267e+17 1.46177e+17
 58 1.16103e+15 2.06662e+17 1.43701e+17
 59 8.87787e+12 2.03159e+17 1.41308e+17
 60 1.64977e+11 1.99773e+17 1.38994e+17
 61 1.44589e+12 1.96498e+17 1.36754e+17
 62 2.91722e+11 1.93329e+17 1.34585e+17
 63 1.66092e+13 1.9026e+17 1.32483e+17
 64 1.42951e+12 1.87288e+17 1.30447e+17
 65 1.47251e+12 1.84406e+17 1.28472e+17
 66 7.88661e+15 1.81732e+17 1.26553e+17
 67 6.39352e+10 1.79019e+17 1.24693e+17
 68 9.52815e+10 1.76387e+17 1.22887e+17
 69 1.04466e+10 1.7383e+17 1.21133e+17
 70 3.7732e+12 1.71347e+17 1.19428e+17
 71 5.28251e+10 1.68934e+17 1.1777e+17
 72 2.09547e+11 1.66587e+17 1.16158e+17
 73 1.2473e+11 1.64305e+17 1.14589e+17
 74 3.36132e+11 1.62085e+17 1.13062e+17
 75 2.25079e+11 1.59924e+17 1.11575e+17
 76 1.32024e+17 1.59557e+17 1.10108e+17
 77 2.50527e+11 1.57485e+17 1.08697e+17
 78 8.86334e+16 1.56602e+17 1.07307e+17
 79 5.34685e+15 1.54687e+17 1.05966e+17
 80 3.76511e+11 1.52754e+17 1.04659e+17
 81 3.98064e+13 1.50868e+17 1.03384e+17
 82 4.71545e+10 1.49029e+17 1.02139e+17
 83 8.84124e+10 1.47233e+17 1.00925e+17
 84 6.83381e+10 1.4548e+17 9.97384e+16
 85 8.91485e+11 1.43769e+17 9.85797e+16
 86 7.13153e+14 1.42105e+17 9.74475e+16
 87 3.82919e+10 1.40472e+17 9.63411e+16
 88 2.20446e+13 1.38876e+17 9.52595e+16
 89 1.52246e+12 1.37315e+17 9.42019e+16
 90 1.82586e+13 1.3579e+17 9.31676e+16
 91 1.53536e+15 1.34315e+17 9.21555e+16
 92 2.14212e+13 1.32855e+17 9.11653e+16
 93 3.14997e+13 1.31427e+17 9.01963e+16
 94 1.2973e+14 1.3003e+17 8.92475e+16
 95 4.701e+12 1.28661e+17 8.83186e+16
 96 3.41856e+09 1.27321e+17 8.74088e+16
 97 3.51573e+16 1.26371e+17 8.65128e+16
 98 2.84264e+11 1.25081e+17 8.56396e+16
 99 3.3228e+13 1.23818e+17 8.47839e+16
 100 3.52271e+09 1.2258e+17 8.39451e+16
